ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Raccordé_au_gaz_de_ville,Nombre_de_façades,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Disponibilité_du_bien,Meublé,Étage_de_lappartement,Parlophone,Chauffage_au_sol,Largeur_de_la_façade,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Niveau_E,Niveau_K,Permis_durbanisation_accordé,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_du_séjour,Nombre_de_place_de_parking_intérieur,Orientation_de_la_terrasse,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_de_la_cuisine,Panneaux_solaires,Surface_du_jardin,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,Emission_de_CO2,Surface_salle_à_manger,Porte_daccès_sécurisée,Conso_annuelle_totale_dénergie_primaire,Surface_des_caves,Type_de_cuisine,Compteur_électrique_individuel,Compteur_deau_individuel,Attestation__Asbuilt,Espace_ouvert_sensible_à_leau__WORG,Surface_de_lades_salles_de_bain,Nombre_de_douches,Surface_du_grenier,Compteur_Bihoraire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Appartement_de_service,Attestation__Citernes_à_mazout,Surface_de_la_véranda,Surface_du_garage,Surface_totale,Porte_de_garage_motorisée,Adoucisseur_deau,Maison_basse_énergie,Pompe_à_chaleur,Compteur_de_gaz_individuel,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_du_dressing,Surface_du_bureau,Clef_électronique,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Panneaux_solaires_thermiques
https://immovlan.be/fr/detail/studio/a-vendre/8400/ostende/rbt09969,RBT09969,Studio à vendre,229000,Troonstraat 228 0705,8400 Ostende,,Non,,49 m²,Non,Non,Non,Non,Non,Non,Non,,,,Oui,Nord-ouest,Oui,,,,Non,140 kWh/m²/an,35013-G-2009_151EP02069C9,"oui, attestation conforme","Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,2021,,,,,,Oui,,,,,,Oui,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs77133,RBS77133,Appartement à vendre,249000,Van Iseghemlaan 83 05.02,8400 Ostende,Remis à neuf,Non,2,107 m²,Oui,Non,Non,Non,Non,Oui,Non,,,,,,Oui,,,Oui,Non,133 kWh/m²/an,3537492,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1959,,1,1,Gaz,Double vitrage,,2,25/02/2035,,,,Oui,,,7,3 m²,,,,,,5,,,,,,,,,16 m²,12 m²,28 m²,,,,,,,,,,,,,,,,,,3 m²,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbt08517,RBT08517,Maison à vendre,280000,Steensedijk 649,8400 Ostende,,,2,119 m²,,,,,,,,,,,,,Oui,112 m²,,,,260 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbt08072,RBT08072,Maison à vendre,380000,Mimosalaan 8,8400 Ostende,,Non,4,145 m²,,Non,Non,Non,Non,Non,Non,Oui,1,1,Oui,,Oui,350 m²,,,,687 kWh/m²/an,20250408-0003573042-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1968,Equipée,2,2,Mazout,Simple vitrage,,3,,Oui,Non,Non,Non,Non,Nord-ouest,,,Non,Non,Non,A l’acte,,,,,10 m,25 m,15 m,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8400/ostende/rbq62837,RBQ62837,Studio à vendre,229000,Troonstraat 228 0705,8400 Ostende,Excellent,Non,1,49 m²,,,,,,,,Oui,1,,,,Oui,,,Oui,Oui,140 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2021,Super équipée,1,1,Gaz,Double vitrage,Oui,,,Oui,,,Oui,Oui,,,,,,,A l’acte,Oui,7,Oui,,,,,,,Non,,,,1,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt06033,RBT06033,Appartement à vendre,220000,Lindenlaan 21 0301,8400 Ostende,,Non,2,74 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,Non,125 kWh/m²/an,20241031-0003412644-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1996,,1,1,Non specifié,,,,,,Non,Non,Oui,Non,Sud-ouest,4,,Non,Non,Non,A l’acte,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt05928,RBT05928,Appartement à vendre,265000,Torhoutsesteenweg 133 01.05,8400 Ostende,,,2,71 m²,,,,,,,,,,,,,Oui,,,Oui,,,EPB in opmaak,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,,1,1,,,Oui,,,Oui,,,Oui,,,7,14 m²,,,,,,1,Oui,,,,,,,,12 m²,8 m²,24 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbt05361,RBT05361,Appartement à vendre,389000,Westlaan 93,8400 Ostende,Excellent,,2,92 m²,,,,,,,,,,,,,,,,Oui,,186 kWh/m²/an,20220329-0002573309-RES-1,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2002,Equipée,1,1,Electrique,Double vitrage,,2,,Oui,,,Oui,,,,,Oui,,,,Oui,5,Oui,,,,,,,,15 m²,7 m²,33 m²,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbt05323,RBT05323,Maison à vendre,555000,Groenendaallaan 77,8400 Ostende,À rénover,Non,4,210 m²,Oui,Oui,Non,Non,Non,Non,Non,Oui,1,,Oui,Sud,,314 m²,,Oui,Non,352 kWh/m²/an,3571043,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1984,Equipée,1,2,Gaz,Double vitrage,Oui,4,09/04/2035,,,,,,,,,,,,,,,,,,,,,,,19 m²,12 m²,36 m²,,,,,,,11 m²,16 m²,12 m²,,,,,,,,,88 m²,,,,,,8 m²,,88 m²,,,,,,,,,28 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbt03635,RBT03635,Maison à vendre,320000,Kerkgoedstraat 4,8400 Ostende,,Non,3,143 m²,,Oui,Non,Non,Non,Non,Non,,,,,,Oui,68 m²,,,,262 kWh/m²/an,20250407-0003571198-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1930,Equipée,2,2,Electrique,,,2,,Oui,Non,Non,Non,Non,,2,25 m²,Non,Non,Non,,,,,,6 m,13 m,6 m,,,Non,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbt03425,RBT03425,Maison à vendre,875000,Leffingestraat 158,8400 Ostende,,,12,70 m²,,,,,,,,Oui,3,,,,,219 m²,,,,178 kWh/m²/an,3530982,,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,1967,Equipée,6,6,Gaz,Double vitrage,,2,,Oui,Non,Non,Non,Non,,4,,Oui,Non,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8400/ostende/rbt03042,RBT03042,Penthouse à vendre,175000,Zeedijk 250 0801,8400 Ostende,Normal,Non,1,53 m²,,,,,,,,,,1,,,Oui,,,Oui,Non,231 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1989,Equipée,1,1,Electrique,Double vitrage,,2,20/06/2033,Oui,,,Oui,Oui,Nord-est,8,3 m²,,Non,,A l’acte,,8,Oui,,,,,,,Non,16 m²,,,,Sud-ouest,,,,,,,,,,Oui,,,,,,,Américaine,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs56414,RBS56414,Appartement à vendre,159000,Troonstraat 47 0203,8400 Ostende,,,1,57 m²,,,,,,,,Oui,1,,,,Oui,,,,,122 kWh/m²/an,20240405-0003203606-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1964,Equipée,1,1,Non specifié,,,,,Oui,Non,Non,Oui,Non,,5,2 m²,Non,Non,Non,A l’acte,,2,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbs09467,RBS09467,Maison à vendre,339000,Stuiverstraat 82,8400 Ostende,,,4,,,Oui,,,,,,,,,,,,75 m²,,,,198 kWh/m²/an,3363010,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Equipée,2,3,Non specifié,Triple vitrage,,2,,Oui,Oui,Non,Non,Non,,,,Non,Non,Non,A l’acte,,,,,,,,,,Non,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs99602,RBS99602,Appartement à vendre,265000,Leopold I-plein 7 0401,8400 Ostende,,,2,,,,,,,,,,,,,,,,,,,209 kWh/m²/an,3565654,,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,,,1,1,Mazout,Double vitrage,,,,Oui,Non,Non,Oui,Non,,,,Oui,Non,Non,A l’acte,,4,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs99554,RBS99554,Appartement à vendre,489000,Northlaan 9 0102,8400 Ostende,,Non,3,103 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Oui,,,,Non,112 kWh/m²/an,20210706-0002438208-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2008,Equipée,1,1,Gaz,,,,,,Non,Non,Oui,Non,,,,Non,Non,Non,A l’acte,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs99546,RBS99546,Appartement à vendre,690000,Zeedijk 95 V13,8400 Ostende,Normal,,3,105 m²,,,,,,,,Oui,,,Non,,Oui,,373 m²,Oui,,202 kWh/m²/an,3489914,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1969,Super équipée,2,2,Electrique,,,2,24/12/2034,Oui,,,Oui,,Sud-est,16,15 m²,,Non,,A l’acte,Oui,13,,,30 m,60 m,,,,Non,,,41 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbs99404,RBS99404,Maison à vendre,235000,Zelliklaan 24,8400 Ostende,À rénover,,6,211 m²,,,,,,,,Oui,1,2,Oui,,Oui,194 m²,,Oui,Non,823 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1918,,1,2,,,,2,08/10/2034,Non,,,Non,Non,,4,,,Non,,,Non,,,,11 m,,11 m,,,Non,8 m²,8 m²,,,Nord,,,,,8 m²,8 m²,,,99 m²,,,9999,,,,,Indépendante,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,8 m²,04/01/2015,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs99302,RBS99302,Appartement à vendre,289000,Leopold Van Tyghemlaan 90 b102,8400 Ostende,Excellent,,1,60 m²,,,,,,,,,,,,,Oui,,,Oui,,55 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2019,,1,1,Gaz,Double vitrage,Oui,2,,,,,Oui,,,3,,,,,,,1,Oui,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs99299,RBS99299,Appartement à vendre,315000,Leopold Van Tyghemlaan 90 b104,8400 Ostende,Excellent,,1,60 m²,,,,,,,,,,,,,Oui,,,Oui,,55 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2019,,1,1,Gaz,Double vitrage,Oui,2,,,,,Oui,,,3,,,,,,,1,Oui,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8400/ostende/rbs99295,RBS99295,Penthouse à vendre,799000,Troonstraat 230 B6.03,8400 Ostende,Excellent,,2,128 m²,,,,,Oui,,,,,2,,,Oui,,,Oui,Oui,103 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2013,,1,1,Gaz,Double vitrage,Oui,4,,,,Oui,Oui,,,,,,,,,Oui,6,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs99279,RBS99279,Appartement à vendre,490000,Zeedijk 124 4.01,8400 Ostende,Excellent,,3,101 m²,,,,,,,,Oui,1,1,,,Oui,,,Oui,,178 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,1,1,Gaz,Double vitrage,Oui,2,,,,,Oui,,,6,,,,,,Oui,4,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs99276,RBS99276,Appartement à vendre,245000,Leopold Van Tyghemlaan 90 b01.11,8400 Ostende,,,,60 m²,,,,,,,,,,,,,Oui,,,,,57 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,Gaz,Double vitrage,,2,,,,,Oui,,,4,,,,,,,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs99270,RBS99270,Appartement à vendre,395000,Zeedijk 158 b5,8400 Ostende,,Non,,76 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,Non,187 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1970,,,,,Double vitrage,Oui,2,,,,,Oui,,,8,,,,,,Oui,5,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs99258,RBS99258,Appartement à vendre,595000,Troonstraat 230 401,8400 Ostende,,,,132 m²,,,,,,,,,,,,,Oui,,,Oui,,102 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2016,,,,,,Oui,2,,Oui,,,Oui,,,8,,,,,,Oui,4,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8400/ostende/rbs99256,RBS99256,Studio à vendre,135000,Troonstraat 147 0002,8400 Ostende,,Non,,28 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,Oui,405 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2001,,,,,,,2,,,,,Oui,,,7,,,,,,,0,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs77357,RBS77357,Appartement à vendre,299500,Stroombanklaan,8400 Ostende,,,2,100 m²,,,,,,,,,,,Oui,,Oui,,,,,,,,,Information non communiquée,Information non communiquée,,,1,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,33 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs98347,RBS98347,Appartement à vendre,480000,Leopold III-laan 2 0508,8400 Ostende,,,,99 m²,,,,,,,,,,,,,Oui,,,,,32 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2022,,,,,,,,,Oui,,,Oui,,,28,,,,,,Oui,5,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs98341,RBS98341,Appartement à vendre,455000,Troonstraat 196 b08.01,8400 Ostende,,,,85 m²,,,,,,,,Oui,,,,,Oui,,,,,40 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2022,,,,,,,,,Oui,,,Oui,,,12,,,,,,Oui,8,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8400/ostende/rbs98093,RBS98093,Studio à vendre,95000,Nieuwpoortsesteenweg 723,8400 Ostende,,,,,,,,,,,,,,,,,Oui,,,,,378 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs98021,RBS98021,Appartement à vendre,299000,Vredestraat 30 0101,8400 Ostende,,,2,86 m²,,,,,,,,Oui,,,,,,,,,,270 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs97251,RBS97251,Appartement à vendre,335000,Leon Spilliaertstraat 35 0102,8400 Ostende,,Non,2,84 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Oui,,,,Non,69 kWh/m²/an,20250312-0003550975-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2013,,1,1,Gaz,,,,,,Non,Non,Oui,Non,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rwc38912,RWC38912,Appartement à vendre,290000,Karel Janssenslaan 43 0301,8400 Ostende,Normal,,2,71 m²,Oui,,,,,,,,,,,,Oui,,,Oui,,122 kWh/m²/an,2356556,,,Information non communiquée,Information non communiquée,,Equipée,1,,Gaz,Double vitrage,Oui,2,11/01/2031,,,,Oui,,,,,,,,A l’acte,,3,,,,,,,,,12 m²,12 m²,24 m²,,,,,,,,,,,,Oui,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs94881,RBS94881,Appartement à vendre,298000,Louisastraat 35 0101,8400 Ostende,,Non,2,63 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,Non,234 kWh/m²/an,20230310-0002803201-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1976,Equipée,1,1,Electrique,Double vitrage,,,,,Non,Non,Oui,Non,,8,,Non,Non,Non,A l’acte,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs94362,RBS94362,Appartement à vendre,329000,Raversijdestraat 18 0102,8400 Ostende,Remis à neuf,,2,59 m²,Non,Non,Non,,,,,,,,,,Oui,,,,,242 kWh/m²/an,,pas d'application,,Risque moyen,Information non communiquée,1992,,1,,Electrique,Double vitrage,,,,,,,Oui,Non,,,,,Non,Non,,,1,Oui,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs93796,RBS93796,Appartement à vendre,349000,Visserskaai 18 0401,8400 Ostende,,Non,2,96 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Oui,,,,Non,253 kWh/m²/an,20231021-0003014342-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1993,Equipée,1,1,Electrique,Double vitrage,,,,,Non,Non,Oui,Non,,,,Non,Non,Non,A l’acte,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs93401,RBS93401,Appartement à vendre,189000,Manitobalaan 1 b 302,8400 Ostende,,Non,2,81 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,398 kWh/m²/an,20240606-0003271685-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1987,Non équipée,1,1,Electrique,Double vitrage,,,,Non,Non,Non,Oui,Non,,,,Non,Non,Non,,,3,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs92907,RBS92907,Appartement à vendre,169000,Koningsstraat 78 00.01,8400 Ostende,Excellent,,1,66 m²,,,,,,,,,,,,,,,,Oui,,182 kWh/m²/an,2286930,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1949,,1,,Gaz,Double vitrage,Oui,,26/06/2030,Oui,,,,,,,,,,,,,0,,,,,,,,,10 m²,,32 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs90541,RBS90541,Appartement à vendre,211000,Distellaan 62 0201,8400 Ostende,,Non,3,105 m²,Non,Non,Non,Non,Non,Non,Non,,,,Oui,,Oui,,,,Non,194 kWh/m²/an,20250116-0003507122-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1990,Equipée,1,2,Electrique,Double vitrage,,,,,Non,Non,Oui,Non,,,8 m²,Non,Non,Non,A l’acte,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
