ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Caves,Surface_des_caves,Grenier,Surface_du_grenier,Garage,Nombre_de_Garages,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Salle_à_manger,Surface_salle_à_manger,Station_de_charge_électrique,Surface_de_lades_salles_de_bain,Panneaux_solaires,Alarme_antieffraction,Surface_du_jardin,Orientation_de_la_façade_du_bien,Référence_PEB,Bien_actuellement_loué,Équipement_de_la_cuisine,Nombre_de_douches,Piscine_extérieure,Adoucisseur_deau,Parlophone,Surface_chambre_à_coucher_5,Véranda,Possibilités_pour_profession_libérale,Buanderie,Nombre_de_place_de_parking_intérieur,Chauffage_au_sol,Raccordé_au_gaz_de_ville,Niveau_E,Pompe_à_chaleur,Feu_ouvert,Surface_du_bureau,Dressing,Local_vélo,Maison_basse_énergie,Panneaux_solaires_thermiques,Compteur_deau_individuel,Air_conditionné,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Surface_du_garage,Affectation_urbanistique_la_plus_récente,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Attestation__Citernes_à_mazout__Validité,Étage_de_lappartement,Surface_totale,Compteur_Bihoraire,Adaptations_pour_les_seniors,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_du_dressing,Porte_de_garage_motorisée,Appartement_de_service,Balcon,Surface_constructible,Citation_pour_infraction_urbanistique,Surface_de_la_véranda,Compteur_électrique_individuel,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Compteur_de_gaz_individuel,Clef_électronique
https://immovlan.be/fr/detail/villa/a-vendre/1745/opwijk/rbt38167,RBT38167,Villa à vendre,,Ringlaan 175,1745 Opwijk,Normal,1975,,3,,,,,321 m²,,,Non,,Non,,Oui,1,,,1,,Bois,Double vitrage,Non,Non,,,,,Oui,,,,,857 m²,,,,,,284 kWh/m²/an,,30/01/2035,,pas d'application,,,Non,,Pas de risque d’inondation,Information non communiquée,,,,7 m²,,Oui,,Ouest,20250130-0003516284-RES-1,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,32 m²,,,,,,,,,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbt37465,RBT37465,Maison à vendre,349000,Nanovestraat 12,1745 Opwijk,,1951,Immédiatement,3,,,,,195 m²,,,Non,,Oui,,Oui,2,,,1,2,,,Non,Non,4,,2,5,,,,,,506 m²,,,,,,869 kWh/m²/an,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,Non,,Ouest,20250520-0003605884-RES-1,Non,,,Non,,,,Non,,Non,,,,,,,,Non,Non,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,Non,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1745/opwijk/rwc39582,RWC39582,Immeuble mixte à vendre,495000,Heiveld 48,1745 Opwijk,Normal,1989,A l’acte,4,,,,,308 m²,,,,,Oui,,,,,,1,,Electrique,Double vitrage,,,3,,,,,,,,,274 m²,,,,,,180 kWh/m²/an,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1745/opwijk/rbt32217,RBT32217,Villa à vendre,535000,Halsbroek 2,1745 Opwijk,Normal,1994,A l’acte,4,31 m²,19 m²,12 m²,7 m²,181 m²,Non,39 m²,,,Oui,,Oui,1,Américaine,7 m²,2,2,Electrique,Double vitrage,,,4,,,4,Oui,,Oui,,,1101 m²,,,Oui,Oui,,458 kWh/m²/an,,,,,,Oui,Oui,Non,Information non communiquée,Information non communiquée,,,,,,,,,,,Equipée,,Oui,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1745/opwijk/rbt30974,RBT30974,Duplex à vendre,295000,Oude Pastoriedreef 31 103,1745 Opwijk,,2005,A l’acte,2,,,,,90 m²,,,Non,,Oui,,Oui,,,,1,2,,,Non,Non,,,2,2,,,Oui,,,,,,,,,,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,Non,,,,Non,,,Non,,,,Non,,Non,,,,,,,,Non,Non,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,1,,,,Non,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rwc39457,RWC39457,Maison à vendre,205000,Lepelstraat 14,1745 Opwijk,À rénover,,A convenir,1,,,,,68 m²,,,Oui,,Oui,,Oui,,,,1,,Non specifié,,,,3,,,1,Oui,,,,,433 m²,,,,,,847 kWh/m²/an,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1745/opwijk/rbt30054,RBT30054,Appartement à vendre,315000,Heiveld 1 01,1745 Opwijk,Normal,1982,,3,23 m²,11 m²,11 m²,,152 m²,,45 m²,Oui,,,,,,Américaine,17 m²,2,2,Gaz,Double vitrage,Non,,2,,,1,,,Oui,19 m²,Sud,,,,,Oui,,154 kWh/m²/an,,27/08/2031,,,,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,,,,6 m²,,,,,,,Equipée,1,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,Non,,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1745/opwijk/rbt30053,RBT30053,Appartement à vendre,250000,Heiveld 1 01 02,1745 Opwijk,Normal,1982,,2,14 m²,17 m²,,,100 m²,Non,34 m²,Oui,,,,,,Kitchenette,10 m²,1,1,Gaz,,Non,,3,,,1,,,Oui,9 m²,,,,,,Oui,,142 kWh/m²/an,,,,,,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Semi-équipée,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,Non,,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbt26532,RBT26532,Maison à vendre,439000,Eeksken 49,1745 Opwijk,Excellent,1939,A l’acte,4,12 m²,12 m²,16 m²,15 m²,172 m²,Non,27 m²,Oui,,,,Oui,1,,19 m²,1,2,Gaz,Double vitrage,,,3,,2,1,Oui,,Oui,,,490 m²,,,,Oui,,297 kWh/m²/an,,24/10/2033,,,,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Super équipée,1,,,,,,,,1,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rwc39407,RWC39407,Maison à vendre,375000,Nijverseelstraat 26,1745 Opwijk,,1965,A l’acte,4,,,,,194 m²,,,,,Oui,,Oui,,,,1,,Gaz,Double vitrage,,,4,,,,Oui,,Oui,,,528 m²,,,,,,531 kWh/m²/an,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1745/opwijk/rbt24597,RBT24597,Penthouse à vendre,475000,Gasthuisstraat 25 0201,1745 Opwijk,Nouveau,2020,A l’acte,2,14 m²,13 m²,,,107 m²,,44 m²,Oui,,,,Oui,1,,,1,1,Gaz,Double vitrage,Oui,,2,,1,1,,,Oui,22 m²,,,,,Oui,Oui,,89 kWh/m²/an,,,,"oui, attestation conforme",,Oui,Non,Non,Information non communiquée,Information non communiquée,,,,5 m²,,,,,,,Super équipée,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,Non,,2,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rwc39377,RWC39377,Maison à vendre,225000,Seepscherf 23,1745 Opwijk,À rénover,1930,A l’acte,3,,,,,133 m²,,,Oui,,,,,,,,1,,Gaz,,,,3,,,,Oui,,,,,740 m²,,,,,,472 kWh/m²/an,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbt23007,RBT23007,Maison à vendre,339000,Esp 6,1745 Opwijk,Normal,1932,A l’acte,5,20 m²,15 m²,14 m²,9 m²,240 m²,Non,28 m²,Oui,,Oui,,Oui,1,,24 m²,1,2,Gaz,Double vitrage,,,2,,,1,,,Oui,30 m²,,165 m²,,,,,,252 kWh/m²/an,,,,"oui, attestation conforme",,Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Super équipée,,,,,15 m²,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rwc39274,RWC39274,Maison à vendre,360550,,1745 Opwijk,Excellent,2025,A convenir,3,,,,,455 m²,,,,,Oui,,,,Américaine,,1,,Gaz,Double vitrage,,,3,,,,Oui,,,,,,,,Oui,Oui,Oui,,,,,"oui, attestation conforme",,,Oui,,Pas de risque d’inondation,Information non communiquée,,,,,Oui,,,,,Non,Super équipée,,,,Oui,,,,,,Oui,Oui,23,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,455 m²,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbs94177,RBS94177,Maison à vendre,598825,Zottegemstraat 70,1745 Opwijk,Nouveau,,,4,12 m²,13 m²,14 m²,15 m²,245 m²,,35 m²,,,Oui,,Oui,,,13 m²,2,,,,,,4,,,,Oui,,,,,554 m²,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbt09218,RBT09218,Maison à vendre,559000,Neerveldstraat 49,1745 Opwijk,,,,3,,,,,202 m²,,,Non,,Oui,,,,,,1,2,,,Non,Non,3,7 m,3,4,,,,,,695 m²,66 m,10 m,,,,47 kWh/m²/an,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,Non,,Sud-ouest,20241213-0003473415-RES-1,Non,,,Non,,,,Non,,Non,,,,,,,,Non,Non,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,Non,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbt07436,RBT07436,Maison à vendre,465000,Dageraadweg 2B,1745 Opwijk,Normal,1979,,3,16 m²,15 m²,17 m²,,186 m²,Non,39 m²,,,,,Oui,,,32 m²,1,,Gaz,,,,4,,,,Oui,,,,,675 m²,,,,Oui,,256 kWh/m²/an,,10/01/2035,,"oui, attestation non conforme",,Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Super équipée,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1745/opwijk/rwc39103,RWC39103,Villa à vendre,595000,Kluisbeekstraat 8,1745 Opwijk,Excellent,2002,,4,,,,,219 m²,,,,,Oui,,Oui,,,,2,,Gaz,Double vitrage,,,4,,,1,Oui,,Oui,,,635 m²,,,,,,172 kWh/m²/an,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,Oui,,,,,,Super équipée,,,,,,,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbs88592,RBS88592,Maison à vendre,399000,Molenstraat 1,1745 Opwijk,,1966,A partir du : 31/12/2025,4,,,,,254 m²,,,,,,,,,,,1,3,Mazout,Double vitrage,Non,Non,3,,,,Oui,,Oui,,,280 m²,,,,,,381 kWh/m²/an,,,,,,Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,Sud-ouest,20241016-003415319-RES-1,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,Non,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1745/opwijk/rwc38744,RWC38744,Appartement à vendre,170000,Karenveldstraat 10,1745 Opwijk,Normal,1972,A convenir,2,,,,,88 m²,,,,,,,Oui,,,,,,Gaz,Double vitrage,,,3,,3,1,,,,,,,,,,,,232 kWh/m²/an,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,Oui,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Non,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rwc38709,RWC38709,Maison à vendre,195000,Heirbaan 155,1745 Opwijk,À rénover,1931,A l’acte,3,,,,,184 m²,,,,,,,Oui,,,,,,Non specifié,Simple vitrage,,,3,,,,Oui,Sud-ouest,,,,822 m²,,,,,,1292 kWh/m²/an,,,,,,,,,Risque élevé,Information non communiquée,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbs81064,RBS81064,Maison à vendre,518750,Heiveld 70,1745 Opwijk,,2025,,3,,,,,202 m²,,,,,,,Oui,,,,,,,,Non,Non,2,8 m,3,3,Oui,,,,,188 m²,,8 m,,,,,,,,,,Non,Oui,Non,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,Non,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1745/opwijk/rwc38282,RWC38282,Appartement à vendre,335000,Heiveld 39 0101,1745 Opwijk,Excellent,2018,A l’acte,2,,,,,101 m²,,,Oui,,,,Oui,,,,1,,Gaz,Double vitrage,Oui,,,,,,,,Oui,,,,,,,,,78 kWh/m²/an,,,,"oui, attestation conforme",,,,,Risque élevé,Information non communiquée,,,,,,,,,,Non,,,,,Oui,,,,Oui,1,,,51,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbs49877,RBS49877,Maison à vendre,774000,Steenweg op Vilvoorde 234,1745 Opwijk,,,Immédiatement,,,,,,174 m²,,,,,,,,,,,,,,,Non,Non,2,,2,10,Oui,,,,,1680 m²,,,,,,229 kWh/m²/an,,,,,,Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,20240115-0003062131-RES-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbs00938,RBS00938,Maison à vendre,545000,Steenweg 145,1745 Opwijk,Normal,1966,A convenir,5,,,,,384 m²,Non,43 m²,Non,,Non,,Oui,1,,,1,2,Gaz,,Non,,,,2,4,Oui,,Oui,50 m²,,910 m²,52 m,,,Oui,,394 kWh/m²/an,,29/01/2034,,"oui, attestation non conforme",,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,500 m²,Sud-ouest,3125287,Non,Super équipée,,,,,,Non,,Non,,,Oui,,,,66 m²,Non,Non,,,,,,,,,Non,,,,,,,,,,,,,,,,,,240 m²,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rwc33397,RWC33397,Maison à vendre,249000,Schuttershof 10,1745 Opwijk,Normal,,,4,,,,,117 m²,,,,,,,,,,,1,,Non specifié,,,,2,,,,Oui,,Oui,,,197 m²,,,,,,548 kWh/m²/an,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbk23952,RBK23952,Maison à vendre,330000,Steenweg op Dendermonde 25,1745 Opwijk,Normal,,A partir du : 04/04/2024,3,19 m²,15 m²,15 m²,,200 m²,Non,35 m²,,,,,Oui,,,8 m²,1,2,,Double vitrage,Non,,,,,1,Oui,,Oui,,,,,,,Oui,,456 kWh/m²/an,,,,"oui, attestation conforme",,Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,Non,Non,,,3215668-RES-1,Non,Equipée,,,,,,,,,1,Non,Non,,,Non,,,,,,,Oui,Non,,Non,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,Non,,Non,,Non,822 m²,,,,,,,Non
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rbh73296,RBH73296,Maison à vendre,489000,Bolstraat 66,1745 Opwijk,Normal,,A l’acte,8,,,,,,Non,,,,Oui,,Oui,,,,2,,,,,,4,,,,Oui,,Oui,,,1809 m²,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/opwijk/rwc34820,RWC34820,Maison à vendre,375000,Coenstraat 2,1745 Opwijk,,,,6,,,,,220 m²,,,Oui,,Oui,,,,,,1,,Mazout,Double vitrage,,,4,,,,Oui,,Oui,,,1255 m²,,,,,,585 kWh/m²/an,,,,,,,,,Risque moyen,Information non communiquée,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/mazenzele/rwc39257,RWC39257,Maison à vendre,385550,,1745 Mazenzele,Remis à neuf,2025,A convenir,3,,,,,511 m²,,,,,Oui,,Oui,,Américaine,,1,,Gaz,Double vitrage,,,3,,,1,Oui,,,,,511 m²,,,Oui,Oui,Oui,,,,,"oui, attestation conforme",,,Oui,,Pas de risque d’inondation,Information non communiquée,,,,,Oui,,,,,Non,Super équipée,,,,Oui,,,Non,,1,Oui,Oui,23,,,,,,Oui,,,,,,,,,,,,,,,,,,511 m²,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1745/mazenzele/rwc35900,RWC35900,Maison à vendre,300000,Dorp 28,1745 Mazenzele,Normal,,A l’acte,4,,,,,129 m²,,,,,Oui,,Oui,,,,1,,Gaz,Double vitrage,,,4,,,2,Oui,Sud,Oui,,Sud,1010 m²,,,,,,1037 kWh/m²/an,,,,,,,,,Risque moyen,Information non communiquée,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/sint-martens-lennik/rbt11604,RBT11604,Villa à vendre,729000,Waterhoflaan 7,1750 Sint-Martens-Lennik,,1988,A l’acte,4,,,,,221 m²,,,Non,,Non,,Oui,,,,1,2,Gaz,,Non,Non,4,,,2,Oui,,Oui,,,840 m²,,,,,,217 kWh/m²/an,,,,,,Oui,,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,Oui,,,20250417-0003580580-RES-1,Non,Equipée,,,,,,Non,,Non,,,,,,,,Non,Non,,,,Non,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,Non,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt70226,RBT70226,Maison à vendre,605000,Gaasbeeksestraat 6 A,1750 Lennik,,1997,A l’acte,3,,,,,274 m²,,,Non,,Oui,,Oui,,,,1,2,Mazout,Double vitrage,Non,Non,4,,,2,Oui,,Oui,30 m²,,2168 m²,,,,,,298 kWh/m²/an,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,Oui,,,202505190003604430,Non,,,Non,,,,Non,,Non,,,,,,,,Non,Non,,,,Non,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,Non,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt67393,RBT67393,Maison à vendre,475000,Zwartenbroekstraat 184,1750 Lennik,,2022,A l’acte,4,14 m²,19 m²,14 m²,,240 m²,,93 m²,,,,,,,,,2,3,,Double vitrage,,,4,,,,Oui,,Oui,,,772 m²,,,Oui,Oui,,,,,,,,Oui,Oui,Non,Information non communiquée,Information non communiquée,,,,15 m²,,,,,,,,,,,,,,,Oui,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,Non,,,,,,,15 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/sint-kwintens-lennik/rbt67074,RBT67074,Maison à vendre,515000,Keitse 20,1750 Sint-Kwintens-Lennik,Nouveau,,A l’acte,4,,,,,214 m²,Non,22 m²,Non,,Non,,Oui,1,,,1,2,,,Non,,4,,,,Oui,,,,,767 m²,51 m,,,,,,,09/12/2034,,"oui, attestation non conforme",,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,,,,,609 m²,Nord,,Non,,,,,,,Non,,Non,,,,,,,11 m²,Non,Non,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,154 m²,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/sint-kwintens-lennik/rbt21506,RBT21506,Maison à vendre,795000,Karel Keymolenstraat 43,1750 Sint-Kwintens-Lennik,Normal,1990,A l’acte,4,23 m²,22 m²,23 m²,12 m²,400 m²,,30 m²,Oui,,Oui,,Oui,2,,19 m²,2,2,Gaz,,,,4,,,,Oui,,Oui,,Sud,4163 m²,,,Oui,Oui,,,,,,,,Oui,,Non,Risque moyen,Information non communiquée,Oui,30 m²,,,,,,,,Oui,Super équipée,,Oui,,,,,,,2,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt18144,RBT18144,Maison à vendre,380000,Joseph Van Den Bosschestraat 93,1750 Lennik,Normal,1950,A l’acte,2,13 m²,12 m²,,,152 m²,,31 m²,Oui,,Oui,,Oui,1,,11 m²,1,2,Gaz,,,,3,,,2,Oui,,Oui,,Ouest,295 m²,,,Oui,Oui,,,,,,,,Oui,,Non,Pas de risque d’inondation,Information non communiquée,,,,12 m²,,,,Est,,Oui,Super équipée,,,,,,,,,1,,Oui,,,,,,,,,,,,,,,,24 m²,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt10016,RBT10016,Maison à vendre,429000,Tuitenbergstraat 84,1750 Lennik,Normal,1900,A l’acte,4,22 m²,13 m²,15 m²,,199 m²,Non,26 m²,,,,,Oui,1,Américaine,12 m²,1,,Gaz,Double vitrage,Non,,4,26 m,,4,Oui,Nord-est,Oui,18 m²,,954 m²,19 m,26 m,Oui,Oui,Oui,456 kWh/m²/an,,14/01/2035,,,,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,15 m²,,5 m²,,,400 m²,,,,Equipée,,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/sint-kwintens-lennik/rbt32782,RBT32782,Maison à vendre,390000,Gustaaf Van der Steenstraat 73,1750 Sint-Kwintens-Lennik,À rénover,1945,,5,16 m²,11 m²,19 m²,8 m²,180 m²,,35 m²,Oui,,Oui,34 m²,Oui,1,Indépendante,9 m²,1,1,Mazout,Double vitrage,Non,Non,3,,,2,Oui,,Oui,,,1732 m²,,,Non,Oui,Oui,842 kWh/m²/an,,,,"oui, attestation non conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,Non,,,Non,,,14 m²,,,,1,,,,,,,,,,,,,,,,,,26 m²,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/lennik/rbt44938,RBT44938,Villa à vendre,699000,Schapenstraat 181,1750 Lennik,À rénover,1972,,5,13 m²,20 m²,11 m²,18 m²,302 m²,Non,59 m²,Non,,Non,,Oui,1,,16 m²,1,,,Double vitrage,Non,,4,15 m,2,4,Oui,Nord-ouest,Oui,,,2078 m²,92 m,15 m,Oui,Oui,,640 kWh/m²/an,,22/05/2035,,"oui, attestation non conforme",,Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,8 m²,,,,,,,,,Non,,,10 m²,,,,1,,,,,,,Oui,,,,,,,,,,,30 m²,,,,,,Non,,,,,,,8 m²,,,,,,,,,,,
