ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Garage,Type_de_chauffage,Type_de_vitrage,Nombre_de_façades,Jardin,Terrasse_aménagée,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Référence_PEB,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Caves,Grenier,Salle_à_manger,Surface_salle_à_manger,Dressing,Buanderie,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Maison_basse_énergie,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_deau_individuel,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Nombre_détages_de_limmeuble,Raccordé_aux_égouts,Raccordé_à_leau_courante,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Disponibilité_du_bien,Surface_chambre_à_coucher_4,Type_de_cuisine,Nombre_de_douches,Ascenseur,Accessible_aux_moins_valides,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Piscine_extérieure,Date_de_validité_PEB,Meublé,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_de_la_terrasse,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Véranda,Local_vélo,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Surface_du_bureau,Nombre_de_place_de_parking_intérieur,Adoucisseur_deau,Étage_de_lappartement,Balcon,Surface_du_garage,Orientation_du_jardin,Surface_des_caves,Surface_du_grenier,Surface_de_lades_salles_de_bain,Attestation__Installation_électrique__Validité,Clef_électronique,Orientation_de_la_terrasse,Possibilités_pour_profession_libérale,Surface_totale,Pompe_à_chaleur,Compteur_Bihoraire,Niveau_S,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_chambre_à_coucher_5,Station_de_charge_électrique,Surface_du_dressing,Niveau_E,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Appartement_de_service,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Niveau_K,Porte_de_garage_motorisée,Affectation_urbanistique_la_plus_récente,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Surface_de_la_véranda
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7100/la-louviere/vbc15361,VBC15361,Immeuble mixte à vendre,160000,Rue Louis de Brouckère 33,7100 La Louvière,,,2,253 m²,,Gaz,,2,Oui,Oui,383 kWh/m²/an,20920 kWh/an,,Information non communiquée,Information non communiquée,Normal,14 m²,10 m²,,,Oui,Oui,,,,,,Semi-équipée,15 m²,1,2,,,,,,,,Oui,,,,,2,Oui,Oui,70,"non, pas d'attestation",,,,,,A l’acte,,Kitchenette,,Non,Non,Oui,,,11/10/2032,,,,,190 m²,,,,,,,,,,,,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7100/la-louviere/vwd06023,VWD06023,Duplex à vendre,149000,RUE DE LA LOI 50 A 201,7100 La Louvière,Non,,4,105 m²,,Gaz,Double vitrage,,,Oui,161 kWh/m²/an,187720 kWh/an,20230606037627,Information non communiquée,Information non communiquée,Excellent,,,,,,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,"oui, attestation conforme",pas d'application,,,,,Immédiatement,,,,,,,,,06/06/2023,,,,,,,,,,,,,,Non,,,,,,,,,,,Oui,105 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc85323,VBC85323,Maison à vendre,160000,Rue Paul Janson 42,7100 La Louvière,Non,,3,,,Mazout,Double vitrage,2,Oui,,454 kWh/m²/an,,20250527002508,Information non communiquée,Information non communiquée,Normal,,,,,Non,Oui,Non,,Non,Non,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,216 m²,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7100/la-louviere/vwd13780,VWD13780,Duplex à vendre,119000,RUE DE LA FONDERIE 16 5,7100 La Louvière,,,2,70 m²,,Gaz,Double vitrage,,,,298 kWh/m²/an,20870 kWh/an,20250529002229,Information non communiquée,Information non communiquée,Excellent,,,,,Oui,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,"oui, attestation conforme",,,,,,,,,,,,,,,29/05/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7100/la-louviere/vbc86925,VBC86925,Appartement à vendre,185000,rue des Croix du Feu 11 0401,7100 La Louvière,,,2,85 m²,Oui,,Double vitrage,,,Oui,196 kWh/m²/an,16629 kWh/an,,Information non communiquée,Information non communiquée,Excellent,14 m²,10 m²,,28 m²,Oui,,,,,,1,Super équipée,8 m²,1,1,,,,,,,,,,,,,8,,Oui,,,,,,,,A l’acte,,,,Oui,Non,,,Non,08/05/2035,Non,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7100/la-louviere/vbc86751,VBC86751,Immeuble mixte à vendre,199000,Rue Paul Leduc 26,7100 La Louvière,Non,,2,,,,,2,,,477 kWh/m²/an,,20250606011203,Information non communiquée,Information non communiquée,,,,,,Non,Oui,Non,,Non,Non,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,A convenir,,,,,,,,,,,,,,190 m²,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7100/la-louviere/vbc86482,VBC86482,Duplex à vendre,250000,Rue Jules Destrée 71 0007,7100 La Louvière,Non,1993,3,,Oui,Gaz,Double vitrage,,,,252 kWh/m²/an,,20241018026010,Information non communiquée,Information non communiquée,,,,,,Non,Oui,Non,,Non,Non,,,,1,2,,Non,,,,,,,,Oui,,,,,,,"oui, attestation non conforme",,,,,,A l’acte,,,1,Oui,,,,,,,,,,,,,Non,Non,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc85900,VBC85900,Maison à vendre,185000,Rue Camille Lemonnier 11,7100 La Louvière,Non,,3,,,Mazout,,,,,510 kWh/m²/an,,20250512014118,Information non communiquée,Information non communiquée,,,,,,Non,Oui,Non,,Non,Non,,,,,,,Non,,,,,,,,,,,,,,,,,,,Non,,A l’acte,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc85104,VBC85104,Maison à vendre,130000,Rue de Baume 198,7100 La Louvière,,,2,129 m²,,Gaz,,2,Oui,Oui,286 kWh/m²/an,36929 kWh/an,,Information non communiquée,Information non communiquée,,21 m²,,,21 m²,,Oui,Oui,10 m²,,,,,13 m²,1,,,,,,,,,,,,,,1,,Oui,,"oui, attestation non conforme",,,,,,A l’acte,,,6,,Non,,,,23/05/2035,Non,,,,260 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7100/la-louviere/vbc84518,VBC84518,Appartement à vendre,99500,,7100 La Louvière,Non,1970,1,65 m²,,Gaz,Double vitrage,4,,Oui,258 kWh/m²/an,16771 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,12 m²,,,,Oui,,,,,,,,,1,1,,,,,,,,Oui,,,,,8,Oui,Oui,50,"non, pas d'attestation",,Oui,Non,Non,,A l’acte,,,,Oui,Oui,,,Non,03/02/2035,Non,Sud-ouest,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc82970,VBC82970,Maison à vendre,170000,Grand'Rue de Bouvy 25,7100 La Louvière,Non,1887,3,120 m²,,Gaz,Double vitrage,2,Oui,Oui,313 kWh/m²/an,,20231011010939,Information non communiquée,Information non communiquée,Normal,,,,,Non,Oui,Non,,Non,Non,,,,1,1,,Oui,,,,,,,,,,,1,Oui,,,"oui, attestation non conforme",,,,Non,,A convenir,,,1,,,,,,,,Sud-ouest,,,336 m²,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/haine-saint-pierre/vbc82959,VBC82959,Maison à vendre,95000,Rue des déportés 65,7100 Haine-Saint-Pierre,,,2,127 m²,,Non specifié,Double vitrage,2,Oui,Oui,412 kWh/m²/an,52243 kWh/an,,Information non communiquée,Information non communiquée,À rénover,13 m²,13 m²,,,Oui,Oui,,,,,,,,1,,,,,,,,,,,,,,2,Oui,Oui,101,"oui, attestation non conforme",,,,,,A l’acte,,Indépendante,,Non,Non,Oui,,,04/07/2033,Non,,,5 m²,111 m²,,,,,,40 m²,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc82742,VBC82742,Maison à vendre,349000,Rue Marie José 81,7100 La Louvière,,2022,3,131 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,103 kWh/m²/an,13488 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,11 m²,12 m²,12 m²,27 m²,,Oui,,,,,1,Super équipée,13 m²,1,2,,Oui,,,,,,,,,,,1,Oui,Oui,1889,"oui, attestation conforme",,,,,,A l’acte,,,1,Non,Non,Oui,Oui,Non,07/12/2020,Non,Est,9 m,47 m²,479 m²,42 m,9 m,Oui,,3,397 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc82631,VBC82631,Maison à vendre,239000,,7100 La Louvière,,1900,3,200 m²,,Mazout,Double vitrage,2,Oui,Oui,259 kWh/m²/an,51728 kWh/an,,Pas de risque d’inondation,Information non communiquée,À rénover,17 m²,16 m²,17 m²,21 m²,Oui,Oui,Oui,17 m²,,,,Semi-équipée,8 m²,2,2,,,,,,,,,,,,,3,Oui,Oui,63,"non, pas d'attestation",,,,,,A l’acte,,Kitchenette,2,Non,Non,Oui,,Non,14/05/2035,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc81976,VBC81976,Maison à vendre,240000,Rue Henri Pilette 73,7100 La Louvière,,,3,135 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,305 kWh/m²/an,41350 kWh/an,,Information non communiquée,Information non communiquée,Normal,12 m²,12 m²,,,Oui,,Oui,12 m²,,,1,,12 m²,2,2,,,,,,,,,,,,,2,Oui,Oui,,,,,,,,,,,,,,,Oui,,,Non,Ouest,4 m,37 m²,333 m²,30 m,4 m,,,,238 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc80455,VBC80455,Maison à vendre,80000,Rue de la Concorde 20,7100 La Louvière,,,5,230 m²,,Gaz,,3,,Oui,376 kWh/m²/an,76975 kWh/an,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,Oui,Oui,,,,,,,,1,,,,,,,,,,,,,,2,Oui,Oui,,"oui, attestation non conforme",,,,,,,,,,Non,,Oui,,,14/05/2035,Non,Ouest,5 m,10 m²,100 m²,,5 m,,,,,,,,,,,,,,,05/02/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc80209,VBC80209,Maison à vendre,260000,Rue Hamoir 181,7100 La Louvière,,,4,156 m²,,Gaz,Double vitrage,2,Oui,Oui,153 kWh/m²/an,23947 kWh/an,,Information non communiquée,Information non communiquée,Excellent,11 m²,12 m²,11 m²,15 m²,Oui,Oui,Oui,16 m²,,,,Super équipée,16 m²,2,3,,,,,,,,,,,,,2,Oui,Oui,,"oui, attestation conforme",,,,,,A l’acte,11 m²,,,Non,Non,Oui,,Non,29/05/2034,,,,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7100/la-louviere/vbc80208,VBC80208,Villa à vendre,299000,Rue des Meuniers 164,7100 La Louvière,,1960,2,205 m²,Oui,,Double vitrage,4,Oui,Oui,430 kWh/m²/an,87950 kWh/an,,Information non communiquée,Information non communiquée,,,,,,,,,,,,2,Equipée,,2,,,,,,,,,,Oui,,,,1,,Oui,,,,,,,,A l’acte,,Américaine,,Non,,Oui,,Non,07/12/2034,Non,,,,404 m²,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7100/la-louviere/vbc77802,VBC77802,Appartement à vendre,235000,Rue Conreur 168,7100 La Louvière,,,3,125 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,,,,Information non communiquée,Information non communiquée,Nouveau,20 m²,15 m²,12 m²,,Oui,,,,,,1,Super équipée,,2,,,,,,,,,Oui,,,,,,Oui,Oui,,,,,,,,A l’acte,,,,Oui,Oui,Oui,,,,,,,,,,,,,1,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7100/la-louviere/vbc77801,VBC77801,Appartement à vendre,199000,Rue Conreur 168,7100 La Louvière,,,2,85 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,,,,Information non communiquée,Information non communiquée,Nouveau,13 m²,9 m²,,,Oui,,,,,,1,Super équipée,,1,,,,,,,,,Oui,,,,,,Oui,Oui,,,,,,,,A l’acte,,,,Oui,Oui,Oui,,,,,,,,,,,,,1,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc49717,VBC49717,Maison à vendre,275000,,7100 La Louvière,Non,,3,165 m²,Oui,Mazout,Double vitrage,4,Oui,Oui,540 kWh/m²/an,,,Information non communiquée,Information non communiquée,Normal,16 m²,15 m²,6 m²,28 m²,Oui,Oui,,,,,1,Equipée,19 m²,1,2,,,,,,,,,Oui,,,,,Oui,Oui,,,,,,,,A l’acte,,Américaine,1,,,,,,,Non,,,,505 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7100/saint-vaast/rwc39551,RWC39551,Villa à vendre,350550,,7100 Saint-Vaast,Oui,2025,3,1030 m²,Oui,Gaz,,4,Oui,,,,,Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,Oui,,,,,,Super équipée,,,,Oui,Oui,,Oui,,,,Oui,,,,,,Oui,Oui,,"oui, attestation conforme",,,Oui,,,A convenir,,Américaine,,,,Oui,Oui,,,,,,,,,,,,2,,,1,Oui,,,,,,,,,,,,,Oui,Oui,23,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc74373,VBC74373,Maison à vendre,115500,Rue de la Flache 26,7100 La Louvière,Non,,2,,,,,2,Oui,Oui,343 kWh/m²/an,,20250424019230,Information non communiquée,Information non communiquée,,,,,,Non,Non,Non,,Non,Non,,Equipée,,1,,,Non,,,,,,,,,,,,Oui,,,,,,,Non,,A convenir,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/haine-saint-pierre/vbc73575,VBC73575,Maison à vendre,190000,Rue de l'Hôtel de Ville 96,7100 Haine-Saint-Pierre,,1960,3,134 m²,Oui,Gaz,,2,Oui,Oui,336 kWh/m²/an,58566 kWh/an,20250416034290,Information non communiquée,Information non communiquée,À rénover,,,,32 m²,,Oui,,,,,1,,,,1,,,,,,,,,,,,,,,Oui,64,"oui, attestation non conforme",,,,,,,,,1,Non,,Oui,,,16/04/2035,Non,Sud-est,6 m,24 m²,225 m²,,,,,,90 m²,,,,,,,,,,,,,,,,,,,226 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc71165,VBC71165,Maison à vendre,179000,Rue Louis Bertrand 9,7100 La Louvière,,,3,143 m²,,Gaz,Double vitrage,2,Oui,Oui,484 kWh/m²/an,69154 kWh/an,,Information non communiquée,Information non communiquée,Normal,15 m²,11 m²,9 m²,,Oui,Oui,,,,,,Equipée,,1,1,,,,,,,,,,,,,2,Oui,Oui,93,,,,,,,A l’acte,,Américaine,,Non,Non,Oui,,,24/02/2026,Non,,,10 m²,160 m²,,,,,,70 m²,,,Oui,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vwd13254,VWD13254,Maison à vendre,110000,Rue des Rossignols 7,La croyère,Non,1951,3,94 m²,,Gaz,Double vitrage,2,Oui,Oui,276 kWh/m²/an,,20220207004403,Information non communiquée,Information non communiquée,À rénover,,,,,Oui,Oui,,,,,,Non équipée,,1,,,,,,,,,,,,,,,,,,"oui, attestation conforme",,,,,,A l’acte,,,,,,,,,07/02/2032,,,,,,,,,,,,,,,,,,,24 m²,46 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc69494,VBC69494,Maison à vendre,230000,Avenue Max Buset 15,7100 La Louvière,,,4,244 m²,Oui,Gaz,Double vitrage,2,Oui,Oui,335 kWh/m²/an,81559 kWh/an,,Information non communiquée,Information non communiquée,Normal,18 m²,18 m²,16 m²,,Oui,Oui,,,,,1,,,1,2,,,,,,,,,,,,,2,Oui,Oui,62,"oui, attestation non conforme",,,,,,A l’acte,13 m²,Indépendante,,Non,Non,Oui,Oui,,10/04/2035,Non,,,10 m²,696 m²,,,,,1,525 m²,,,Oui,,Oui,24 m²,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7100/la-louviere/vbc68405,VBC68405,Immeuble mixte à vendre,249000,,7100 La Louvière,Oui,1900,2,,,Air pulsé,,2,,,,,,Pas de risque d’inondation,Information non communiquée,Normal,10 m²,10 m²,,,Oui,Oui,,,,,,Semi-équipée,,1,1,,,,,,,,,,,,,4,Oui,Oui,,"non, pas d'attestation",,,,,,,,Kitchenette,1,Non,Non,Oui,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7100/la-louviere/vbc66223,VBC66223,Appartement à vendre,252278,Avenue Fidéle Mengal 7 201,7100 La Louvière,,2018,2,94 m²,,Gaz,Double vitrage,,,Oui,,,20210909501084,Pas de risque d’inondation,Information non communiquée,Normal,,,,,Non,Non,,,,,,,,2,,,,,,,,,Oui,,,,,3,,,,"non, pas d'attestation",,,Non,,,,,,,Oui,Non,,,,22/10/2031,,Nord,,10 m²,,,,Non,,,,,,,2,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7100/haine-saint-pierre/vwd12126,VWD12126,Immeuble mixte à vendre,190000,Chaussée de Mons 29 A,7100 Haine-Saint-Pierre,,,3,170 m²,,Non specifié,,2,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc61010,VBC61010,Maison à vendre,80000,Rue Emile Nève 27,7100 La Louvière,,,2,,,Gaz,Double vitrage,2,Oui,Oui,365 kWh/m²/an,35995 kWh/an,20250321026747,Information non communiquée,Information non communiquée,,,,,,Oui,,,,,,,Equipée,,1,1,,,Non,,,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,390 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc49797,VBC49797,Maison à vendre,120000,Rue Conreur 121,7100 La Louvière,,,2,,,Gaz,Double vitrage,2,Oui,,466 kWh/m²/an,52888 kWh/an,20250207004624,Information non communiquée,Information non communiquée,À rénover,,,,,Oui,Oui,,,,,,,,,1,,,Non,,,,,,,,,,2,Oui,,,,,,,Non,,A convenir,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/7100/la-louviere/vbc64530,VBC64530,Studio à vendre,89000,Rue de Longtain 18 19,7100 La Louvière,,,1,,Oui,Gaz,Double vitrage,2,,Oui,316 kWh/m²/an,13863 kWh/an,,Information non communiquée,Information non communiquée,À rénover,,,,,Oui,,,,,,1,,,1,,,,,,,,,Oui,,,,,,Oui,Oui,,,,,,,,A l’acte,,Indépendante,,Oui,,Oui,,,,,,,,,,,,,,,,,,4,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc64163,VBC64163,Maison à vendre,149999,,7100 La Louvière,Oui,1900,3,125 m²,,Gaz,Double vitrage,2,Oui,Oui,417 kWh/m²/an,51947 kWh/an,,Pas de risque d’inondation,Information non communiquée,À rénover,15 m²,11 m²,12 m²,27 m²,,,Oui,15 m²,,,,Equipée,13 m²,2,1,,,,,,,,,,,,,2,Oui,Oui,80,"oui, attestation conforme",,,,,,A l’acte,,Américaine,1,Non,Non,Oui,,Non,25/05/2022,Non,,,,100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7100/la-louviere/vbc64058,VBC64058,Appartement à vendre,250000,Rue des Champs 108,7100 La Louvière,,,4,,Oui,,Double vitrage,2,,Oui,,,,Information non communiquée,Information non communiquée,Nouveau,,,,,Oui,Oui,,,,,1,,,2,,,,,Oui,,,,,,,,,3,Oui,Oui,,"non, pas d'attestation",,,,,,A l’acte,,Indépendante,,Non,Non,Oui,,,,Non,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc62813,VBC62813,Maison à vendre,170000,Rue du Tir 5,7100 La Louvière,,,2,99 m²,Oui,Gaz,Simple vitrage,3,Oui,Oui,653 kWh/m²/an,64655 kWh/an,,Information non communiquée,Information non communiquée,Normal,16 m²,16 m²,,,Oui,Oui,,,,,2,,6 m²,1,1,,,,,,,,,,,,,2,Oui,Oui,121,,,,,,,,,Indépendante,,Non,Non,Oui,,,07/04/2035,Non,,,,265 m²,,,,,,160 m²,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc62744,VBC62744,Maison à vendre,245000,Rue du Moulin 99,7100 La Louvière,,,3,241 m²,,Gaz,Double vitrage,2,Oui,Oui,219 kWh/m²/an,52725 kWh/an,,Information non communiquée,Information non communiquée,Normal,18 m²,18 m²,7 m²,,Oui,Oui,,,,,,Equipée,10 m²,1,2,,,,,,,,,,,,,2,Oui,Oui,41,"oui, attestation conforme",,,,,,A l’acte,,Américaine,,Non,Non,Oui,Oui,,19/03/2033,Non,,,,314 m²,,,,,,170 m²,,,,,,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7100/la-louviere/vwd13045,VWD13045,Villa à vendre,250000,Chaussée Pont du Sart 256,7100 La Louvière,,,2,120 m²,Oui,Gaz,Double vitrage,4,Oui,,,421 kWh/an,20220502001527,Pas de risque d’inondation,Information non communiquée,Normal,15 m²,15 m²,,,Oui,,,,,,,Equipée,,1,,,,,,,,,,Oui,Oui,,,,Oui,Oui,,,,,,,,A l’acte,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc62095,VBC62095,Maison à vendre,240000,Rue Henri Pilette 73,7100 La Louvière,,,3,135 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,305 kWh/m²/an,41350 kWh/an,,Information non communiquée,Information non communiquée,Normal,12 m²,12 m²,,,Oui,,Oui,12 m²,,,1,,12 m²,2,2,,,,,,,,,,,,,2,Oui,Oui,,,,,,,,,,,,,,,Oui,,,Non,Ouest,4 m,37 m²,333 m²,30 m,4 m,,,,238 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
