ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Largeur_de_la_façade,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Garage,Nombre_de_douches,Surface_du_jardin,Étage_de_lappartement,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Piscine_extérieure,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_de_la_cuisine,Type_de_vitrage,Parlophone,Accessible_aux_moins_valides,Orientation_de_la_terrasse,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Équipement_de_la_cuisine,Surface_de_lades_salles_de_bain,Air_conditionné,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Possibilités_pour_profession_libérale,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires,Pompe_à_chaleur,Appartement_de_service,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Nombre_de_Garages,Alarme_antieffraction,Largeur_du_terrain_à_rue,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Nombre_de_places_de_parking_extérieur,Attestation__Installation_électrique__Validité,Type_de_cuisine,Chauffage_au_sol,Compteur_Bihoraire,Niveau_E,Porte_daccès_sécurisée,Surface_des_caves,Surface_de_la_véranda,Surface_du_garage,Surface_du_bureau,HammamSaunaJacuzzi,Espace_ouvert_sensible_à_leau__WORG,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Panneaux_solaires_thermiques,Surface_du_grenier,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Surface_salle_à_manger,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/appartement/a-vendre/2310/rijkevorsel/rbr55832,RBR55832,Appartement à vendre,385000,Gammersplein 2 02 02,2310 Rijkevorsel,Excellent,,,3,107 m²,,,,,,,,,1,2,,Oui,2,,Oui,Oui,,,,,,,,,,,,Information non communiquée,Information non communiquée,2024,,,,,1,11 m²,,,,,,,,,,Oui,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Américaine,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2310/rijkevorsel/rbr55831,RBR55831,Maison à vendre,435000,Sint-Jozef,2310 Rijkevorsel,Excellent,,,3,158 m²,,,,,,,,,1,1,Air pulsé,Oui,3,,Oui,Oui,,,,,,,,,,Non,,Pas de risque d’inondation,Information non communiquée,2024,,,,,2,,,,,,,,,,,Oui,,,Oui,,Equipée,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Américaine,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2310/rijkevorsel/rbr55830,RBR55830,Maison à vendre,429000,De Gamschaar 9,2310 Rijkevorsel,Excellent,,,3,158 m²,,,,,,,,,1,2,Air pulsé,Oui,3,,Oui,Oui,,,,,,,,,,Non,,Pas de risque d’inondation,Information non communiquée,2024,Oui,,,,2,,,,,,,,,,,Oui,,,Oui,,Equipée,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Américaine,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2310/rijkevorsel/rbr55829,RBR55829,Appartement à vendre,299000,De Klampoven 3,2310 Rijkevorsel,,,,1,77 m²,,,,,,,,,1,1,,,,,Oui,Oui,,,,,,,,,,,,Information non communiquée,Information non communiquée,2024,Oui,,,,1,37 m²,,,,,,,,,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2310/rijkevorsel/rbr55828,RBR55828,Maison à vendre,567000,De Klampoven 7,2310 Rijkevorsel,Excellent,,,4,229 m²,,,,,,,,,2,2,Air pulsé,,2,,Oui,Oui,,,,,,,,,,Non,,Pas de risque d’inondation,Information non communiquée,2024,,,,,3,36 m²,,,,,,,,,,Oui,,,,,Equipée,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2310/rijkevorsel/rbr55742,RBR55742,Maison à vendre,430000,Hoogstraatsesteenweg 16 18,2310 Rijkevorsel,,,,3,165 m²,,,,,,,,,1,1,,,3,,Oui,Oui,,,,,,,,,,,,Information non communiquée,Information non communiquée,2024,,,,,2,11 m²,,,,,,,,,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2310/rijkevorsel/rbr55741,RBR55741,Appartement à vendre,374000,Hoogstraatsesteenweg 16 18,2310 Rijkevorsel,,,,3,117 m²,,,,,,,,,1,1,,,,,Oui,Oui,,,,,,,,,,,,Information non communiquée,Information non communiquée,2024,Oui,,,0,2,14 m²,,,,,,,,,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2310/rijkevorsel/rbq97756,RBQ97756,Appartement à vendre,339000,Dijkbeemd 14 201,2310 Rijkevorsel,Normal,,A l’acte,3,116 m²,,,,,,,,,1,2,Gaz,Non,,,,Oui,,,,,,122 kWh/m²/an,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,2017,,,,,,18 m²,,,,,,,,,Double vitrage,,,,Oui,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2340/beerse/rbt73191,RBT73191,Appartement à vendre,310000,Vrijwilligersstraat 55 6,2340 Beerse,Excellent,Non,A l’acte,2,90 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,1,,Non,3,,,Oui,,,,Oui,Oui,99 kWh/m²/an,20230201-0002771413-RES-2,04/01/2033,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2005,Oui,,,2,2,,,,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt71752,RBT71752,Maison à vendre,349000,Ijzerstraat 1,2340 Beerse,Normal,Non,A l’acte,3,315 m²,Non,Non,Oui,Non,Non,Non,Non,Non,2,2,Non specifié,Non,3,,,Oui,127 m²,,,Oui,Oui,153 kWh/m²/an,0002590880,26/04/2032,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1955,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt68408,RBT68408,Maison à vendre,439000,Meergoorstraat 28,2340 Beerse,Normal,Non,A convenir,4,214 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,Gaz,Non,4,,Oui,,,,,Oui,Oui,,Certificaat-20250528-0003612709-RES-1,28/05/2035,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1990,Oui,,,,,,,,,,,,,,,,,,,,,,,Est,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt63971,RBT63971,Maison à vendre,485000,Boudewijnstraat 30,2340 Beerse,Normal,,A l’acte,3,262 m²,,Oui,Oui,,,,,,2,3,,,4,,,Oui,543 m²,,,,,304 kWh/m²/an,,,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,1995,Oui,,,,,,,21 m²,16 m²,45 m²,,,40 m²,18 m²,Double vitrage,,,,Oui,Oui,,,,Ouest,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt55567,RBT55567,Maison à vendre,365000,Houtseweg 126,2340 Beerse,À rénover,,A l’acte,3,158 m²,,,Oui,,,,,,2,,Mazout,,4,,,,975 m²,,,,,,,,"oui, attestation non conforme",Non,,Information non communiquée,Information non communiquée,1967,Oui,,,,,,,,,,,,,,Double vitrage,,,,Oui,Oui,Semi-équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitchenette,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/2340/beerse/rbt40839,RBT40839,Immeuble mixte à vendre,529000,Schoolstraat 17,2340 Beerse,Normal,Non,A l’acte,6,503 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,Gaz,Non,2,16 m,Oui,Oui,620 m²,180 m²,36 m,Oui,Oui,183 kWh/m²/an,0003255659,24/05/2034,"oui, attestation non conforme",,,Pas de risque d’inondation,Information non communiquée,1958,Oui,1,440 m²,,,40 m²,,,,,,,55 m²,,,,,,,,Super équipée,,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt40835,RBT40835,Maison à vendre,529000,Schoolstraat 17,2340 Beerse,Normal,Non,A l’acte,6,503 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,Gaz,Non,2,16 m,Oui,Oui,620 m²,180 m²,36 m,Oui,Oui,183 kWh/m²/an,0003255659,24/05/2034,"oui, attestation non conforme",,,Pas de risque d’inondation,Information non communiquée,1958,Oui,1,440 m²,,,40 m²,,,,,,,55 m²,,,,,,,,Super équipée,,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt38100,RBT38100,Maison à vendre,359000,Leemstraat 18,2340 Beerse,Normal,Non,A l’acte,4,,Non,Non,Oui,Non,Non,Non,Non,Non,,2,Gaz,Non,4,,Oui,Oui,746 m²,,,Oui,Oui,594 kWh/m²/an,0003444396,14/11/2034,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1963,Oui,1,,,,,,,,,,,,,,,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt38078,RBT38078,Maison à vendre,349000,Rijkevorselseweg 74,2340 Beerse,,Non,A l’acte,5,,Non,Non,Oui,Non,Non,Non,Non,Non,1,1,Non specifié,Non,,,Oui,Oui,594 m²,,,Oui,Oui,,Certificaat-20250318-0003556118-RES-1,18/03/2035,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1965,,,,,,,,,,,,,,,,,,,,,Super équipée,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt38075,RBT38075,Maison à vendre,315000,Molenberg 68,2340 Beerse,À rénover,Non,Immédiatement,4,226 m²,Non,Non,Oui,Non,Non,Non,Non,Non,2,2,Gaz,Non,3,,Oui,,630 m²,,41 m,Oui,Oui,,Certificaat-20250115-0003505657-RES-1,15/01/2035,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1918,Oui,,,,,,,,,,,,,,,,,,,,Super équipée,,,Nord,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt38073,RBT38073,Maison à vendre,420000,Rijkevorselseweg 54 1,2340 Beerse,Nouveau,Non,A l’acte,4,212 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,,Non,3,,Oui,,364 m²,,34 m,,Oui,,,,pas d'application,Non,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2024,Oui,1,,,,,,,,,,,,,,,,,,,Non équipée,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2340/beerse/rbt38060,RBT38060,Appartement à vendre,1195000,Schransdriesstraat 55,2340 Beerse,Normal,,Immédiatement,12,530 m²,Non,,,,,,,,6,,Gaz,Non,4,,Oui,Oui,,,,Oui,Oui,148 kWh/m²/an,20201007-0002324593-RES-1,07/10/2030,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,0,,,,,,,,,,,,,,,Oui,Non,Semi-équipée,,,Sud-ouest,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2340/beerse/rbt37818,RBT37818,Villa à vendre,994900,Fazantenstraat 11 A,2340 Beerse,Excellent,Non,A l’acte,3,295 m²,Non,Non,Non,Non,Non,Non,Non,Non,2,2,,Non,4,,Oui,Oui,1348 m²,,77 m,Oui,Oui,,Certificaat-20250429-0003587848-RES-1,29/04/2035,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2020,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,Nord,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt37811,RBT37811,Maison à vendre,675000,Konijnenstraat 15,2340 Beerse,Normal,Non,A l’acte,3,,Non,Non,Oui,Non,Non,Non,Non,Non,2,2,Gaz,Non,4,,Oui,Oui,2700 m²,,,Oui,Oui,187 kWh/m²/an,20250120-0003509129-RES-1,20/01/2035,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1975,Oui,,,,,,,,,,,,,,,,,,,,Super équipée,,,Nord,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2340/beerse/rbt37808,RBT37808,Villa à vendre,949000,Maanstraat 12A,2340 Beerse,Excellent,Non,A l’acte,4,358 m²,Non,Non,Non,Non,Non,Non,Non,Non,2,3,Gaz,Non,4,,Oui,Oui,1406 m²,224 m²,,Oui,Oui,44 kWh/m²/an,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2021,Oui,,,,,,,,,,,,,,,,,,,,Super équipée,,,Sud-ouest,,,,,,,,,,,,,,,,,Non,1,,,,,,4,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2340/beerse/rbt30503,RBT30503,Villa à vendre,795000,Maanstraat 8,2340 Beerse,Excellent,Oui,A l’acte,5,240 m²,Non,Oui,,Oui,,,,,1,2,,,4,23 m,Oui,Oui,2517 m²,,,Oui,Oui,197 kWh/m²/an,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,1997,Oui,,,,,60 m²,Oui,,,,,,,,Double vitrage,,Non,Sud-ouest,Oui,Oui,Equipée,,,Nord-est,Oui,,,,,,4,,,,,,,,,,,2,,23 m,,,,8,,Américaine,,,,,9 m²,,53 m²,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt28269,RBT28269,Maison à vendre,249000,Beekakkersstraat 126,2340 Beerse,À rénover,,A l’acte,3,137 m²,,Oui,,Oui,,,Oui,,1,1,Gaz,,2,,Oui,Oui,212 m²,,,,,255 kWh/m²/an,,,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1968,Oui,,,,,,,9 m²,12 m²,7 m²,,,28 m²,9 m²,Double vitrage,,,,Oui,Non,Equipée,6 m²,,,,,,,,,1,,,,,,,,,,,1,,,,,,2,,Américaine,,,,,,,23 m²,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt12951,RBT12951,Maison à vendre,620000,Smisstraat 6,2340 Beerse,,,A l’acte,5,251 m²,,Oui,,,,,,,2,,Gaz,Non,4,,Oui,Oui,1060 m²,,,,,182 kWh/m²/an,,,"oui, attestation non conforme",Non,,Information non communiquée,Information non communiquée,1996,Oui,,,,,,,,,,,,,,Double vitrage,,,,Oui,Oui,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt03714,RBT03714,Maison à vendre,489000,Antwerpseweg 257,2340 Beerse,Normal,,,4,226 m²,Non,,Oui,,Oui,,,,2,3,Gaz,Non,3,11 m,Oui,Oui,622 m²,,,Oui,Oui,324 kWh/m²/an,,,,Non,,Pas de risque d’inondation,Information non communiquée,1968,Oui,,,,,24 m²,,21 m²,22 m²,14 m²,14 m²,,18 m²,14 m²,Double vitrage,,Non,Sud,Oui,,Super équipée,,,Nord,Oui,,,,,,1,,,,,,,,Oui,,,1,,11 m,,,,8,,,,,,,,,,,,Non,,,,,,,14 m²,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbs25660,RBS25660,Maison à vendre,263000,Gorenstraat 34,2340 Beerse,Excellent,,A l’acte,2,95 m²,,,Oui,,,,,,1,,,,3,,Oui,Oui,1040 m²,,,,,197 kWh/m²/an,,,"oui, attestation conforme",Oui,,Pas de risque d’inondation,Information non communiquée,1949,Oui,,,,,,,15 m²,9 m²,,,,40 m²,,Double vitrage,,,,Non,Non,Super équipée,4 m²,,,,,,,,,,,,,,,,,,,,2,,,,,,,08/07/2023,,,,,,,,,,,Non,,,,24 m²,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/vlimmeren/rbt68070,RBT68070,Maison à vendre,489000,Gierledijk 44,2340 Vlimmeren,Normal,Non,A l’acte,4,207 m²,,Non,Oui,Non,Non,Non,Non,Non,1,2,Electrique,,4,,Oui,Oui,707 m²,,,,,535 kWh/m²/an,20250326-0003562949-RES-1,,,Non,,Pas de risque d’inondation,Information non communiquée,1991,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/vlimmeren/rbt38088,RBT38088,Maison à vendre,335000,Kerkstraat 74,2340 Vlimmeren,À rénover,Non,A l’acte,4,269 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,1,Mazout,Non,2,10 m,Oui,,392 m²,,,Oui,Oui,276 kWh/m²/an,Certificaat-20250508-0003595900-RES-1,08/05/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1966,Oui,,,,,,,,,,,,,,,,,,,,Non équipée,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/vlimmeren/rbs99637,RBS99637,Maison à vendre,498000,Landjuweel 31,2340 Vlimmeren,Excellent,Non,A l’acte,3,158 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,Gaz,Non,4,10 m,Oui,Oui,696 m²,,42 m,Oui,Oui,150 kWh/m²/an,20240520-0003251208-RES-1,20/05/2034,"oui, attestation conforme",Non,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2000,Oui,,,,,34 m²,,,,,,,38 m²,,,,,,Oui,Oui,Super équipée,,,Nord,,,,,,,,,,,,Oui,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2360/oud-turnhout/rbt69817,RBT69817,Maison à vendre,469000,Steenweg op Ravels 12,2360 Oud-Turnhout,Normal,Non,A l’acte,5,256 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,Gaz,Non,2,,Oui,Oui,320 m²,,,Oui,Oui,,20240205-0002552285-RES-2,05/02/2034,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1966,Oui,,,,,,,,,,,,56 m²,,,,,,Oui,Non,Super équipée,,,,,,,,,,,,,,,,,,,,Non,,,,,,,4,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2360/oud-turnhout/rbt67236,RBT67236,Maison à vendre,425000,Dode Dreef 68,2360 Oud-Turnhout,Normal,Non,A l’acte,3,184 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,Gaz,Non,4,,Oui,Oui,669 m²,,,Oui,Oui,199 kWh/m²/an,20250521-0003606719-RES-1,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1969,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2360/oud-turnhout/rbt66838,RBT66838,Maison à vendre,310000,Rist 15,2360 Oud-Turnhout,À rénover,Non,A l’acte,3,162 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Mazout,Non,3,,Oui,,1150 m²,148 m²,,Oui,Oui,783 kWh/m²/an,,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1960,Oui,,890 m²,,,,,,,,,,20 m²,,,,,,,,Semi-équipée,,,Nord-ouest,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2360/oud-turnhout/rbt66863,RBT66863,Maison à vendre,369000,Jozef Embrechtsstraat 14,2360 Oud-Turnhout,,Non,A l’acte,3,208 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,Mazout,Non,3,,Oui,Oui,376 m²,,,,Oui,,20250111-0003493395-RES-1,11/01/2035,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1976,Oui,1,,,,,,,,,,,43 m²,,,,,,,,,,,Nord-ouest,,,,,,,,,,,,,,,,,Non,1,,,,,,2,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2360/oud-turnhout/rbt66853,RBT66853,Maison à vendre,499000,Guldenweg 10,2360 Oud-Turnhout,À rénover,Non,,4,290 m²,Non,Non,Non,Non,Non,Non,Non,Non,2,3,Mazout,Non,4,,Oui,Oui,2179 m²,,,,Oui,756 kWh/m²/an,20230606-0002910210-RES-1,,"oui, attestation non conforme",Non,Parc résidentiel,Pas de risque d’inondation,Information non communiquée,1967,Oui,,,,,,,,,,,,73 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,2,,,,,,7,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2360/oud-turnhout/rbt63972,RBT63972,Maison à vendre,929000,Fazantendreef 12,2360 Oud-Turnhout,Normal,,,6,504 m²,,Oui,,,,,Oui,,2,5,Gaz,,4,,Oui,Oui,2295 m²,,,,,288 kWh/m²/an,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,1999,Oui,,,,,,,12 m²,14 m²,22 m²,,,80 m²,29 m²,Double vitrage,,,,Oui,Non,Super équipée,12 m²,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,57 m²,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2360/oud-turnhout/rbt45110,RBT45110,Maison à vendre,499000,Neerstraat 61,2360 Oud-Turnhout,Nouveau,Non,Immédiatement,5,200 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,,Non,2,,Oui,Oui,235 m²,,,,Oui,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,Oui,,60 m²,,,,,,,,,,,,,,,,,,Super équipée,,,Sud-est,,,,,,,,,,,,,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2360/oud-turnhout/rbt44336,RBT44336,Maison à vendre,385000,Brooseinde 8,2360 Oud-Turnhout,À rénover,,,4,162 m²,,Oui,Oui,,,,,,1,1,,,4,,Oui,Oui,1437 m²,,,,,929 kWh/m²/an,,,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,1970,Oui,,,,,,,28 m²,15 m²,11 m²,11 m²,,37 m²,10 m²,,,,Sud-est,Oui,Non,Semi-équipée,6 m²,,,,,,,,,,,,,,,,,,,,2,,,,,,,,Kitchenette,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/2360/oud-turnhout/rbt38494,RBT38494,Duplex à vendre,289500,Steenweg op Ravels 4 2,2360 Oud-Turnhout,Normal,,A l’acte,3,174 m²,Non,,Oui,,,,,,1,2,Gaz,Non,2,,Non,Oui,,,,Oui,Oui,254 kWh/m²/an,20240229-003158977-RES-1,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1970,,,,1,,93 m²,,,,,,,,,,,,,Oui,Non,Super équipée,,,,,,,,,,,,,,,,,,,,Non,,,,,,,1,,,,,,,,,,,,,,,,,,,,
