ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Surface_salle_à_manger,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Type_de_vitrage,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Orientation_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Citerne_à_eau_de_pluie,Station_de_charge_électrique,Panneaux_solaires,Alarme_antieffraction,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Dressing,Buanderie,Local_vélo,Référence_PEB,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Affectation_urbanistique_la_plus_récente,Surface_des_caves,Surface_constructible,Feu_ouvert,Adoucisseur_deau,Surface_du_garage,Chauffage_au_sol,Air_conditionné,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Étage_de_lappartement,Attestation__Installation_électrique__Validité,Maison_basse_énergie,Compteur_Bihoraire,Balcon,Possibilités_pour_profession_libérale,Pompe_à_chaleur,Adaptations_pour_les_seniors,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,Surface_du_bureau,Surface_du_grenier,Surface_de_la_véranda,Porte_de_garage_motorisée,Attestation__Citernes_à_mazout__Validité,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Surface_totale,Niveau_E,Clef_électronique
https://immovlan.be/fr/detail/villa/a-vendre/7730/estaimbourg/vbc69728,VBC69728,Villa à vendre,399000,,7730 Estaimbourg,Normal,1971,A l’acte,5,22 m²,21 m²,202 m²,Non,,Oui,Oui,,,,Equipée,Américaine,,2,2,2,,Gaz,Non,Non,4,Oui,Oui,740 m²,Oui,Oui,Non,294 kWh/m²/an,62495 kWh/an,29/04/2035,51,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,14 m²,11 m²,11 m²,Oui,1,1,Double vitrage,,4,250 m²,Sud-est,,Sud-est,,Oui,,Oui,,Oui,Non,Non,,,,,,,,Oui,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc55862,VBC55862,Maison à vendre,342000,,7730 Estaimbourg,Excellent,2022,A l’acte,3,11 m²,10 m²,140 m²,Non,,,Oui,,,,Equipée,Américaine,,1,1,2,,Gaz,Non,Non,3,Oui,Oui,333 m²,Oui,,Non,104 kWh/m²/an,14506 kWh/an,25/05/2032,17,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,11 m²,,,,,,Double vitrage,,1,210 m²,,20 m²,,,,,Oui,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimbourg/vbc79588,VBC79588,Appartement à vendre,276500,,7730 Estaimbourg,Nouveau,,A l’acte,1,16 m²,,104 m²,Non,,,,,,,Equipée,Américaine,8 m²,1,,1,6 m²,,Non,,,,Oui,,,,Non,77 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,Double vitrage,,2,,,9 m²,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimbourg/vbc79587,VBC79587,Appartement à vendre,306000,,7730 Estaimbourg,Nouveau,,A l’acte,2,16 m²,12 m²,124 m²,Non,39 m²,,,,,,Equipée,Américaine,20 m²,1,,1,7 m²,,Non,,,,Oui,,,,Non,68 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,Double vitrage,,2,,,12 m²,,,,,,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimbourg/vbc79586,VBC79586,Appartement à vendre,332500,,7730 Estaimbourg,Nouveau,,A l’acte,2,16 m²,12 m²,124 m²,Non,39 m²,,,,,,Equipée,Américaine,20 m²,1,,1,7 m²,,Non,,,,Oui,,,,Non,79 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,Double vitrage,,2,,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc76286,VBC76286,Maison à vendre,595000,,7730 Estaimpuis,Excellent,,A l’acte,5,,,224 m²,Non,,,,,,,Super équipée,,,1,1,1,,,Non,Oui,4,Oui,Oui,1054 m²,,,Oui,122 kWh/m²/an,27363 kWh/an,28/05/2025,1,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,550 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc75344,VBC75344,Maison à vendre,389000,,7730 Estaimpuis,,,,5,,,201 m²,Non,,Non,Non,Non,Non,,,,,1,,1,,,Non,,,Oui,Oui,1930 m²,,,,248 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,Oui,,,,,,,,,,,,,,,,,,Non,Non,Non,20250315003588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/nechin/vbc74604,VBC74604,Maison à vendre,269000,,7730 Néchin,Normal,1899,A l’acte,4,,,153 m²,Non,,Non,Non,Non,Non,,,,,2,,3,,Gaz,Non,,,Oui,Oui,360 m²,,,,192 kWh/m²/an,,01/08/2034,35,pas d'application,Pas de risque d’inondation,Information non communiquée,Non,,,,Oui,,,,12 m,,102 m²,,,,,,,,,,,,Non,Non,Non,20240801001483,Sud,,19 m,,,,84 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/saint-leger/vbc73316,VBC73316,Appartement à vendre,249000,,7730 Saint-Léger,Normal,,,3,,,198 m²,Non,63 m²,Non,Non,Non,Non,,Super équipée,,,1,,1,,Gaz,Non,,2,,Oui,,,,,235 kWh/m²/an,,23/08/2026,235,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,20160823004917,Sud-est,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc08331,VBC08331,Maison à vendre,279000,,7730 Estaimpuis,Normal,,A l’acte,4,13 m²,10 m²,140 m²,Non,40 m²,Oui,Oui,,,,,Indépendante,20 m²,1,2,,,Gaz,Non,Non,4,Oui,Oui,360 m²,Oui,Oui,Non,192 kWh/m²/an,29269 kWh/an,01/08/2034,35,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,10 m²,8 m²,,,,,Double vitrage,13 m,,50 m²,Sud-est,35 m²,Sud-est,13 m,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/nechin/vbc14854,VBC14854,Maison à vendre,279000,,7730 Néchin,Normal,,A l’acte,4,13 m²,10 m²,140 m²,Non,40 m²,Oui,Oui,,,,,Indépendante,20 m²,1,2,,,Gaz,Non,Non,4,Oui,Oui,360 m²,Oui,Oui,Non,192 kWh/m²/an,29269 kWh/an,01/08/2034,35,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,10 m²,8 m²,,,,,Double vitrage,13 m,,50 m²,Sud-est,35 m²,Sud-est,13 m,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/nechin/vbc71634,VBC71634,Maison à vendre,285000,Rue des Combattants 116,7730 Néchin,,,A l’acte,3,,,102 m²,Non,24 m²,Non,Non,Non,Non,,,,,1,,1,,Non specifié,Non,,4,Oui,,,,,,658 kWh/m²/an,,05/05/2035,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,,,,,,,,,,,,,,,Non,Non,Non,20250505014727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/estaimbourg/vbc71588,VBC71588,Villa à vendre,369000,,7730 Estaimbourg,Excellent,,A l’acte,5,15 m²,10 m²,188 m²,Non,40 m²,,Oui,Oui,,,Equipée,Américaine,10 m²,3,3,2,5 m²,,Non,Non,4,Oui,Oui,1126 m²,Oui,Oui,Non,320 kWh/m²/an,64823 kWh/an,06/11/2034,83,,Information non communiquée,Information non communiquée,Non,12 m²,10 m²,13 m²,Oui,,,Double vitrage,10 m,,450 m²,Nord-ouest,40 m²,Sud-est,10 m,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/estaimbourg/vbc71409,VBC71409,Villa à vendre,369000,,7730 Estaimbourg,Excellent,,A l’acte,5,10 m²,22 m²,203 m²,Non,40 m²,,Oui,Oui,,,Equipée,Américaine,11 m²,3,3,2,,,Non,,4,Oui,Oui,1126 m²,,,Non,320 kWh/m²/an,64823 kWh/an,06/11/2034,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,11 m²,10 m²,16 m²,,,,Double vitrage,,10,640 m²,,30 m²,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc70205,VBC70205,Maison à vendre,,,7730 Estaimpuis,Excellent,,A l’acte,6,11 m²,10 m²,600 m²,Non,,Oui,,,,,Equipée,Américaine,,3,3,2,,Gaz,Non,Non,3,Oui,Oui,5653 m²,Oui,Oui,Oui,201 kWh/m²/an,,,33,,Information non communiquée,Information non communiquée,,17 m²,19 m²,36 m²,Oui,2,,Double vitrage,34 m,2,4500 m²,Nord-ouest,,Nord-ouest,,Oui,,Oui,Oui,Oui,Non,Non,,,,,,,,Oui,,,,Oui,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc38164,VBC38164,Maison à vendre,330000,,7730 Estaimbourg,Nouveau,,,3,,,145 m²,Non,,Non,Non,Non,Non,,Super équipée,,,1,,1,,Gaz,Non,,3,Oui,,308 m²,,,,,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,,,,,1,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc66148,VBC66148,Maison à vendre,215000,Grand Trieu 33,7730 Estaimpuis,Normal,,,2,14 m²,13 m²,156 m²,Non,32 m²,Oui,Oui,Oui,,,Equipée,Américaine,9 m²,1,1,2,,,Non,Non,2,Oui,,500 m²,,,,357 kWh/m²/an,51263 kWh/an,13/10/2029,,,Information non communiquée,Information non communiquée,,,,,Oui,,,Double vitrage,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc65998,VBC65998,Maison à vendre,179000,Rue de l'Hospice 7,7730 Estaimpuis,Normal,,,2,,,94 m²,Non,22 m²,,,,,,Super équipée,,,1,,1,,Gaz,Non,,,Oui,Oui,352 m²,,Oui,,440 kWh/m²/an,440 kWh/an,22/04/2035,41343,pas d'application,Information non communiquée,Information non communiquée,,,,,Oui,1,,,,2,,,,,,,,,,,,,,,,20250422023155,,1,,,,,48 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc65234,VBC65234,Maison à vendre,425156,,7730 Estaimbourg,Nouveau,,,4,,,189 m²,,,,,,,,,,,2,,2,,,,,4,Oui,,997 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,12 m,,,,,,12 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/nechin/vbc64674,VBC64674,Maison à vendre,269000,,7730 Néchin,Normal,,A l’acte,4,,,289 m²,Non,,,,,,,,,,1,,,,Gaz,,,2,Oui,Oui,432 m²,,,,454 kWh/m²/an,164630 kWh/an,,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,,,Double vitrage,,,225 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc63091,VBC63091,Maison à vendre,390062,,7730 Estaimpuis,Nouveau,,,3,,,158 m²,,,,,,,,,,,1,,2,,,,,4,Oui,,1100 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Oui,1,,,11 m,,,,,,11 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc44257,VBC44257,Maison à vendre,,,7730 Estaimpuis,Excellent,1987,A l’acte,6,32 m²,17 m²,492 m²,Non,42 m²,Oui,,,Oui,46 m²,Equipée,Américaine,44 m²,1,2,2,,Mazout,Non,Non,4,Oui,Oui,7030 m²,,Oui,Non,169 kWh/m²/an,59455 kWh/an,12/09/2034,41,"oui, attestation conforme",Information non communiquée,Information non communiquée,,37 m²,13 m²,12 m²,Oui,2,4,Double vitrage,,,6000 m²,,,,,Oui,,Oui,Oui,,,,,,,,,,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc62449,VBC62449,Appartement à vendre,209000,,7730 Estaimpuis,Excellent,2009,A l’acte,2,10 m²,8 m²,73 m²,Non,33 m²,Oui,,,,,Equipée,Américaine,,1,1,1,4 m²,Gaz,Oui,Non,4,Oui,Oui,,Oui,Oui,Non,101 kWh/m²/an,7382 kWh/an,15/04/2025,19,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,Oui,,1,Double vitrage,,,,Nord-ouest,5 m²,Sud-est,,,,,,Non,Non,Non,,,Oui,,,,,Oui,,,,,,,,,,Oui,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/bailleul/vbc61475,VBC61475,Villa à vendre,319000,,7730 Bailleul,Normal,1980,A l’acte,3,17 m²,13 m²,200 m²,,38 m²,,Oui,,,,Equipée,Américaine,15 m²,1,1,1,,Electrique,Non,Oui,4,Oui,Oui,1006 m²,,,Non,367 kWh/m²/an,98296 kWh/an,14/04/2035,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,11 m²,,,Oui,,,Double vitrage,,,680 m²,,18 m²,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc58977,VBC58977,Maison à vendre,289000,,7730 Estaimpuis,À rénover,,A l’acte,2,15 m²,12 m²,220 m²,Non,31 m²,,Oui,Oui,,,Equipée,Américaine,12 m²,1,1,2,,Gaz,Non,,2,Oui,Oui,510 m²,,,Non,246 kWh/m²/an,54045 kWh/an,22/01/2035,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,,,,Oui,2,,Double vitrage,,,310 m²,,20 m²,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc15093,VBC15093,Appartement à vendre,88500,,7730 Estaimpuis,À rénover,,,1,,,55 m²,Non,,,,,,,Semi-équipée,,,1,,1,,Gaz,Oui,,,Non,Non,,,,,93 kWh/m²/an,5388 kWh/an,21/08/2033,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,20230821003099,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc54759,VBC54759,Maison à vendre,291250,,7730 Estaimpuis,Nouveau,,,3,,,146 m²,Non,,Non,Non,Non,Non,,Super équipée,,,1,,,,Gaz,Non,,2,Oui,,423 m²,,,,,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,Non,,,,Oui,1,,,,,,,,,,,,,,,,,Non,Non,Non,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc54758,VBC54758,Maison à vendre,317500,,7730 Estaimpuis,Nouveau,,,3,,,149 m²,Non,,Non,Non,Non,Non,,Super équipée,,,1,,,,Gaz,Non,,3,Oui,,646 m²,,,,,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,Non,,,,Oui,1,,,,,,,,,,,,,,,,,Non,Non,Non,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc54757,VBC54757,Maison à vendre,291250,,7730 Estaimpuis,Nouveau,,,3,,,148 m²,Non,,Non,Non,Non,Non,,Super équipée,,,1,,,,Gaz,Non,,2,Oui,,434 m²,,,,,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,Non,,,,Oui,1,,,,,,,,,,,,,,,,,Non,Non,Non,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc54756,VBC54756,Maison à vendre,322500,,7730 Estaimpuis,Nouveau,,,,,,149 m²,Non,,Non,Non,Non,Non,,Super équipée,,,,,,,Gaz,Non,,3,Oui,,486 m²,,,,,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,,,,,,,,,,,,,,,Non,Non,Non,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vwd12815,VWD12815,Maison à vendre,209000,,7730 Estaimpuis,Normal,1970,A l’acte,2,14 m²,12 m²,118 m²,,35 m²,Oui,Oui,Oui,,,Equipée,Indépendante,10 m²,1,,,6 m²,Gaz,Non,Non,2,Oui,Oui,128 m²,Oui,Oui,Non,216 kWh/m²/an,25469 kWh/an,28/03/2035,40,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,Oui,,1,Double vitrage,,,,,75 m²,,,Non,Non,Non,Non,Oui,,Non,,Non,Non,20250328002558,,,,Oui,,7 m²,,Non,Non,25 m²,Non,Non,Non,Non,Non,Non,,,Non,,,Non,Non,Non,pas d'application,Non,,,10 m²,20 m²,Non,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/estaimpuis/vbc53505,VBC53505,Villa à vendre,449000,,7730 Estaimpuis,Excellent,2007,A l’acte,4,35 m²,11 m²,170 m²,Non,40 m²,,Oui,,,,Equipée,Américaine,18 m²,1,1,2,,Gaz,Non,Oui,4,Oui,Oui,712 m²,Oui,Oui,Non,176 kWh/m²/an,40819 kWh/an,25/03/2035,7516,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,11 m²,11 m²,,Oui,1,,Double vitrage,,7,350 m²,,30 m²,,,Oui,,,,,,,,,,,,2,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/estaimbourg/vbc52788,VBC52788,Villa à vendre,675000,,7730 Estaimbourg,Normal,,,4,23 m²,13 m²,439 m²,Non,35 m²,,Oui,,,,Equipée,Américaine,27 m²,3,3,3,,Mazout,Non,,4,Oui,Oui,1948 m²,,,Non,250 kWh/m²/an,109614 kWh/an,23/09/2032,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,8 m²,17 m²,,Oui,2,,Double vitrage,,6,1200 m²,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc49577,VBC49577,Maison à vendre,149000,,7730 Estaimpuis,Normal,,A l’acte,2,9 m²,11 m²,89 m²,Non,26 m²,,,,Oui,16 m²,Equipée,Américaine,10 m²,1,1,1,,,Non,,3,Oui,Oui,203 m²,,,Non,378 kWh/m²/an,33497 kWh/an,26/02/2035,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,,,,,,,Double vitrage,,2,75 m²,,8 m²,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc48547,VBC48547,Maison à vendre,329000,,7730 Estaimpuis,Normal,,A l’acte,2,14 m²,15 m²,123 m²,Non,50 m²,,Oui,,,,Equipée,Américaine,12 m²,1,1,1,15 m²,Gaz,Non,Non,3,Oui,Oui,1819 m²,Oui,Oui,Non,197 kWh/m²/an,30129 kWh/an,25/03/2034,37,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,,,,,Double vitrage,,10,1600 m²,Nord-est,,Nord-est,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc47889,VBC47889,Maison à vendre,195000,Rue Jean Lefebvre 13,7730 Estaimpuis,,,,3,,,122 m²,Non,,Non,Non,Non,Non,,,,,,,,,,Non,,,,Oui,,,,,148 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,20181009001872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/bailleul/rbs80956,RBS80956,Maison à vendre,320872,Rue de Lille 17,7730 Bailleul,Nouveau,2023,,3,,,141 m²,,,Non,Non,Non,Non,,,,,,,,,,,,3,Oui,Oui,393 m²,,Oui,Non,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc46480,VBC46480,Maison à vendre,219000,,7730 Estaimpuis,Normal,1972,A l’acte,3,,,154 m²,Non,,Oui,Oui,Oui,,,Equipée,Américaine,,1,1,1,,Gaz,Non,Oui,2,Oui,Oui,249 m²,Non,Oui,Non,388 kWh/m²/an,59891 kWh/an,03/03/2035,71,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,,,Oui,1,,Double vitrage,,2,95 m²,,20 m²,,,Oui,,,,,,,,,,,,2,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/nechin/vbc45131,VBC45131,Maison à vendre,299000,Rue des Saules 109,7730 Néchin,Normal,1920,A l’acte,3,,,135 m²,Non,42 m²,Non,Non,Non,Non,,Super équipée,,,1,,1,,,Non,,3,Oui,Oui,1160 m²,,,,321 kWh/m²/an,,18/03/2034,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,22 m,3,900 m²,,29 m²,,,,,,,,,,Non,Non,Non,20240318018629,,,52 m,,,,121 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc44996,VBC44996,Maison à vendre,389000,,7730 Estaimbourg,Excellent,,,3,12 m²,13 m²,175 m²,Non,40 m²,,Oui,,,,Equipée,Américaine,20 m²,1,1,2,,Gaz,Non,,4,Oui,Oui,1269 m²,,,Non,191 kWh/m²/an,,15/12/2025,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Oui,15 m²,,,Oui,1,,Double vitrage,,2,805 m²,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc44908,VBC44908,Maison à vendre,280000,,7730 Estaimbourg,À rénover,1958,A l’acte,3,,,137 m²,Non,,Oui,Oui,Oui,,,Equipée,Américaine,,1,1,1,,Gaz,Non,Non,3,Oui,Oui,755 m²,,,Non,448 kWh/m²/an,61205 kWh/an,05/03/2035,83,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,,,,Oui,1,,Double vitrage,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/04/2025,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc44681,VBC44681,Maison à vendre,159000,,7730 Estaimpuis,Normal,,A l’acte,2,20 m²,12 m²,93 m²,Non,38 m²,,Oui,,,,Semi-équipée,Kitchenette,10 m²,1,1,1,,,Non,,3,Oui,,300 m²,,,Non,366 kWh/m²/an,33928 kWh/an,28/01/2035,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,Double vitrage,,1,60 m²,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
