ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Accessible_aux_moins_valides,Nombre_de_façades,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Permis_de_bâtir_obtenu,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Année_de_construction,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_places_de_parking_extérieur,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Raccordé_au_gaz_de_ville,Conso_spécifique_dénergie_primaire,Parlophone,Ascenseur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Nombre_de_place_de_parking_intérieur,Air_conditionné,Date_de_validité_PEB,Référence_PEB,Surface_du_séjour,Surface_du_garage,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Alarme_antieffraction,Largeur_de_la_façade,Orientation_du_jardin,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Permis_durbanisation_accordé,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Porte_de_garage_motorisée,Type_de_cuisine,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,HammamSaunaJacuzzi,Le_bien_fait_lobjet_dun_droit_de_préemption,Espace_ouvert_sensible_à_leau__WORG,Surface_des_caves,Surface_de_la_véranda,Orientation_de_la_façade_du_bien,Balcon,Nombre_de_douches,Clef_électronique,Panneaux_solaires_thermiques,Domotique,Feu_ouvert,Attestation__Asbuilt,Surface_totale,Maison_basse_énergie,Compteur_Bihoraire,Niveau_E,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Attestation__Citernes_à_mazout,Surface_du_grenier,Surface_du_bureau,Orientation_de_la_terrasse,Surface_chambre_à_coucher_4,Surface_du_dressing,Surface_salle_à_manger,Emission_de_CO2,Porte_daccès_sécurisée,Adaptations_pour_les_seniors,Conso_annuelle_totale_dénergie_primaire,Appartement_de_service,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Adoucisseur_deau,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Niveau_K
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbr93038,RBR93038,Maison à vendre,215000,,9500 Grammont,À rénover,A l’acte,5,,,,155 m²,Non,Oui,1,Semi-équipée,1,1,,Mazout,,,,3,,,Oui,148 m²,,Oui,,,,,,,Information non communiquée,Information non communiquée,Non,1900,Non,Oui,Non,Non,Non,Non,Non,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Oui,544 kWh/m²/an,,Non,,,,,,,20241029-0003429888-res-1,45 m²,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbr92699,RBR92699,Maison à vendre,225000,Kleine Karmelietenstraat 60,9500 Grammont,,A l’acte,4,15 m²,8 m²,7 m²,131 m²,Non,,,Equipée,2,2,,Gaz,,Double vitrage,,2,,,Oui,79 m²,,,,,,,,,Information non communiquée,Information non communiquée,,1874,,Oui,,Oui,,,,,Non,"oui, attestation conforme",,,159 kWh/m²/an,,Non,,,,,,,,12 m²,,7 m²,,,,,,,,,,,Américaine,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,8 m²,,11 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbr87717,RBR87717,Appartement à vendre,499000,Gasthuisstraat 53,9500 Grammont,,,5,,,,526 m²,Non,Oui,2,,2,3,,,,,,2,,,Oui,,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,,,,Oui,234 kWh/m²/an,,,,,125 m²,2,,,,,,,,,8 m,,,8 m,,,Oui,,,,,,,,Non,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbr86610,RBR86610,Appartement à vendre,185000,Kleine Karmelietenstraat 66,9500 Grammont,Remis à neuf,Immédiatement,3,11 m²,11 m²,12 m²,120 m²,Non,,,,2,2,,Gaz,,Double vitrage,Non,2,,,Oui,,Oui,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,,1874,,Oui,,,,,,,Non,"oui, attestation non conforme",,Oui,253 kWh/m²/an,,Non,,2,15 m²,,,,,22 m²,,13 m²,7 m²,,,,,,,,,,,,,,,,,,,,Nord,,2,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbr77143,RBR77143,Maison à vendre,275000,Lessensestraat 101 - 103,9500 Grammont,À rénover,A l’acte,3,,,,,,,,,,,,,,,Oui,2,,,Oui,360 m²,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"oui, attestation non conforme",,Oui,565 kWh/m²/an,,Non,,,,,,,,,,,,,10 m,,,10 m,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbr76265,RBR76265,Maison à vendre,355000,Watermolenstraat 25,9500 Grammont,Nouveau,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"non, pas d'attestation",,,0 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbr71098,RBR71098,Appartement à vendre,249000,Reepstraat 30,9500 Grammont,,A partir du : 01/06/2026,2,,,,85 m²,Non,Oui,,Super équipée,1,1,,,,,,,Non,,Oui,,,,,Oui,,,,,Information non communiquée,Information non communiquée,,2026,,,,,,,,1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",,,,Oui,0,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbr63259,RBR63259,Maison à vendre,391221,Onkerzelestraat,9500 Grammont,,,3,15 m²,13 m²,12 m²,140 m²,Non,Oui,,Super équipée,1,2,,,,Double vitrage,Non,3,Oui,,Oui,530 m²,Oui,Oui,Oui,,,,,,Information non communiquée,Information non communiquée,Non,2024,,Oui,,,,,,,Non,"oui, attestation conforme",,,,,,,,,,,,,35 m²,,9 m²,,,,,,,,,,,,Oui,,,,,Non,,,,,,1,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbr63258,RBR63258,Maison à vendre,556695,Onkerzelestraat,9500 Grammont,,,3,16 m²,12 m²,12 m²,180 m²,Non,Oui,1,Super équipée,1,2,,,,Double vitrage,Non,3,Oui,,Oui,6196 m²,Oui,Oui,Oui,,,,,,Information non communiquée,Information non communiquée,Non,2024,,Oui,,,,,,1,Non,"oui, attestation conforme",,,,,Non,,,,1,,,,35 m²,,11 m²,,,,,,,,,,,,Oui,,,,,Non,,,,,,1,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbr61696,RBR61696,Appartement à vendre,395000,Vianeplein 24,9500 Grammont,Nouveau,,2,,,,126 m²,,,,,1,,,,,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,1,2,19 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbr61695,RBR61695,Appartement à vendre,481000,Vianeplein 24,9500 Grammont,Nouveau,,3,,,,137 m²,,,,,,,,,,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,2,2,44 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbr61694,RBR61694,Appartement à vendre,541000,Vianeplein 24,9500 Grammont,Nouveau,,3,,,,158 m²,,,,,,,,,,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,2,2,53 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbr61693,RBR61693,Appartement à vendre,376000,Vianeplein 24,9500 Grammont,Nouveau,,2,,,,110 m²,,,,,1,,,,,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,1,2,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbr61692,RBR61692,Appartement à vendre,405000,Vianeplein 24,9500 Grammont,Nouveau,,2,,,,132 m²,,,,,,,,,,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,Non,,,,,,,1,2,18 m²,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbq16133,RBQ16133,Appartement à vendre,275000,Groteweg 65 6,9500 Grammont,Nouveau,,2,,,,89 m²,,,,Super équipée,1,,Oui,Air pulsé,Oui,Double vitrage,Oui,,,,Oui,,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,,2023,,,,,,,,1,,,,,,,Oui,,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbp53951,RBP53951,Maison à vendre,129000,Edingseweg 421,9500 Grammont,À rénover,A l’acte,2,21 m²,14 m²,,93 m²,Non,,,Semi-équipée,1,2,,,,Double vitrage,,3,Oui,110 m²,,185 m²,Oui,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,1941,,,Oui,Oui,,,,1,,"non, pas d'attestation",,,886 kWh/m²/an,,,,,,,,11/12/2033,,23 m²,,5 m²,5 m²,,6 m,,,6 m,,,,,Kitchenette,,,,,,Non,,,,Est,,,,,,,,,,,,,,,,,,,,15 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbk14541,RBK14541,Maison à vendre,448096,Gapenberg 0,9500 Grammont,Nouveau,,3,,,,180 m²,,Oui,,Super équipée,1,,,Solaire,,Double vitrage,Non,4,Oui,100 m²,Oui,432 m²,,,,,,,,,Information non communiquée,Information non communiquée,Non,2023,,,,,,,,,,,,,,,,,,30 m²,,Oui,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbk14534,RBK14534,Maison à vendre,324007,Mijnwerkersstraat,9500 Grammont,Nouveau,,3,,,,136 m²,,,,,1,2,,Gaz,,Double vitrage,,2,Oui,180 m²,Oui,285 m²,Oui,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,,2022,,Oui,,Oui,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,40 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbj21077,RBJ21077,Maison à vendre,119000,Nieuwstraat 3,9500 Grammont,,A l’acte,2,,,,90 m²,Non,,,,1,1,,Electrique,,,,2,,,,30 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,Oui,,,,,,,Non,"oui, attestation conforme","Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Oui,432 kWh/m²/an,,Non,,,,,,20/06/2032,,,,,,,8 m,,,8 m,,,,,,,,,,,Non,,,,Sud,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbj19614,RBJ19614,Maison à vendre,339000,Watermolenstraat 18,9500 Grammont,Normal,A l’acte,4,,,,296 m²,Non,Oui,1,Semi-équipée,1,2,,Gaz,,,,4,Oui,,Non,672 m²,,,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,Non,1954,Non,Oui,Non,Non,Non,Non,Non,3,,pas d'application,,,242 kWh/m²/an,,Non,,,,,,,2644161,,,,,,,,,,Non,,,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9500/grammont/rbk32853,RBK32853,Villa à vendre,,Groteweg 447,9500 Grammont,Normal,,3,,,,196 m²,Non,,,,1,2,,,,,,4,Oui,,Oui,3720 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,2010,Non,Non,Non,Non,Non,Non,Non,6,Oui,"oui, attestation conforme",,Oui,120 kWh/m²/an,,Non,,,48 m²,,,15/03/2034,20240315-000-3177410-RES-1,,,,,,13 m,,,,,,,,,,,,,,Non,,,,,,1,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/ophasselt/rbt69961,RBT69961,Maison à vendre,260000,Tempelstraat 35,9500 Ophasselt,À rénover,A l’acte,2,,,,190 m²,Non,Oui,,,1,1,Oui,Gaz,,,,,Oui,,Oui,660 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Oui,Non,Non,Non,Non,Non,2,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Oui,245 kWh/m²/an,,Non,,,,,,16/05/2035,20250516-0003602712-RES-1,30 m²,,,,,,,,,,117 m²,,,,,,,,,Non,,,,,,,,,,,Non,,,,,,,,,5 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/ophasselt/rbt37463,RBT37463,Maison à vendre,423362,,9500 Ophasselt,,A l’acte,3,,,,147 m²,,,,Equipée,1,2,Oui,Electrique,,Triple vitrage,Non,3,Oui,,,586 m²,,,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,2024,,,,,,,,2,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,Non,,2,,,Non,,,,,,,Non,7 m,,46 m,12 m,Oui,,Non,,,,,,,,Non,,,,Nord-est,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/ophasselt/rbt15730,RBT15730,Maison à vendre,349000,Brambroek 40B,9500 Ophasselt,Nouveau,,3,,,,182 m²,Non,Oui,1,Super équipée,1,,,Electrique,Oui,,,3,Oui,,Oui,473 m²,,,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",,33 kWh/m²/an,,Non,,2,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/ophasselt/rbs47583,RBS47583,Maison à vendre,,Bildeken 14A,9500 Ophasselt,Nouveau,,3,,,,,,,,,2,2,,,Oui,,,4,Oui,,,843 m²,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,,Oui,,,1,,"oui, attestation conforme",,Oui,0 kWh/m²/an,,,,,,,,,,,,,,,,Nord,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbt73322,RBT73322,Appartement à vendre,155000,Ezelberg 2 13,9500 Grammont,Normal,A l’acte,1,10 m²,,,51 m²,Non,,,Equipée,1,1,,Gaz,,Double vitrage,,,,,,,Oui,Oui,,Oui,,,,,Information non communiquée,Information non communiquée,Non,2008,,,,,,,,,,"oui, attestation conforme",,Oui,93 kWh/m²/an,Oui,Oui,,1,,,,27/12/2033,,23 m²,,4 m²,3 m²,,,,,,Non,,,,Américaine,,,,,,Non,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt72962,RBT72962,Maison à vendre,349000,Nieuwstraat 52,9500 Grammont,Excellent,A l’acte,2,25 m²,15 m²,,198 m²,,,,Super équipée,2,3,,Gaz,,,Oui,2,Oui,,Oui,120 m²,Oui,Oui,,Non,,,,,Information non communiquée,Information non communiquée,Non,,,Oui,,,,,,,Non,"non, pas d'attestation","Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Oui,314 kWh/m²/an,,Non,,,,,,,,32 m²,,34 m²,,,6 m,,,6 m,Non,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt72886,RBT72886,Maison à vendre,324000,Veldekensdreef 81,9500 Grammont,Normal,A l’acte,3,13 m²,10 m²,50 m²,215 m²,Non,Oui,1,,1,2,,Gaz,,Double vitrage,,4,Oui,1200 m²,Oui,1364 m²,Oui,Oui,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,Oui,1980,Oui,Oui,Oui,,,,,2,,"oui, attestation non conforme",,Oui,599 kWh/m²/an,,Non,,,40 m²,1,,17/04/2035,,32 m²,,9 m²,,,11 m,,,11 m,Oui,,,,,,,,,,Non,,,,Nord-ouest,,,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt72283,RBT72283,Maison à vendre,325000,Gote 32,9500 Grammont,Normal,A l’acte,3,6 m²,17 m²,14 m²,100 m²,,Oui,1,Super équipée,1,1,,Gaz,,,Oui,4,Oui,,Oui,740 m²,Oui,Oui,Oui,Oui,,,,,Information non communiquée,Information non communiquée,,1964,,,Oui,,,,,6,Non,"oui, attestation conforme",,Oui,202 kWh/m²/an,,Non,,,,1,,,,26 m²,,10 m²,,,,,,,Non,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt71482,RBT71482,Maison à vendre,449000,Klakvijverstraat 90,9500 Grammont,Nouveau,A l’acte,3,11 m²,9 m²,9 m²,115 m²,,,,Super équipée,1,2,Oui,Air pulsé,Oui,,Oui,3,Oui,,Oui,558 m²,Oui,Oui,Oui,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,2022,,Oui,,,,,,5,Non,"oui, attestation conforme",,,,,Non,,,,,Oui,,,32 m²,,11 m²,,,7 m,,,7 m,Oui,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt69962,RBT69962,Maison à vendre,340000,Sint-Annastraat 40A,9500 Grammont,Normal,A l’acte,3,,,,360 m²,Non,Oui,1,Super équipée,1,2,Oui,Gaz,,,,,Oui,,Oui,140 m²,,Oui,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Oui,123 kWh/m²/an,,Non,,,,,,27/05/2035,20250527-0003611389-RES-1,43 m²,,,,,,,,,Non,141 m²,,,,,,,,,Non,,,,Sud,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt69958,RBT69958,Maison à vendre,375000,Smeerebbestraat 36,9500 Grammont,Normal,A l’acte,3,,,,318 m²,Non,Oui,1,Super équipée,1,2,,Gaz,,,,,Oui,,Oui,560 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Oui,Non,Non,Non,Non,Non,,,"oui, attestation conforme",,Oui,273 kWh/m²/an,,Non,,,55 m²,,,22/10/2031,20211022-0002482789-RS-2,61 m²,,,,,,,30 m,,,164 m²,,,,,,,,,Non,,,,Sud-est,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt69956,RBT69956,Maison à vendre,150000,Visstraat 37,9500 Grammont,À rénover,A l’acte,2,,,,101 m²,Non,,,Super équipée,1,1,,Gaz,,,,,Oui,10 m²,,88 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Oui,593 kWh/m²/an,,Non,,,,,,,20250428-0003587806-RES-1,14 m²,,,,,,,19 m,,,73 m²,,,,,,,,,Non,,,,Ouest,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt69946,RBT69946,Maison à vendre,125000,Buizemontstraat 8,9500 Grammont,À rénover,A l’acte,3,,,,140 m²,Non,,,Super équipée,1,2,,Gaz,,,,,,,,70 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Oui,Non,Non,Non,Non,Non,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Oui,369 kWh/m²/an,,Non,,,,,,,202404180003218310 res 1,20 m²,,,,,,,15 m,,,70 m²,,,,,,,,,Non,,,,Sud-ouest,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/9500/grammont/rbt69965,RBT69965,Immeuble mixte à vendre,525000,Buizemontstraat 79,9500 Grammont,Normal,A l’acte,5,,,,272 m²,Non,Oui,1,,3,4,Oui,Gaz,,,,,Oui,,Oui,657 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Oui,246 kWh/m²/an,,Oui,,,22 m²,,,12/03/2035,20250312-0003551214-RES-1,55 m²,,,,,8 m,,86 m,,,174 m²,,,,,,,,,Non,,,,Sud-est,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt69964,RBT69964,Maison à vendre,435000,Vredestraat 23,9500 Grammont,Normal,A l’acte,5,,,,197 m²,Non,,,Super équipée,2,3,,Gaz,,,,,Oui,,Oui,173 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Oui,Non,Non,Non,Non,Non,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Oui,72 kWh/m²/an,,Non,,,,,,,20231006-0003008057-RES-1,57 m²,,,,,,,37 m,,,99 m²,,,,,,,,,Non,,,,Est,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt69963,RBT69963,Maison à vendre,525000,Buizemontstraat 79,9500 Grammont,Normal,A l’acte,5,,,,272 m²,Non,Oui,1,,3,4,Oui,Gaz,,,,,Oui,,Oui,657 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Oui,246 kWh/m²/an,,Oui,,,22 m²,,,12/03/2035,20250312-0003551214-RES-1,55 m²,,,,,8 m,,86 m,,,174 m²,,,,,,,,,Non,,,,Sud-est,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/overboelare/rbt69960,RBT69960,Maison à vendre,110000,Rozenstraat 5,9500 Overboelare,À rénover,Immédiatement,1,,,,65 m²,Non,,,,1,2,,Gaz,,,,,Oui,112 m²,Oui,152 m²,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Oui,278 kWh/m²/an,,Non,,,,,,09/05/2035,20250509-0003596591-RES-1,22 m²,,,,,,,,,,40 m²,,,,,,,,,Non,,,,Ouest,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbt69959,RBT69959,Appartement à vendre,175000,Patersstraat 1 4,9500 Grammont,Normal,A l’acte,1,,,,63 m²,Non,,,,1,1,,Gaz,,,,,,,Oui,,,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,2007,Non,Non,Non,Non,Non,Non,Non,,,"oui, attestation conforme","Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Oui,84 kWh/m²/an,,Oui,,,1 m²,,,,20250212-0003522644-RES-1,27 m²,,,,,,,27 m,,,305 m²,,,,,,,,,Non,,,,Est,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
