ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_du_séjour,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Piscine_extérieure,Conso_spécifique_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Surface_totale_du_terrain,Air_conditionné,Alarme_antieffraction,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_constructible,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Étage_de_lappartement,Surface_du_jardin,Surface_des_caves,Surface_du_grenier,Surface_de_la_véranda,Permis_durbanisation_accordé,Parlophone,Surface_du_bureau,Emission_de_CO2,Attestation__Asbuilt,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,Raccordé_aux_égouts,Attestation__Citernes_à_mazout,Orientation_du_jardin,Surface_chambre_à_coucher_3,Nombre_de_place_de_parking_intérieur,Attestation__Installation_électrique__Validité,Station_de_charge_électrique,Maison_basse_énergie,Pompe_à_chaleur,Compteur_Bihoraire,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Appartement_de_service,Surface_chambre_à_coucher_5,Conso_annuelle_totale_dénergie_primaire,Surface_du_garage,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Citerne_à_eau_de_pluie,Niveau_S,Possibilités_pour_profession_libérale,Surface_totale,Niveau_E
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt33800,RBT33800,Maison à vendre,549000,Breendonkstraat 144,2830 Willebroek,,Non,1991,A partir du : 01/10/2025,4,307 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,2,2,4,,Non,,2,Oui,Oui,Oui,Oui,20250514-0003600165-RES-1,14/05/2035,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,52 m²,,,,,,,,Sud-est,12 m,2,37 m²,,,,174 kWh/m²/an,,,,,,320 m²,,,,,145 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt33133,RBT33133,Appartement à vendre,207000,Dokter Persoonslaan 29 3.1,2830 Willebroek,Nouveau,Non,,,1,62 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,Gaz,Non,,,,Oui,Oui,Oui,,,pas d'application,Oui,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,,12 m²,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt33131,RBT33131,Appartement à vendre,236000,Dokter Persoonslaan 29 2.2,2830 Willebroek,Nouveau,Non,,,2,82 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,Gaz,Non,,,,,Oui,Oui,,,pas d'application,Oui,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt33129,RBT33129,Appartement à vendre,295000,Dokter Persoonslaan 29 2.1,2830 Willebroek,,Non,,,2,108 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,2,2,Gaz,Non,,,,,Oui,Oui,,,pas d'application,Oui,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt33127,RBT33127,Appartement à vendre,233000,Dokter Persoonslaan 29 1.2,2830 Willebroek,Nouveau,Non,,,2,77 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,Gaz,Non,,,,,Oui,Oui,,,pas d'application,Oui,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt33126,RBT33126,Appartement à vendre,265000,Dokter Persoonslaan 29 1.1,2830 Willebroek,Normal,Non,,,2,72 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,Gaz,Non,,,,,Oui,Oui,,,pas d'application,Oui,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt33123,RBT33123,Appartement à vendre,315000,Dokter Persoonslaan 29 0.1,2830 Willebroek,Normal,Non,,,2,100 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,1,2,Gaz,Non,,,Oui,Oui,Oui,Oui,,,pas d'application,Oui,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,34 m²,,,,,,,,,,,,,,,,,,,82 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/blaasveld/rbt30411,RBT30411,Maison à vendre,,,2830 Blaasveld,,Non,2022,Immédiatement,6,281 m²,,Non,Non,Non,Non,Non,Non,Non,,,2,2,,Non,3,4,Oui,Oui,,,12040-G-OMV_2020024028/EP01884/A001/D01/SD001,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Equipée,,,,,,Non,Sud,9 m,2,75 m²,,,Oui,-1 kWh/m²/an,,,,,,965 m²,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt29424,RBT29424,Appartement à vendre,225000,Dendermondsesteenweg 149 0102,2830 Willebroek,,,1970,A l’acte,2,105 m²,Non,,,,,,,,Oui,1,1,1,,Oui,,,Non,Oui,,Oui,20250324-0003561201-RES-1,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,40 m²,,,,,,,,,,7,8 m²,,,,221 kWh/m²/an,,,,,,,,,,,,,Oui,1,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt27487,RBT27487,Maison à vendre,379000,Stationsstraat 21A,2830 Willebroek,Excellent,,1957,Immédiatement,3,170 m²,Non,,Oui,,,,,,,,1,2,Gaz,,2,,Oui,Oui,Oui,Oui,,23/06/2034,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,,,,,,278 kWh/m²/an,,,,,,128 m²,,,,,,,Oui,,,,,,Non,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt26332,RBT26332,Maison à vendre,365000,Scheldelaan 16,2830 Willebroek,,Non,1973,A l’acte,3,156 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,Non specifié,Non,2,1,,Oui,,,20220630-0002633270-RES-1,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,Double vitrage,Non,Sud-est,6 m,2,,,6 m,Non,209 kWh/m²/an,,,,,,192 m²,Non,Non,Non,Non,,31 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt20615,RBT20615,Maison à vendre,239000,Dendermondsesteenweg 57,2830 Willebroek,,,,A l’acte,3,144 m²,Non,,Oui,,,,,,,,1,1,,Non,,,Non,Oui,,,20250423-0003582691-RES-1,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,60 m²,,,,,,,,Nord,4 m,,,,,,608 kWh/m²/an,,,,,,121 m²,,,,,106 m²,30 m,Non,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt19003,RBT19003,Maison à vendre,349000,Gulden Vliesstraat 16,2830 Willebroek,Normal,,1954,,4,161 m²,,Non,Non,Oui,,,,,,,1,,Gaz,Non,,,Oui,,,,20240219-0003147195-RES-1,18/02/2034,"non, pas d'attestation",Non,,Risque moyen,Information non communiquée,,,,,,,,,Double vitrage,Non,Est,6 m,3,,,,,296 kWh/m²/an,,,,,,166 m²,,,,Non,80 m²,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt15959,RBT15959,Maison à vendre,198000,Schoolstraat 1,2830 Willebroek,,Non,,,4,118 m²,,Non,Oui,Non,Non,Non,Non,Non,,,1,2,,Non,2,,,,,,20250904-0003573986-RES-1,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,Non,,,,,,,,0 kWh/m²/an,,,,,,,,Non,Non,Non,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt15685,RBT15685,Maison à vendre,397000,Jupiterstraat 8 a,2830 Willebroek,Nouveau,,,,3,138 m²,,,Oui,,,,,,,,1,2,,,3,,Oui,,Oui,Oui,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,7 m,,,,18 m,,,,,,,,342 m²,,,,,69 m²,27 m,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt15684,RBT15684,Maison à vendre,401000,Jupiterstraat 8 a,2830 Willebroek,Nouveau,,,,3,138 m²,,,Oui,,,,,,,,1,2,,,3,,Oui,,Oui,Oui,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,7 m,,,,11 m,,,,,,,,382 m²,,,,,69 m²,41 m,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt15414,RBT15414,Maison à vendre,289000,Callaertstraat 33,2830 Willebroek,À rénover,,,A l’acte,2,101 m²,Non,,,,,,,,,,1,1,Gaz,Non,2,,Non,Oui,Oui,Oui,EPC attest 20250322-0002354775-RES-1,22/03/2035,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,Super équipée,,,,,,,Sud-est,,,8 m²,,,,452 kWh/m²/an,,,,,,85 m²,,,,,,17 m,Non,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt15060,RBT15060,Maison à vendre,725000,Mispelweg 14,2830 Willebroek,,Oui,1958,A l’acte,2,215 m²,,Oui,Oui,,,,,,Oui,1,2,2,Gaz,,4,5,Oui,Oui,Oui,Oui,,04/08/2032,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,31 m²,15 m²,54 m²,,,25 m²,,9 m²,Double vitrage,,,9 m,,,Sud-ouest,9 m,,98 kWh/m²/an,,,,,Non,719 m²,Oui,,,,,,Oui,,,,,,Non,,,,,Oui,,,,,,,,,,,,2,,Oui,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt13653,RBT13653,Appartement à vendre,219000,August Van Landeghemplein 15 0201,2830 Willebroek,,,1965,A convenir,2,92 m²,Non,,,,,,,,,,1,,,Non,2,,Non,Oui,Oui,Oui,20250204-0003521491-RES-1,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,30 m²,,,,,,,,Ouest,,2,11 m²,,,,256 kWh/m²/an,,,,,,,,,,,,,Oui,2,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt13652,RBT13652,Appartement à vendre,259000,August Van Landeghemplein 15 0101,2830 Willebroek,,Non,1965,A convenir,2,127 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,,Non,2,,Non,Oui,Oui,Oui,20250204-0003521452-RES-1,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,38 m²,,,,,,,,Ouest,,2,40 m²,,,,146 kWh/m²/an,,,,,,,,,,,,,Oui,1,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbt10012,RBT10012,Appartement à vendre,310000,Mechelsesteenweg 14 2,2830 Willebroek,Normal,Non,,A l’acte,3,107 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,2,Gaz,Non,2,,Non,Oui,,,20221214-0002754986-RES-1,14/12/2032,"oui, attestation conforme",Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,1,,,,Sud,,2,5 m²,,,,184 kWh/m²/an,,,,,,,,,,,123 m²,,Oui,2,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt09810,RBT09810,Maison à vendre,269000,Camille Huysmansstraat 14,2830 Willebroek,À rénover,,1931,,3,,Non,,Oui,,,,,,,,1,1,Gaz,Non,2,,Oui,Oui,Oui,Oui,20190429-0002149841-RES-1,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Semi-équipée,,,,,,,Sud-est,,,,,,,348 kWh/m²/an,,,,,,162 m²,,,,,,,Oui,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt09809,RBT09809,Maison à vendre,289000,Guido Gezellestraat 14,2830 Willebroek,Normal,Non,,A convenir,3,108 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,,1,1,Gaz,Non,2,,,Oui,Oui,Oui,20250411-0003575666-RES-1,11/04/2035,"oui, attestation conforme",Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,Semi-équipée,,,,,,,Est,,,16 m²,,,,91 kWh/m²/an,,,,,,75 m²,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2830/willebroek/rbt05174,RBT05174,Villa à vendre,664000,Fortlaan 4,2830 Willebroek,,Non,2007,A l’acte,3,225 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,Non specifié,Non,4,3,Oui,,,,20241023-000342317-RES-1,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Equipée,,,,,Double vitrage,Non,,,,,,,Non,108 kWh/m²/an,,,,,,608 m²,Oui,Oui,Non,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt05118,RBT05118,Maison à vendre,479000,Heindonksesteenweg 263,2830 Willebroek,Normal,,1984,A l’acte,3,111 m²,Non,,Oui,,,,,,Oui,1,1,1,Electrique,Non,4,5,Oui,Non,,Oui,20250315-0003209914-RES-2,15/03/2035,pas d'application,Non,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Nord,,,,,,,211 kWh/m²/an,,,,,,1379 m²,,,,,141 m²,,Oui,,,,,,Non,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt04950,RBT04950,Maison à vendre,284000,Overwinningsstraat 132,2830 Willebroek,,,1907,A convenir,3,125 m²,Non,,Oui,,,,,,,,1,1,,Non,,,Oui,Oui,,,20250411-3575138-RES-1,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,30 m²,,,,,,,,Est,,,,,,,182 kWh/m²/an,,,,,,135 m²,,,,,60 m²,36 m,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt03850,RBT03850,Maison à vendre,239000,Spaarzaamheidsstraat 11,2830 Willebroek,Normal,Non,,,3,,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Non,2,,Oui,Non,,,20240708-0003305619-RES-1,,"oui, attestation conforme",Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Semi-équipée,,,,,,,,,,,,,,346 kWh/m²/an,,,,,,95 m²,,,,,90 m²,,Non,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/2830/willebroek/rbt02273,RBT02273,Duplex à vendre,269000,Overwinningsstraat 68 202,2830 Willebroek,,,1993,A l’acte,3,130 m²,,,Oui,,,,,,Oui,1,1,2,Non specifié,Oui,,,,Oui,,,20240124-0003113183-RES-1,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Equipée,,,,,Double vitrage,Non,Ouest,,3,5 m²,,,,202 kWh/m²/an,,,,,,,Non,Non,Non,Non,,,Oui,2,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt00461,RBT00461,Maison à vendre,249000,Molenstraat 42,2830 Willebroek,Normal,Non,1890,A l’acte,2,138 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,Gaz,Non,3,,,,Oui,Oui,,08/10/2034,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Nord-ouest,,,,,,,93 kWh/m²/an,,,,,,119 m²,,,,,119 m²,20 m,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/blaasveld/rbs99621,RBS99621,Appartement à vendre,245000,Mechelsesteenweg 361 101,2830 Blaasveld,,,1993,A l’acte,2,98 m²,,,,,,,,,,,1,1,Gaz,Non,,1,,Oui,,,20250325-0003562015-RES-1,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Equipée,,,,,Double vitrage,Non,,,3,8 m²,,,,214 kWh/m²/an,,,,,,,Non,Non,Non,Non,,,Oui,1,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/blaasveld/rbs99071,RBS99071,Appartement à vendre,275000,Mechelsesteenweg 284 201,2830 Blaasveld,Normal,,1935,A l’acte,2,70 m²,Non,,,,,,,,,,1,1,Gaz,Non,2,,Non,Oui,Oui,Oui,20250225-003538600-RES-1,25/02/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,28 m²,Super équipée,,,,,,,Sud-ouest,,,,,,,59 kWh/m²/an,,,,,,,,,,,70 m²,,Oui,2,,,,,Non,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/blaasveld/rbs99070,RBS99070,Appartement à vendre,275000,Mechelsesteenweg 284 101,2830 Blaasveld,Normal,,1935,A l’acte,2,70 m²,Non,,,,,,,,,,1,1,Gaz,Non,2,,Non,Oui,Oui,Oui,20250225-0003538612-RES-1,25/02/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,28 m²,Super équipée,,,,,,,Sud-ouest,,,,,,,29 kWh/m²/an,,,,,,,,,,,70 m²,,Oui,1,,,,,Non,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbs96946,RBS96946,Appartement à vendre,183500,Westdijk 21A 001,2830 Willebroek,,Non,,,1,48 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Non,2,,Oui,Oui,,,20211223-0002515741-RES-1,23/12/2031,"oui, attestation conforme",Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Semi-équipée,,,,,,,Ouest,,,,,,,388 kWh/m²/an,,,,,,,,,,,74 m²,,Oui,,42 m²,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbs96926,RBS96926,Appartement à vendre,224900,Kerkstraat 39 101,2830 Willebroek,,Non,2024,A l’acte,1,70 m²,,Non,Non,Non,Non,Non,Non,Non,,,1,1,Non specifié,Oui,,,,Oui,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Equipée,,,,,Double vitrage,Oui,,8 m,3,9 m²,,8 m,Non,,,,,,,,Non,Non,Non,Non,,11 m,,0,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbs93763,RBS93763,Maison à vendre,320000,,2830 Willebroek,Excellent,Non,,,5,250 m²,,Non,Oui,Non,Non,Non,Non,Non,Oui,1,2,,Gaz,,3,,Oui,,Oui,Oui,20250403-0003569803-RES-1,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,Double vitrage,,,,,,,,Non,544 kWh/m²/an,,,,,,150 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2830/willebroek/rbs75376,RBS75376,Appartement à vendre,299000,Dendermondsesteenweg 126 A2,2830 Willebroek,,,,A convenir,2,101 m²,Non,,,,,,,,,,2,,Non specifié,Non,,,Non,Oui,,,,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,1,11 m²,,,,,,,,,,,,,,,,,Oui,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbs75045,RBS75045,Maison à vendre,149000,Callaertstraat 27,2830 Willebroek,À rénover,,,A l’acte,2,70 m²,Non,,,,,,,,Oui,2,1,1,Mazout,Non,2,,Oui,Non,,,20250303-0003542687-RES-1,03/03/2035,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,Semi-équipée,,,,,,,,,,,,,,730 kWh/m²/an,,,,,,65 m²,,,,,65 m²,,Non,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbs73659,RBS73659,Maison à vendre,299000,Nieuwstraat 18,2830 Willebroek,,Non,,,3,,,Non,Non,Non,Non,Non,Non,Non,,,,,Gaz,Non,2,,,,,,20221018-0002700735-RES-1,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Risque moyen,Information non communiquée,,,,,,,,,Double vitrage,Non,,7 m,3,,,7 m,Non,294 kWh/m²/an,,,,,,234 m²,Non,Non,Non,Non,,35 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,
