ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Type_de_vitrage,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Largeur_du_terrain_à_rue,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_du_séjour,Surface_des_caves,Surface_du_grenier,Surface_du_garage,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Surface_du_jardin,Surface_de_la_terrasse,Profondeur_du_terrain,Disponibilité_du_bien,Meublé,Équipement_de_la_cuisine,Nombre_de_douches,Ascenseur,Nombre_détages_de_limmeuble,Orientation_de_la_terrasse,Le_bien_fait_lobjet_dun_droit_de_préemption,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Permis_durbanisation_accordé,Étage_de_lappartement,Niveau_E,Niveau_K,Permis_de_bâtir_obtenu,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Citerne_à_eau_de_pluie,Parlophone,Chauffage_au_sol,Surface_de_la_véranda,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Asbuilt,Espace_ouvert_sensible_à_leau__WORG,Raccordé_aux_égouts,Surface_totale,Compteur_Bihoraire,Attestation__Citernes_à_mazout,Station_de_charge_électrique,Panneaux_solaires_thermiques,Surface_chambre_à_coucher_5,Surface_du_bureau,Surface_salle_à_manger,Maison_basse_énergie,Conso_annuelle_totale_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Emission_de_CO2,Adoucisseur_deau,Possibilités_pour_profession_libérale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Porte_daccès_sécurisée,Adaptations_pour_les_seniors,Appartement_de_service
https://immovlan.be/fr/detail/maison/a-vendre/8840/staden/rbs98868,RBS98868,Maison à vendre,525000,Grote veldstraat 169,8840 Staden,,,1981,3,201 m²,Non,Oui,Oui,,,,,Oui,1,,,Gaz,,,,,Oui,,,23021 m²,,23 m,,,,1219 kWh/m²/an,20240304-0003163548-RES-1,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8840/staden/rbs93697,RBS93697,Appartement à vendre,295850,Grote Veldstraat 31 002,8840 Staden,Nouveau,Non,2024,2,92 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,Oui,,,2,,,Oui,Ouest,Oui,,,,,Oui,Non,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Oui,2,,,,,,,,,,,,,,0,,,,,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/8840/staden/rwc38839,RWC38839,Immeuble mixte à vendre,299000,Ieperstraat 166,8840 Staden,,,,6,273 m²,Oui,Oui,,,,,,,,,,Gaz,Double vitrage,,,,Oui,,Oui,,,,Oui,,,333 kWh/m²/an,20240116-00026050232-RES-3,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,Indépendante,,,,,,,,,,,,,,699 m²,Oui,pas d'application,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8840/westrozebeke/rbs77127,RBS77127,Maison à vendre,199000,Dorpsstraat 104B,8840 Westrozebeke,Excellent,,2017,2,82 m²,,,,,,,,,,1,,Gaz,Double vitrage,2,,2,Oui,Ouest,Oui,,,,Oui,Oui,,139 kWh/m²/an,36019-G-2013_45/EP13943/A001-D03/SD001,15/04/2026,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,24 m²,24 m²,,,,Equipée,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8840/westrozebeke/rbs77126,RBS77126,Appartement à vendre,245000,Dorpsstraat 100 01,8840 Westrozebeke,Excellent,,2017,2,99 m²,,,,,,,,Oui,1,1,,Gaz,Double vitrage,2,,,Oui,Ouest,Oui,,,,Oui,Oui,,111 kWh/m²/an,36019-G-2013_45/EP13943/A001/D01/SD001,15/04/2026,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,Equipée,,Oui,2,,,,,,,,,,,,,,0,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8840/staden/rbs08273,RBS08273,Maison à vendre,299000,Ieperstraat 166,8840 Staden,Excellent,,,6,273 m²,Oui,Oui,Oui,,Oui,Oui,,,,3,,Gaz,Double vitrage,3,10 m,1,Oui,Sud-est,Oui,699 m²,386 m²,17 m,Oui,Oui,,333 kWh/m²/an,20240116-0002605023-RES-3,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,45 m²,,,,,1,,,,43 m,,,Equipée,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8840/westrozebeke/rbr93055,RBR93055,Maison à vendre,323500,Dosselstraat 10,8840 Westrozebeke,Nouveau,Non,,3,136 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,3,7 m,,Oui,Est,,473 m²,73 m²,,Oui,Oui,Non,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8840/westrozebeke/rbr93054,RBR93054,Maison à vendre,435000,Dosselstraat 10,8840 Westrozebeke,Nouveau,,,3,157 m²,,,,,,,,,,,,,,4,8 m,,Oui,Est,,837 m²,79 m²,,Oui,Oui,,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8840/staden/rbk34705,RBK34705,Maison à vendre,297903,Hogeschuurstraat 4 2,8840 Staden,,,2024,4,148 m²,,Oui,,,,,,,,2,Oui,,Double vitrage,2,,1,Oui,,Oui,139 m²,,,,Oui,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,14 m²,9 m²,11 m²,10 m²,,,,,,1,,61 m²,,,,Non,Super équipée,,Non,2,Sud-ouest,Non,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,Oui,,,,Oui,Oui,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8840/staden/rbk34704,RBK34704,Maison à vendre,316622,Hogeschuurstraat 4 1,8840 Staden,,,2024,4,148 m²,,Oui,,,,,,,,2,,,Double vitrage,3,,1,Oui,,Oui,159 m²,,,,Oui,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,14 m²,9 m²,11 m²,10 m²,,,,,,1,,85 m²,,,,Non,Super équipée,,Non,2,Sud-ouest,Non,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,Oui,,,,Oui,Oui,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8851/koolskamp/rbt63782,RBT63782,Maison à vendre,365000,Padderijstraat 38,8851 Koolskamp,,Non,2014,3,128 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,2,Oui,Gaz,,3,8 m,2,Oui,,Oui,303 m²,,14 m,,,Non,47 kWh/m²/an,20250401-0003567340-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,23 m,A partir du : 30/08/2026,,Equipée,,Non,2,,Non,,,,,Non,Non,Non,Sud,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt67140,RBT67140,Maison à vendre,299000,Stationsstraat 21,8880 Ledegem,Remis à neuf,Non,,3,166 m²,Non,Oui,Non,Non,Non,Oui,Non,,,2,Oui,Gaz,,2,6 m,,Oui,Ouest,Oui,253 m²,,6 m,Oui,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,1,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/sint-eloois-winkel/rbt72714,RBT72714,Maison à vendre,199000,Familie Devosstraat 18,8880 Sint-Eloois-Winkel,À rénover,Non,1968,3,168 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,,Mazout,,3,9 m,,Oui,,Oui,360 m²,,,Oui,Oui,,729 kWh/m²/an,20250401-0003567492-RES-2,01/04/2035,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,200 m²,20 m²,,A l’acte,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt72712,RBT72712,Maison à vendre,99000,Menenstraat 6,8880 Ledegem,À rénover,Non,,4,150 m²,Non,Non,Non,Non,Non,Non,Non,,,2,,Gaz,,3,,,Oui,,Oui,240 m²,,,Oui,Oui,,691 kWh/m²/an,20240814-0003340742-RES-1,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,100 m²,20 m²,,A convenir,Non,,,Non,,,,,,,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt71813,RBT71813,Maison à vendre,548000,,8880 Ledegem,,Non,1978,4,285 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,2,,Gaz,Simple vitrage,4,18 m,2,Oui,,,852 m²,,,,,Non,217 kWh/m²/an,20250614-0003623879-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,3,,Non,,,,,Oui,Oui,Oui,Sud,Non,Non,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt69738,RBT69738,Maison à vendre,365000,Sint-Eloois-Winkelstraat 18,8880 Ledegem,Remis à neuf,Non,,3,142 m²,Non,Oui,Non,Non,Non,Oui,Non,,,2,Oui,Gaz,Double vitrage,3,5 m,,Oui,Sud,Oui,284 m²,80 m²,5 m,Oui,Oui,Non,177 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,36 m²,,,,,1,,,,55 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt66594,RBT66594,Maison à vendre,600000,Provinciebaan 184,8880 Ledegem,Normal,Non,,3,200 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,2,,Gaz,,4,,,Oui,,,998 m²,,,,,,395 kWh/m²/an,20240429-0003231921-RES-1,29/04/2034,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,,,,,,,,,1,,,,,A convenir,Non,Super équipée,,Non,,,,,,,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/sint-eloois-winkel/rbt30406,RBT30406,Maison à vendre,495000,Gullegemsestraat 106,8880 Sint-Eloois-Winkel,,Non,1959,3,209 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,3,,Mazout,Double vitrage,3,6 m,3,Oui,,Oui,1081 m²,,10 m,,,Non,314 kWh/m²/an,20250416-0003578062-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,2,,,,110 m,,,,,Non,2,,Non,,,,,Non,Oui,Non,Sud-ouest,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbs93667,RBS93667,Maison à vendre,299000,Stationsstraat 21,8880 Ledegem,Remis à neuf,Non,,3,166 m²,Non,Oui,Non,Non,Non,Oui,Non,,,2,Oui,Gaz,,2,6 m,,Oui,Ouest,Oui,253 m²,,6 m,Oui,Oui,Non,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,1,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbs99083,RBS99083,Maison à vendre,339000,,8880 Ledegem,Excellent,,,4,140 m²,,Oui,,,,,,Oui,1,1,,Gaz,Double vitrage,2,,,Oui,,Oui,240 m²,,,Oui,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbr54314,RBR54314,Maison à vendre,269000,Rollegemstraat 1,8880 Ledegem,Remis à neuf,,1919,3,120 m²,,Oui,,,,,,,,2,,Gaz,,3,7 m,,Oui,Nord-ouest,Oui,112 m²,,7 m,Oui,Oui,,318 kWh/m²/an,20241005-0003380079-RES-1,05/10/2034,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,1,,,,,,,Equipée,,,,,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt65225,RBT65225,Maison à vendre,269000,Rollegemstraat 1,8880 Ledegem,Excellent,Non,1919,3,120 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,Oui,Nord-ouest,Oui,112 m²,,,Oui,Oui,Non,318 kWh/m²/an,3380079,15/10/2034,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt64738,RBT64738,Maison à vendre,585000,Kortwagenstraat 17,8880 Ledegem,,Non,1959,6,450 m²,,Oui,Non,Non,Non,Non,Non,Oui,2,3,,,Double vitrage,4,19 m,5,Oui,,Oui,999 m²,,22 m,,,,397 kWh/m²/an,20250217-0003530698-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,2,,,,39 m,,,,,Non,2,,Non,,,,,,Non,Non,Sud,Non,Non,Non,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/sint-eloois-winkel/rbt63554,RBT63554,Maison à vendre,895000,Tuileboomstraat 55a,8880 Sint-Eloois-Winkel,Excellent,Non,2011,5,393 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,,Oui,Mazout,Double vitrage,4,17 m,,Oui,Sud,Oui,1688 m²,,25 m,,Oui,Oui,79 kWh/m²/an,3521040,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,16 m²,16 m²,24 m²,11 m²,48 m²,,50 m²,,26 m²,2,,800 m²,60 m²,67 m,,,Super équipée,,,,,,,,,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,30 m²,11 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt46663,RBT46663,Maison à vendre,179000,Koning Boudewijnlaan 32,8880 Ledegem,,Non,1961,3,121 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,,,Mazout,Simple vitrage,2,,1,Oui,,,183 m²,,,,,Non,388 kWh/m²/an,20250110-0003501605-RES-1,,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,A l’acte,,,,Non,2,,,,,,,Non,Non,Non,Est,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/sint-eloois-winkel/rbt44759,RBT44759,Maison à vendre,189000,Kloosterstraat 46,8880 Sint-Eloois-Winkel,À rénover,Non,1951,3,209 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,,Gaz,Simple vitrage,3,,,Oui,Sud-ouest,Oui,334 m²,,,Oui,Oui,Non,386 kWh/m²/an,20250528-0001311781-RES-1,28/05/2035,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt39452,RBT39452,Maison à vendre,395000,Moorsleedsestraat 17,8880 Ledegem,Excellent,Non,2013,,167 m²,Non,Non,Non,Non,Non,Non,Non,,,,Oui,,,,,,Oui,Sud-ouest,Oui,3584 m²,,,,Oui,,94 kWh/m²/an,3375114,,"oui, attestation conforme",Zone agricole,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt38156,RBT38156,Maison à vendre,225000,Sint-Pietersstraat 42,8880 Ledegem,Excellent,,1930,3,139 m²,,Oui,,,,,,Oui,1,2,,Gaz,Double vitrage,2,5 m,1,Oui,,Oui,,,5 m,Oui,Oui,Non,106 kWh/m²/an,,06/12/2031,"oui, attestation conforme",,Information non communiquée,Information non communiquée,11 m²,11 m²,15 m²,,38 m²,,,,20 m²,2,7 m²,200 m²,,,A l’acte,Non,,2,Non,3,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8880/ledegem/rbq51565,RBQ51565,Villa à vendre,395000,Moorsleedsestraat 17,8880 Ledegem,Excellent,,2011,4,212 m²,,Oui,,Oui,,,,,,2,,Gaz,Double vitrage,4,15 m,4,Oui,,Oui,3584 m²,,15 m,Oui,Oui,,94 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,12 m²,15 m²,8 m²,10 m²,,,,,12 m²,2,,,,,A l’acte,Non,Super équipée,,Non,,Sud-ouest,Non,,,,,,,Oui,Nord-est,,,Non,,,,Oui,,,Oui,,,,,,,,,,,,Oui,,,,,,,,13 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbs71246,RBS71246,Maison à vendre,165000,Sint-Eloois-Winkelstraat 35,8880 Ledegem,À rénover,Non,1958,4,350 m²,Oui,Oui,,,,,,Oui,1,1,,,Simple vitrage,3,,,,,Oui,272 m²,,,Oui,Oui,,442 kWh/m²/an,,,,,Pas de risque d’inondation,Information non communiquée,16 m²,15 m²,10 m²,12 m²,,,,,6 m²,1,,,,,,Non,Semi-équipée,,,3,,,,,,,,,,,,,,,,,,2,Kitchenette,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/sint-eloois-winkel/rbt17543,RBT17543,Maison à vendre,495000,,8880 Sint-Eloois-Winkel,,Non,1899,4,236 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,,Non specifié,Double vitrage,4,21 m,2,Oui,,Oui,1363 m²,,,,,Non,336 kWh/m²/an,20250408-0003571774-RES-2,,,Zone agricole,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,,Equipée,,Non,3,,Non,,,,,Non,Non,Oui,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt14185,RBT14185,Maison à vendre,249000,Stationsstraat 49,8880 Ledegem,À rénover,,1936,4,372 m²,Non,Oui,Non,,,,,Oui,1,,,Gaz,Simple vitrage,,,,Oui,,,489 m²,,,,,,635 kWh/m²/an,20240718-0003314358-RES-1,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt13990,RBT13990,Maison à vendre,245000,Izegemsestraat 1,8880 Ledegem,,,,4,339 m²,,Oui,,,,,,Oui,,,,Gaz,Simple vitrage,2,,,Oui,,,596 m²,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,,,,Non,2,,,,,,,Non,Non,Non,Ouest,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt08868,RBT08868,Maison à vendre,366900,Roeselarestraat 376 NB,8880 Ledegem,Nouveau,,2022,3,170 m²,Non,Oui,Non,,,,,Oui,1,,,Gaz,Double vitrage,,,,,,Oui,303 m²,113 m²,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,25 m²,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8880/sint-eloois-winkel/rbt08335,RBT08335,Appartement à vendre,249000,Izegemsestraat 6 12,8880 Sint-Eloois-Winkel,Excellent,Non,2019,2,86 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,,Gaz,Double vitrage,2,,2,Oui,Ouest,Oui,,,,Oui,Oui,Non,99 kWh/m²/an,36010-G-DBA_2017006129/EP18297/A001/D01/SD006,10/07/2029,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,Super équipée,,Oui,2,,,,,,,,,,,,,,2,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbs99956,RBS99956,Maison à vendre,189000,Rollegemstraat 91,8880 Ledegem,Excellent,,1930,4,166 m²,Oui,Oui,,,,,,Oui,1,1,,,,2,6 m,,Oui,Ouest,Oui,330 m²,95 m²,6 m,Oui,Oui,,299 kWh/m²/an,20240924-0003384264-RES-1,24/09/2034,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbs59174,RBS59174,Maison à vendre,119000,Sint-Eloois-Winkelstraat 2,8880 Ledegem,À rénover,,,2,60 m²,Non,Non,Non,,,,,,,,,Gaz,Double vitrage,,9 m,,,,,33 m²,33 m²,,,,,274 kWh/m²/an,20230315-0002837834-RES-1,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbs81492,RBS81492,Maison à vendre,199000,Sint-Eloois-Winkelstraat 5,8880 Ledegem,À rénover,,,3,250 m²,Oui,Oui,Non,,,,,Oui,1,,,Gaz,Double vitrage,,,,Oui,,Oui,350 m²,,,,,,387 kWh/m²/an,20240823-0003348487-RES-1,23/08/2034,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
