ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Surface_du_séjour,Caves,Surface_des_caves,Grenier,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Parlophone,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Orientation_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Disponibilité_du_bien,Meublé,Surface_du_grenier,Buanderie,Type_de_cuisine,Nombre_de_toilettes,Ascenseur,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Largeur_du_terrain_à_rue,Piscine_extérieure,Date_de_validité_PEB,Emission_de_CO2,Attestation__Citernes_à_mazout,Espace_ouvert_sensible_à_leau__WORG,Pompe_à_chaleur,Étage_de_lappartement,Orientation_du_jardin,Permis_de_bâtir_obtenu,Affectation_urbanistique_la_plus_récente,Véranda,Salle_à_manger,Dressing,Local_vélo,Panneaux_solaires,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Équipement_de_la_cuisine,Permis_durbanisation_accordé,Nombre_de_douches,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Possibilités_pour_profession_libérale,Chauffage_au_sol,Niveau_E,Surface_salle_à_manger,Surface_de_la_terrasse,Surface_constructible,Attestation__Asbuilt,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,Porte_daccès_sécurisée,Profondeur_du_terrain,Surface_chambre_à_coucher_5,Surface_de_la_véranda,Porte_de_garage_motorisée,Adoucisseur_deau,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Citernes_à_mazout__Validité,Clef_électronique,Panneaux_solaires_thermiques,Domotique,Surface_totale,Surface_du_bureau,Conso_annuelle_totale_dénergie_primaire,Surface_du_dressing,Attestation__Installation_électrique__Validité,Appartement_de_service,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel
https://immovlan.be/fr/detail/villa/a-vendre/1950/kraainem/vbb28136,VBB28136,Villa à vendre,995000,Avenue des Coquelicots 9,1950 Kraainem,Excellent,1995,4,,,,,243 m²,45 m²,Oui,,Oui,Oui,1,,,18 m²,2,,Gaz,Double vitrage,,,,Non,4,2,Oui,Oui,,640 m²,,Oui,Oui,,214 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,Non,A l’acte,Non,,,,2,Non,,,2,500 m²,,,,,,,,,,,,,,,,,,,Super équipée,,,,,,,,,24 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1950/kraainem/vba99802,VBA99802,Maison à vendre,1195000,Avenue Bommaert 25,1950 Kraainem,Excellent,2010,5,,,,,256 m²,36 m²,Oui,,,Oui,1,,,13 m²,3,,Gaz,Double vitrage,,,Oui,Non,3,1,Oui,Oui,,335 m²,,,,,132 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,Américaine,3,Non,,,2,200 m²,,,,,,,,,,,,,,,,,,,Equipée,,,,,,,,,21 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1950/kraainem/vba42158,VBA42158,Villa à vendre,1650000,Avenue des Faisans 30,1950 Kraainem,Normal,1965,5,,,,,340 m²,33 m²,,,,Oui,1,3,,24 m²,3,,Mazout,,,,,Non,4,2,Oui,Oui,,1492 m²,,,,,627 kWh/m²/an,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,Américaine,4,Non,,,1,750 m²,,,,,,,,,,,,,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1970/wezembeek-oppem/vbc91919,VBC91919,Penthouse à vendre,1790000,Grensstraat 166 64,1970 Wezembeek-Oppem,Excellent,2017,3,37 m²,14 m²,14 m²,,370 m²,65 m²,Oui,,,Oui,,3,,15 m²,3,,,Double vitrage,,Oui,Oui,Non,3,,,Oui,,,,,,,93 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,,4,Oui,,,5,,,Non,,18,,,,5,,,,,Oui,,,,,,Super équipée,,2,,,,Oui,,50 m²,129 m²,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1970/wezembeek-oppem/vbc89182,VBC89182,Villa à vendre,1200000,,1970 Wezembeek-Oppem,Excellent,,3,24 m²,19 m²,28 m²,,240 m²,53 m²,Oui,,,Oui,1,,,,2,,Gaz,Double vitrage,,Oui,Oui,Oui,4,1,Oui,Oui,Ouest,950 m²,Oui,Oui,Oui,,232 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,2,Non,,7 m,1,700 m²,7 m,Non,,,,,,,Ouest,,,,Oui,,,Oui,,,Super équipée,,1,,,,,,35 m²,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1970/wezembeek-oppem/vbc87940,VBC87940,Immeuble mixte à vendre,850000,Rue du Long Chêne 75,1970 Wezembeek-Oppem,À rénover,,3,14 m²,12 m²,19 m²,,140 m²,28 m²,Oui,,,Oui,10,,,11 m²,2,,Mazout,Double vitrage,,,,Non,4,3,Oui,Oui,,2303 m²,,,,,458 kWh/m²/an,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,,2,Non,,,1,270 m²,,Non,14/10/2034,114,,,,,,,,,,,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70178 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc87270,VBC87270,Maison à vendre,895000,Avenue Léopold III 127,1970 Wezembeek-Oppem,Normal,1958,3,18 m²,17 m²,17 m²,,200 m²,37 m²,Oui,,,,,,,,2,,Gaz,Double vitrage,,,Oui,Non,4,2,Oui,Oui,Sud-ouest,1389 m²,Oui,Oui,,Oui,377 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,Américaine,3,Non,,,2,1000 m²,,Non,03/04/2035,74,,,,,,,,,,,,,,,Equipée,,1,,,,,,,35 m²,,,,,,,,,,,,,,,,,,,189 m²,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1970/wezembeek-oppem/vbc87179,VBC87179,Appartement à vendre,460000,Rue Louis Marcelis 52,1970 Wezembeek-Oppem,Excellent,2006,2,20 m²,32 m²,,,125 m²,31 m²,,,,Oui,1,1,,6 m²,1,4 m²,Gaz,,,Oui,,,2,1,Oui,Oui,Est,,Oui,Oui,Oui,,146 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Oui,,Non,,,,1,Non,Ouest,6 m,2,47 m²,6 m,Non,28/08/2028,,,,,1,,,,,,,,,,,Super équipée,,,,,,,,,19 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc86856,VBC86856,Maison à vendre,850000,,1970 Wezembeek-Oppem,Excellent,2014,4,18 m²,11 m²,11 m²,10 m²,213 m²,32 m²,,,,Oui,1,,,,2,,,,Oui,,,,3,1,Oui,Oui,,287 m²,,Oui,Oui,,90 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Oui,,,,3,Non,,7 m,,,7 m,,,3255,,,,,,,,,Oui,,,,,,,,1,,,,,,32 m²,21 m²,,,,,,,,,,,,,,,,,,,,18753 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc86505,VBC86505,Maison à vendre,375000,Champ du Sarrasin 18,1970 Wezembeek-Oppem,À rénover,1959,4,,,,,120 m²,33 m²,Oui,,,Oui,1,,,7 m²,1,,Gaz,Double vitrage,,,,Oui,3,1,Oui,Oui,,156 m²,,,,,680 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,Non,,,Américaine,2,Non,,,1,95 m²,,,,,,,,,,,,,,,,,,,Equipée,,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1970/wezembeek-oppem/rbt43763,RBT43763,Duplex à vendre,,Jozef de Keyzerstraat 3 C22,1970 Wezembeek-Oppem,Nouveau,2024,3,,,,,170 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,2,,,Oui,,,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,,2,Oui,Sud,,2,,,,,,,,,2,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,,,,2,,,,,,,11 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1970/wezembeek-oppem/rbt43762,RBT43762,Duplex à vendre,,Viooltjeslaan 2 A22,1970 Wezembeek-Oppem,Nouveau,2024,3,,,,,174 m²,,Non,,Non,,,,,,2,,Gaz,,,,,,2,,,Oui,,,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,,2,Oui,Sud,,2,,,,,,,,,2,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,,,,1,,,,,,,11 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1970/wezembeek-oppem/rbt43761,RBT43761,Duplex à vendre,,Viooltjeslaan 2 A21,1970 Wezembeek-Oppem,Nouveau,2024,3,,,,,159 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,2,,,Oui,,,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,,2,Oui,Sud,,2,,,,,,,,,2,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,,,,2,,,,,,,11 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1970/wezembeek-oppem/rbt43654,RBT43654,Appartement à vendre,,Jozef De Keyzerstraat - Rue Joseph De Keyzer 1 B11,1970 Wezembeek-Oppem,Nouveau,2024,1,,,,,71 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,2,,,Oui,,,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,,1,Non,Sud,,2,,,,,,,,,1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,,,,,,,,,,,6 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/rbt42233,RBT42233,Maison à vendre,1495000,,1970 Wezembeek-Oppem,Normal,1978,6,,,,,385 m²,75 m²,Non,,Oui,Oui,2,,,,2,,,,,,,,4,,Oui,Oui,,2670 m²,,,,,221 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,,3,Non,,,,2670 m²,,,,,,,,,,,,Non,Non,Non,Non,,20241121-0003452618-RES-1,Oui,,,,,,,,,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1970/wezembeek-oppem/vbc81079,VBC81079,Villa à vendre,1495000,,1970 Wezembeek-Oppem,À rénover,1978,6,38 m²,27 m²,20 m²,15 m²,385 m²,54 m²,Oui,,Oui,Oui,2,,,50 m²,2,,,,,Oui,Oui,Non,4,3,Oui,Oui,Sud,2670 m²,Oui,Oui,Oui,,221 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,,3,Non,Nord,21 m,1,1350 m²,21 m,Oui,21/11/2034,20,,,,,,Oui,,,Oui,,,,,Non,Super équipée,Oui,,,,,,,23 m²,50 m²,,,,,,,,15 m²,,,,,,,,,,,,106912 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1970/wezembeek-oppem/vwd13424,VWD13424,Villa à vendre,1100000,Avenue Leopold III 81,1970 Wezembeek-Oppem,Excellent,2002,4,18 m²,18 m²,14 m²,11 m²,328 m²,33 m²,Oui,,,Oui,,2,,15 m²,2,,Gaz,,,,,,4,1,Oui,Oui,,,Oui,Oui,Oui,,181 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,Oui,,,,,,,922 m²,,,,,pas d'application,,,,,,,,,,,Oui,,,,,,,,,Oui,,,26 m²,,,,,,,,,,,,,,,,,,376 m²,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc80117,VBC80117,Maison à vendre,1120000,Galgenveld 25,1970 Wezembeek-Oppem,Nouveau,2025,3,18 m²,15 m²,17 m²,,268 m²,50 m²,Oui,,,,,,,9 m²,2,,Air pulsé,Double vitrage,,,Oui,Non,4,1,Oui,Oui,Sud-est,385 m²,Oui,,,Oui,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,,,,4,Non,,9 m,2,,9 m,Non,,20,,,Oui,,,,,,,,,Oui,,,Super équipée,,1,,,,,,,27 m²,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc79900,VBC79900,Maison à vendre,1150000,Avenue des Fougères 6,1970 Wezembeek-Oppem,Normal,1936,10,,,,,610 m²,,,,Oui,,,,,,1,,Gaz,Double vitrage,,Oui,,Oui,4,20,Oui,Oui,,3300 m²,,,,,420 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,,Non,,,3,3300 m²,,Non,,,,,,,,,,,,,,,,,Super équipée,,,,,,,,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1970/wezembeek-oppem/vbc79895,VBC79895,Villa à vendre,950000,,1970 Wezembeek-Oppem,À rénover,1985,4,24 m²,17 m²,17 m²,16 m²,275 m²,48 m²,Oui,,,Oui,1,2,,16 m²,3,,Gaz,Double vitrage,,Oui,Oui,Oui,4,2,Oui,Oui,Ouest,976 m²,Oui,Oui,Oui,,282 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,,3,,,,,450 m²,,,,,,,,,,,,,Oui,,,,,Non,Super équipée,,,,,,,,16 m²,30 m²,,,,,,,,,,,,,,,,,,,,77595 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc77761,VBC77761,Maison à vendre,895000,Rue de la Limite 39,1970 Wezembeek-Oppem,Normal,1966,5,16 m²,11 m²,16 m²,16 m²,260 m²,30 m²,,,,Oui,1,,,8 m²,2,,Gaz,Double vitrage,,,,Non,4,,Oui,Oui,Sud-ouest,599 m²,Oui,Oui,Oui,,323 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,,2,Non,,,1,421 m²,,Non,12/05/2035,64,,,,,,,,,Oui,,,,,,Super équipée,,2,,,,,,20 m²,25 m²,,,,,,,,9 m²,,,,,,,,,,,,323 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1970/wezembeek-oppem/vbc76166,VBC76166,Appartement à vendre,450000,Avenue Van Sever 90,1970 Wezembeek-Oppem,Normal,1975,2,15 m²,10 m²,,,140 m²,37 m²,Oui,,,Oui,,1,,,2,,Gaz,Double vitrage,,Oui,,Non,3,1,,Oui,Sud-ouest,,,Oui,,,228 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,Immédiatement,Non,,,,3,Oui,,,6,,,Non,07/04/2035,44,,,,6,,,,,Oui,,,,,,Super équipée,,2,,,,,,17 m²,90 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc75598,VBC75598,Maison à vendre,460000,Sportpleinstraat 15,1970 Wezembeek-Oppem,Normal,1955,3,,,,,100 m²,37 m²,Non,,Oui,Oui,1,,,,1,,Gaz,,,,,,,,Oui,Oui,,227 m²,,,,,308 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,Non,,Non,,Non,,,Non,,6 m,2,,,,,,,,,,,,,Non,Non,Non,Non,,,,,,,,,,,,,9 m²,180 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1970/wezembeek-oppem/rbt23822,RBT23822,Villa à vendre,750000,Avenue G. de Grunne 117,1970 Wezembeek-Oppem,Normal,,4,13 m²,13 m²,13 m²,12 m²,164 m²,30 m²,,,,,,,,14 m²,2,5 m²,Gaz,Double vitrage,,,,,4,,Oui,Oui,,315 m²,,,,,229 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,A l’acte,Non,,,,2,,,,2,130 m²,,Non,,,,,,,,Oui,,,Oui,Oui,,,,Non,,,,,,,,,15 m²,20 m²,,,,,,,,,,,Oui,,Oui,,,,,,,,10 m²,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1970/wezembeek-oppem/rbt09447,RBT09447,Appartement à vendre,345000,Grensstraat 164 13,1970 Wezembeek-Oppem,Normal,1970,2,,,,,96 m²,,Oui,,Non,,,,,,1,8 m²,Gaz,Double vitrage,,,,Non,,,,Oui,,,,,,,141 kWh/m²/an,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Oui,Sud-ouest,,5,,,,,,,,,1,,,,Non,,,,,0003507065-RES-1,Non,,Non,,,Non,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc61827,VBC61827,Maison à vendre,1155000,Galgenveld 17,1970 Wezembeek-Oppem,Nouveau,2025,3,19 m²,15 m²,17 m²,,268 m²,55 m²,Oui,,,Oui,,1,,9 m²,2,,Air pulsé,Double vitrage,,,Oui,Non,4,1,Oui,Oui,Sud-est,400 m²,Oui,,,Oui,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,,,,3,Non,,9 m,2,,9 m,Non,,20,,,Oui,,,,,,,,,Oui,,,Super équipée,,1,,,,,,,27 m²,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/rbs87413,RBS87413,Maison à vendre,559000,Diepstraat 23,1970 Wezembeek-Oppem,,,2,14 m²,19 m²,,,,25 m²,Oui,40 m²,Oui,,,,,22 m²,1,5 m²,Mazout,,,,,,3,,,Oui,Sud-ouest,2066 m²,,,,,974 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,42 m²,,Kitchenette,2,,,,,,,,,,,,,,,Non,,,Oui,,,,,Non,Semi-équipée,Non,,,,,,,19 m²,25 m²,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1970/wezembeek-oppem/vwd12483,VWD12483,Appartement à vendre,235000,,1970 Wezembeek-Oppem,Normal,1973,1,11 m²,,,,56 m²,25 m²,Oui,,,,,,,7 m²,1,,Non specifié,,,,,,,,Oui,Oui,,,,Oui,,,298 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,A l’acte,,,,,,,,,,,,,,77,,,,0,,,,,,,,,,,Equipée,,,,,,,,,25 m²,,,,,,,,,,,,,,,,,,60 m²,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1970/wezembeek-oppem/vbc32950,VBC32950,Appartement à vendre,480000,Van Severlaan 90,1970 Wezembeek-Oppem,À rénover,1976,4,18 m²,15 m²,9 m²,9 m²,155 m²,55 m²,Oui,,,,,,,15 m²,2,5 m²,Gaz,Double vitrage,,Oui,,Non,,,,Oui,Sud-ouest,,Oui,Oui,Oui,,159 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,Américaine,2,Oui,,,6,,,Non,10/11/2033,4515,,Non,,4,,,,,,,,,,,Equipée,,1,,,,,,,16 m²,,,,,,Oui,,,,,,,,,,,,,,22660 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/rbs46487,RBS46487,Maison à vendre,575000,Avenue des Rossignols 25,1970 Wezembeek-Oppem,Normal,1977,3,17 m²,13 m²,10 m²,,145 m²,40 m²,Oui,12 m²,,Oui,1,,34 m²,10 m²,2,5 m²,Mazout,Double vitrage,,,,,3,,Oui,Oui,,379 m²,,,,,618 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Oui,,Non,,,,2,,,,2,210 m²,,Non,,,,,,,,Oui,,,,,,,,Non,,Oui,,,,,,,,20 m²,,,,,,,,,,,,,Oui,,,,,,,102926 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1970/wezembeek-oppem/vbc22451,VBC22451,Appartement à vendre,499000,Rue Raymond Hernalsteen 3,1970 Wezembeek-Oppem,Normal,1991,3,15 m²,15 m²,,,125 m²,35 m²,,,Oui,Oui,1,,,7 m²,2,,Electrique,Double vitrage,,,,Non,2,,,,,,,,,,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,Non,A l’acte,Non,,,,1,Non,,,3,,,Non,,,,,,2,,,,,,,,,,,Super équipée,,1,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc15074,VBC15074,Maison à vendre,450000,,1970 Wezembeek-Oppem,À rénover,1980,3,15 m²,12 m²,12 m²,,150 m²,25 m²,,,Oui,Oui,1,1,,10 m²,1,,Gaz,Simple vitrage,,,,Non,3,2,Oui,Oui,,560 m²,,Oui,,,446 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,,2,Non,,,1,500 m²,,Non,09/10/2034,,,,,,,,,,,,,,,,,,1,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,8 m²,370 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc11538,VBC11538,Maison à vendre,690000,Avenue Saint-Hubert 37,1970 Wezembeek-Oppem,Normal,1970,3,,,,,160 m²,52 m²,Oui,,Oui,Oui,1,,,11 m²,2,,Gaz,Double vitrage,,,,Non,3,1,Oui,Oui,,613 m²,,,,,225 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,Non,A l’acte,Non,,,,2,Non,,11 m,1,300 m²,11 m,,,,,,,,,,,,,,,,,,Super équipée,,,,,,,,,24 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbb88209,VBB88209,Maison à vendre,840000,Avenue des Hêtres Rouges 39,1970 Wezembeek-Oppem,À rénover,1963,6,20 m²,16 m²,20 m²,21 m²,334 m²,54 m²,Oui,,Oui,Oui,2,2,,25 m²,2,,Gaz,,,,,Oui,4,,Oui,Oui,Sud,800 m²,,,,,330 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,Américaine,3,Non,,,1,700 m²,,Non,11/03/2034,65,,,,,,,,,Oui,,,,,,Equipée,,1,,,,,,21 m²,,,,,,,,,12 m²,,,,,,,,,,,23 m²,330 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1970/wezembeek-oppem/vbb50994,VBB50994,Villa à vendre,599000,Avenue Van Sever 70,1970 Wezembeek-Oppem,À rénover,1966,3,17 m²,13 m²,12 m²,,209 m²,35 m²,Oui,,Oui,Oui,1,1,,15 m²,2,,Gaz,Double vitrage,,,,Non,4,2,Oui,Oui,,709 m²,,Oui,Oui,,322 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,Américaine,2,Non,,,2,260 m²,,Non,26/10/2031,,,,,,,,,,,,,,,,Equipée,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,67396 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1970/wezembeek-oppem/vbb49595,VBB49595,Appartement à vendre,370000,Avenue Brueghel 7,1970 Wezembeek-Oppem,Normal,1975,2,,,,,95 m²,24 m²,Oui,,,,,,,11 m²,1,,Mazout,Double vitrage,,,,Oui,3,,,Oui,,,,,,,220 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,2,Oui,,,7,,,,,,,,,5,,,,,,,,,,,Super équipée,,,,,,,,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
