ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Jardin,Orientation_du_jardin,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Affectation_urbanistique_la_plus_récente,Disponibilité_du_bien,Air_conditionné,Alarme_antieffraction,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,Raccordé_au_gaz_de_ville,Nombre_détages_de_limmeuble,Surface_chambre_à_coucher_4,Nombre_de_douches,Chauffage_au_sol,Surface_du_jardin,Citerne_à_eau_de_pluie,Emission_de_CO2,Espace_ouvert_sensible_à_leau__WORG,Conso_annuelle_totale_dénergie_primaire,Panneaux_solaires_thermiques,Domotique,Porte_daccès_sécurisée,Surface_constructible,Attestation__Citernes_à_mazout,Compteur_électrique_individuel,Compteur_deau_individuel,Niveau_E,Niveau_K,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Compteur_Bihoraire,Appartement_de_service,Surface_du_bureau,Surface_du_grenier,Surface_du_garage,Profondeur_du_terrain,Niveau_S,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_des_caves,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Adoucisseur_deau,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_totale,Compteur_de_gaz_individuel,Surface_salle_à_manger,Porte_de_garage_motorisée,Clef_électronique,Surface_du_dressing
https://immovlan.be/fr/detail/penthouse/a-vendre/1000/bruxelles/vbc78771,VBC78771,Penthouse à vendre,565000,Rue de la Grosse-Tour 15,1000 Bruxelles,Remis à neuf,,1929,2,19 m²,144 m²,Non,26 m²,Oui,,,Super équipée,17 m²,1,1,,,Gaz,,Double vitrage,Oui,Non,Non,3,Nord-est,2,,,Oui,22 m²,Sud-ouest,,Oui,Oui,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,14 m²,,Oui,,,,Oui,,Oui,Sud-ouest,,134 kWh/m²/an,,23/02/2034,,,,A l’acte,,,,,,,Oui,4,,1,,,,26,,19260 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc78573,VBC78573,Duplex à vendre,649000,Rue Philippe Le Bon 26 A02,1000 Bruxelles,Normal,,1980,3,15 m²,152 m²,Non,,,,,,,2,2,,,Gaz,,,,Oui,Non,0,,2,,,Oui,30 m²,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,16 m²,18 m²,,,,,,,Oui,,,145 kWh/m²/an,,,,,,,,,,,,,,4,,2,,70 m²,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/rbt35222,RBT35222,Appartement à vendre,,Kolonel Bourgstraat 101,1000 Bruxelles,Nouveau,,2025,4,,,,,,,,,,1,,,,,,,,Oui,,2,,2,,,Oui,44 m²,,,,,,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Oui,,,,,,,,Réserve naturelle,,,,,,,,,,,,,260 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc77335,VBC77335,Appartement à vendre,279000,Rue de Dinant 41,1000 Bruxelles,Normal,,1930,1,14 m²,53 m²,Non,,Oui,,,Super équipée,,1,1,,,Gaz,,Double vitrage,Oui,Non,Non,3,,2,,,,,,,,Oui,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,161 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,4,,1,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc77334,VBC77334,Studio à vendre,175000,,1000 Bruxelles,Excellent,,2015,1,20 m²,33 m²,Non,,,,,,,1,1,,,Gaz,,,,Oui,Non,2,,2,,,Oui,,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,147 kWh/m²/an,,,,,,,,,,,,,,5,,1,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1000/bruxelles/vbc77227,VBC77227,Duplex à vendre,395000,,1000 Bruxelles,Normal,,,2,,98 m²,Non,27 m²,,,,,,2,2,,,Non specifié,,,,Non,,0,,,,,Non,,,,,,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,Non,,,169 kWh/m²/an,,19/03/2034,,,Réserve naturelle,,,,,,,,,5,,,,,,34,,15336 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc77204,VBC77204,Appartement à vendre,395000,,1000 Bruxelles,Normal,,,2,,98 m²,Non,27 m²,,,,,,2,2,,,Non specifié,,,,Non,,0,,,,,Non,,,,,,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,Non,,,169 kWh/m²/an,,19/03/2034,,,Réserve naturelle,,,,,,,,,5,,,,,,34,,15336 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc77200,VBC77200,Appartement à vendre,235000,,1000 Bruxelles,,Non,1980,2,,65 m²,Non,20 m²,Non,,,,,1,1,,,Non specifié,,,,Oui,,7,,3,,,Oui,15 m²,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,214 kWh/m²/an,,14/06/2026,,,,A l’acte,,,,,,,,12,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1000/bruxelles/vbc76628,VBC76628,Loft à vendre,399000,Rue du Cirque 15,1000 Bruxelles,,Non,,1,,110 m²,Non,60 m²,Non,,,Super équipée,,,2,,,,,,,Non,,,,2,,,,,,,,Oui,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,213 kWh/m²/an,20250113‐0000701244‐01‐0,,,,,A l’acte,,,,,,,Oui,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc76615,VBC76615,Appartement à vendre,380000,Boulevard de l'Empereur 27,1000 Bruxelles,,Non,2003,2,,75 m²,Non,40 m²,Non,,,,,1,1,,,Non specifié,,,,Oui,,5,,2,,,Oui,3 m²,,,,,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,425 kWh/m²/an,,,,,,A l’acte,,,,,,,,5,,1,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc76612,VBC76612,Studio à vendre,193000,,1000 Bruxelles,,,1955,,,50 m²,Oui,28 m²,,,,,,,,,,Non specifié,,,,Oui,,1,,3,,,Non,,,,,Oui,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,272 kWh/m²/an,20230926-0000656577-01-8,26/06/2033,,,Réserve naturelle,,,,,,,,Oui,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc76608,VBC76608,Studio à vendre,129000,,1000 Bruxelles,,,1962,,,30 m²,Non,20 m²,,,,,,,,,,Non specifié,,,,Oui,,6,,4,,,Non,,,,,Oui,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,,,,,,Réserve naturelle,Immédiatement,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1000/bruxelles/vbc76558,VBC76558,Rez-de-chaussée à vendre,795000,Rue du Monastère 24,1000 Bruxelles,Excellent,,2021,2,20 m²,120 m²,Oui,,Oui,,,Super équipée,,2,2,,,Gaz,,Double vitrage,Oui,Oui,Non,,Nord-est,2,,,Oui,25 m²,Sud-ouest,,Oui,Oui,Non,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,16 m²,,,,,,,,Oui,,,222 kWh/m²/an,,04/05/2031,Oui,Oui,,A l’acte,,Oui,,Non,,,Oui,4,,,,130 m²,,44,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc76377,VBC76377,Maison à vendre,2350000,,1000 Bruxelles,Excellent,,,5,,536 m²,,50 m²,Oui,Oui,,Semi-équipée,20 m²,4,4,,Non,Gaz,,Double vitrage,Oui,,,,Sud,2,,,Oui,20 m²,,,Oui,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,Oui,Oui,,,Oui,,,204 kWh/m²/an,20250404-TEST,,Non,Non,Réserve naturelle,Immédiatement,Non,Oui,,Non,,Non,Oui,3,,,Non,,,40,,107 kWh/an,Non,Non,Non,,"non, pas d'attestation",,Oui,,,,,Non,,,,,,,,,,,,,,Non,Oui,,,,20 m²,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc76249,VBC76249,Appartement à vendre,220000,Groendreef 4 408BS,1000 Bruxelles,Nouveau,Non,2018,1,,42 m²,Oui,,Non,,,Equipée,,1,,,,Gaz,,Double vitrage,Oui,Oui,,4,,2,,,,,,,,Oui,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,90 kWh/m²/an,624597-N-1-71-4-3,17/02/2031,,,,,,,Oui,,,Oui,Oui,8,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1000/bruxelles/vbc71600,VBC71600,Loft à vendre,515000,,1000 Bruxelles,Remis à neuf,Non,2000,2,15 m²,170 m²,Non,80 m²,,,,Super équipée,10 m²,1,2,,,Electrique,,Double vitrage,Oui,Oui,Oui,3,Nord-ouest,2,,,,,,,Oui,Oui,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,14 m²,,,,,,,,,,,130 kWh/m²/an,,,,,,A l’acte,,,,,,,,10,,,,,,21,,22177 kWh/an,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc75887,VBC75887,Maison à vendre,1250000,Rue du Cardinal 46,1000 Bruxelles,À rénover,,1910,0,,450 m²,,,,Oui,3,Non équipée,,,,,Non,Gaz,,Double vitrage,Oui,Oui,,,,8,,,,,,,Oui,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,Non,Non,,,,,,397 kWh/m²/an,20250430 TEST,,Non,Non,Réserve naturelle,Immédiatement,Non,Oui,,Non,,Non,,3,,,Non,,,394,,0 kWh/an,Non,Non,Non,,"non, pas d'attestation",,Oui,,,,,Non,,,300 m²,,,,,,,,,,,Non,Oui,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc75874,VBC75874,Appartement à vendre,1245000,Rue Leys 56-58,1000 Bruxelles,Normal,,,5,,519 m²,,,Non,,,,,4,,,,Gaz,,,,Non,Non,,,,6 m,,,,,,,,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,,,,,,,,296 kWh/m²/an,,,,Non,,,,,,,Non,,,,,,,,,59,,23 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/rbt32613,RBT32613,Appartement à vendre,245000,Square Marie-Louise 29,1000 Bruxelles,À rénover,,,1,,50 m²,Non,,,,,Semi-équipée,,1,1,,,Gaz,,,,Oui,,2,,2,,,Non,,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,179 kWh/m²/an,,09/08/2022,Oui,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Non,,,,,,,,,,7762 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc75779,VBC75779,Appartement à vendre,175000,Rue Verhoeven 30,1000 Bruxelles,Normal,,,2,12 m²,89 m²,,17 m²,,,,Non équipée,12 m²,1,,,Non,Gaz,,Double vitrage,Oui,,,0,Ouest,2,,,,,,,Oui,Oui,,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,15 m²,,,,Oui,Oui,,,,,,270 kWh/m²/an,E,,Non,Non,Réserve naturelle,,Non,Non,,Non,,Non,,2,,,Non,,,54,,0 kWh/an,Non,Non,Non,,"non, pas d'attestation",,Oui,,,,,Non,,,,,,,,,,,,,,Non,Non,,,,10 m²,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc74947,VBC74947,Appartement à vendre,299000,Rue de la Senne 2,1000 Bruxelles,À rénover,Non,1920,3,9 m²,105 m²,Non,30 m²,Oui,,,,,2,1,,,Non specifié,,Double vitrage,Oui,Oui,Oui,1,Ouest,2,30 m,,,,,30 m,Oui,Oui,Non,"non, pas d'attestation",,,,,Risque moyen,Information non communiquée,9 m²,16 m²,,,,,,,,,,144 kWh/m²/an,,,Oui,Oui,,A l’acte,,,,,,,Oui,5,,1,,,,29,,,,,,,,,,,,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc74943,VBC74943,Appartement à vendre,325000,Rue de la Senne 2,1000 Bruxelles,À rénover,Non,1920,3,9 m²,105 m²,Non,30 m²,Oui,,,,,2,1,,,Non specifié,,Double vitrage,Oui,Oui,Oui,3,Ouest,2,30 m,,,,,30 m,Oui,Oui,Non,"non, pas d'attestation",,,,,Risque moyen,Information non communiquée,9 m²,16 m²,,,,,,,,,,112 kWh/m²/an,,,Oui,Oui,,A l’acte,,,,,,,Oui,5,,1,,,,22,,,,,,,,,,,,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,
