ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Terrasse_aménagée,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_du_garage,Jardin,Surface_du_jardin,Surface_totale_du_terrain,Meublé,Panneaux_solaires,Chauffage_au_sol,Air_conditionné,Parlophone,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Surface_constructible,Largeur_du_terrain_à_rue,Piscine_extérieure,Bien_actuellement_loué,Disponibilité_du_bien,Surface_du_séjour,Salle_à_manger,Dressing,Buanderie,Local_vélo,Équipement_de_la_cuisine,Nombre_de_toilettes,Nombre_de_façades,Surface_de_la_terrasse,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Profondeur_du_terrain,Pompe_à_chaleur,Surface_de_la_véranda,Surface_des_caves,Surface_du_grenier,Nombre_de_place_de_parking_intérieur,Raccordé_aux_égouts,Attestation__Asbuilt,Conso_annuelle_totale_dénergie_primaire,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,HammamSaunaJacuzzi,Alarme_antieffraction,Balcon,Appartement_de_service,Surface_du_bureau,Surface_de_la_cuisine,Nombre_de_douches,Emission_de_CO2,Panneaux_solaires_thermiques,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Niveau_K,Citerne_à_eau_de_pluie,Feu_ouvert,Orientation_de_la_terrasse,Porte_de_garage_motorisée,Clef_électronique,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91893,VBC91893,Appartement à vendre,420000,,1050 Ixelles,Excellent,2018,1,72 m²,Oui,,,Oui,,1,,Gaz,Double vitrage,Oui,Oui,5,Oui,93 kWh/m²/an,,01/02/2019,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,Oui,Nord,10 m,9,,,10 m,Non,Oui,A l’acte,,,,,,Super équipée,2,2,14 m²,,Non,,,Oui,Oui,,,,,,1,Oui,,,15 m²,,,,,,,,,,16,,,Oui,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1933/sterrebeek/vbc91891,VBC91891,Maison à vendre,1075000,Willem van Oranjehof 27,1933 Sterrebeek,Excellent,2005,6,250 m²,,Oui,,Oui,1,4,,Gaz,Double vitrage,Non,Non,,Oui,143 kWh/m²/an,,23/05/2035,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,Oui,,440 m²,Non,,,,,,,2,3,,,Non,Non,A l’acte,,Oui,,,,Super équipée,4,4,,,,,,,,,,,,,1,,,,10 m²,16 m²,18 m²,,Oui,,,9 m²,,4,28,,,,,15 m²,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4342/hognoul/vbc91889,VBC91889,Villa à vendre,375000,Rue Armand Rorif 27,4342 Hognoul,À rénover,1988,4,187 m²,Non,Non,Non,Oui,,1,,Mazout,Double vitrage,,,,,360 kWh/m²/an,20250603011689,,"oui, attestation non conforme",,,,,,Information non communiquée,Information non communiquée,,,Oui,,1932 m²,,Non,,,,,,2,,,,,Non,A l’acte,,Non,Non,Non,Non,,2,4,,,Non,,,,,,,,,,,Non,,,16 m²,17 m²,19 m²,,Oui,,,,,,,,,,"oui, attestation conforme",21 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1853/strombeek-bever/vbc91888,VBC91888,Appartement à vendre,285000,Kloosterstraat 12,1853 Strombeek-Bever,Normal,1978,2,96 m²,,,,Oui,1,1,,Gaz,Double vitrage,Oui,Non,2,Oui,113 kWh/m²/an,,16/06/2035,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,,,,Non,,,,Oui,,,5,,,,Non,,A l’acte,,,,,,Equipée,,2,8 m²,,,,,Oui,Oui,,,,,,,,,,12 m²,15 m²,,,,,,,,1,2237,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc91887,VBC91887,Maison à vendre,499000,Hulststraat 39,3080 Tervuren,À rénover,1930,4,210 m²,,,,,,3,,Gaz,,Non,Non,,Oui,507 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Information non communiquée,Information non communiquée,,,Oui,627 m²,627 m²,Non,,,,,,,2,,,,Non,,A l’acte,26 m²,Oui,,,,,2,4,20 m²,,,,,,,,,,,,,,,507 kWh/an,14 m²,16 m²,22 m²,,,,,,9 m²,2,25889,,,,,11 m²,,26 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/6940/durbuy/vbc91885,VBC91885,Chalet à vendre,45000,Tier de Rinze 37 8,6940 Durbuy,Normal,1979,1,35 m²,Non,Non,Non,,,1,,Non specifié,Double vitrage,Non,Non,,Oui,,,,pas d'application,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Oui,,321 m²,Non,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt72968,RBT72968,Maison à vendre,375323,Jan van Heelustraat 18,3920 Lommel,Normal,2024,3,186 m²,Non,Non,Non,,,2,,Electrique,Double vitrage,Non,Non,,Oui,,,,"non, pas d'attestation",Non,,,,,Information non communiquée,Information non communiquée,Non,,Oui,,263 m²,,,Oui,,,Sud,9 m,1,,,9 m,,,,,,,,,,,,52 m²,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4630/micheroux/vbc91884,VBC91884,Maison à vendre,299000,"Rue de Heuseux, 17",4630 Micheroux,,,3,166 m²,Non,Non,Non,Oui,1,1,,Mazout,,,,,Oui,165 kWh/m²/an,20250616009613,,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,147 m²,,,,,,,,,,,,,Non,,21 m²,Non,Non,Non,Non,,,2,16 m²,,,,,,,,,,,,1,,,,,,,,,,,,,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9900/eeklo/rbt72967,RBT72967,Maison à vendre,399000,Vrombautstraat 92,9900 Eeklo,Remis à neuf,1940,4,240 m²,Non,Non,Non,Oui,1,1,,Gaz,Double vitrage,Non,Non,,,10 kWh/m²/an,20250410-0003575423-RES-1,10/04/2035,"non, pas d'attestation",Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Oui,,452 m²,Non,,,,,,,,1,128 m²,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8000/bruges/rwc39952,RWC39952,Maison à vendre,295000,Vuldersstraat 5A,8000 Bruges,Normal,,2,176 m²,,,,Oui,,1,,Gaz,Double vitrage,,,,,444 kWh/m²/an,3615153,11/06/2035,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,A l’acte,23 m²,,,,,Equipée,,,,,,,,Oui,Oui,,,,,,,Oui,,,16 m²,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1180/uccle/vbc91881,VBC91881,Maison à vendre,475000,Rue des Bigarreaux 8,1180 Uccle,À rénover,1990,4,210 m²,Non,Oui,Non,Oui,1,2,5 m²,Mazout,Double vitrage,Non,Non,,Oui,443 kWh/m²/an,20230308-0000636552-01-7,08/03/2033,"non, pas d'attestation",Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,19 m²,Oui,200 m²,310 m²,,,,,,,,,,,,,,,,,,,,,,,27 m²,,,,,,,,,,,,,,,93302 kWh/an,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt72966,RBT72966,Maison à vendre,269000,Koningin Elisabethlaan 26,8500 Courtrai,Remis à neuf,,3,146 m²,Oui,Non,Non,,,1,,Gaz,Double vitrage,Non,Non,,,92 kWh/m²/an,,,"non, pas d'attestation",Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,60 m²,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc91880,VBC91880,Studio à vendre,149000,Avenue de l'Héliport 32,1000 Bruxelles,À rénover,1970,1,35 m²,Oui,,,,,1,,Gaz,Double vitrage,Oui,Non,6,Oui,192 kWh/m²/an,,02/03/2035,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,Oui,,,16,,,,Non,Oui,,25 m²,,,,,,1,4,6 m²,,,,,,,,,,6 m²,,,,,6330 kWh/an,15 m²,,,,,,,10 m²,6 m²,1,50,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1160/auderghem/vbc91879,VBC91879,Rez-de-chaussée à vendre,245000,Avenue Jules Génicot 14,1160 Auderghem,Normal,,1,71 m²,Oui,,,,,1,,,,Oui,Oui,0,,,,,"non, pas d'attestation",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,,,,5,2,,,Non,,A l’acte,,,,,,,2,2,,,,,,,Oui,,,,6 m²,,,Oui,,,12 m²,,,,Oui,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1140/evere/vbc91877,VBC91877,Appartement à vendre,320000,Rue Colonel Bourg 135,1140 Evere,Excellent,1997,2,96 m²,Oui,,,,,1,,,Double vitrage,Oui,Oui,0,Oui,109 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,Oui,,,4,,,,Non,Non,A l’acte,,,,,,,1,3,30 m²,,,,,Oui,Oui,,,,,,,Oui,,,13 m²,10 m²,,,,,,,,1,21,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7370/dour/vbc91875,VBC91875,Maison à vendre,299000,,7370 Dour,Nouveau,2023,4,186 m²,,Oui,,,,2,,Gaz,Double vitrage,Non,Non,,Oui,,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,400 m²,,Oui,,,,,7 m,2,,,7 m,Non,,A l’acte,,,,,,,,3,,,,,,,,,,,,,,,,,11 m²,10 m²,10 m²,,,,,,6 m²,2,,,,,,18 m²,,,,,Oui,,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7380/quievrain/vbc91874,VBC91874,Maison à vendre,129000,,7380 Quiévrain,Normal,1960,3,118 m²,Oui,Oui,,,,1,,Gaz,Double vitrage,Non,Non,,Oui,302 kWh/m²/an,,20/02/2030,"non, pas d'attestation",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,,Non,,,,,,13 m,2,,,13 m,Non,,A l’acte,,,,,,Semi-équipée,,2,,,,,,Oui,Oui,,,,,,,Oui,,35554 kWh/an,15 m²,15 m²,30 m²,,,,,,,,6743,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91873,VBC91873,Appartement à vendre,439000,Clos du Parnasse 1,1050 Ixelles,Excellent,,2,85 m²,Oui,,,Oui,1,1,10 m²,,Double vitrage,Oui,Non,4,Oui,,,,,,,,,,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,,,,,,Non,,,,Oui,Sud,,,,,,Non,Oui,,30 m²,,,,,Super équipée,2,2,9 m²,,,,,Oui,Oui,,,,,,,Oui,,,14 m²,14 m²,,,,,,,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc91872,VBC91872,Appartement à vendre,225000,Avenue du Domaine 25,1190 Forest,Remis à neuf,,1,65 m²,Oui,,,,,1,5 m²,Mazout,Double vitrage,Oui,Oui,,Oui,170 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,,,,Oui,Sud,,5,,,,Non,Non,A l’acte,30 m²,,,,,Equipée,1,3,9 m²,,,,,Oui,Oui,,,,,,,Oui,,,16 m²,,,,,,,,8 m²,1,,,,,,,Américaine,,,,,,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc91871,VBC91871,Studio à vendre,159000,Place du Jardin aux Fleurs 17,1000 Bruxelles,Normal,,0,35 m²,Oui,,,,,1,,,Double vitrage,Non,Non,0,,,,,,,,,,,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,,,,,,Non,,,,,,10 m,3,,,10 m,Non,,,35 m²,,,,,,1,3,,,,,,Oui,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9308/gijzegem/rbt72963,RBT72963,Maison à vendre,338000,Kruisstraat 62,9308 Gijzegem,Excellent,,3,201 m²,Non,Oui,Non,Oui,,1,9 m²,,Double vitrage,Non,Non,,Oui,299 kWh/m²/an,20250113-0003503475-RES-1,,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,Non,,Oui,100 m²,,Non,,Non,Non,,,,,1,240 m²,,Non,Non,Immédiatement,44 m²,Non,Non,Non,Non,,1,,12 m²,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,,,,,,1,,Non,,11 m²,22 m²,17 m²,Non,Non,Non,,,15 m²,,,Non,Non,,,,,,,,,Non,,Non,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/6032/mont-sur-marchienne/vbc91870,VBC91870,Penthouse à vendre,219000,Avenue Paul Pastur 418 6-03,6032 Mont-sur-Marchienne,Normal,1959,2,124 m²,Oui,,,,,1,6 m²,Mazout,Double vitrage,Oui,,6,Oui,434 kWh/m²/an,,,"oui, attestation non conforme",,,,,,Information non communiquée,Information non communiquée,,,,,,,,,Oui,Oui,,,6,,,,,,A l’acte,40 m²,,,,,Equipée,1,,28 m²,,,,,,,,,,,,,Oui,,53685 kWh/an,12 m²,15 m²,,,,,,,8 m²,1,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt72962,RBT72962,Maison à vendre,349000,Nieuwstraat 52,9500 Grammont,Excellent,,2,198 m²,,Oui,,,,2,,Gaz,,Non,Oui,,Oui,314 kWh/m²/an,,,"non, pas d'attestation",Non,,,,,Information non communiquée,Information non communiquée,,,Oui,,120 m²,,,,,,,6 m,,,,6 m,Non,Non,A l’acte,32 m²,,,,,Super équipée,3,2,,Non,Oui,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Oui,Oui,,,,,,,Oui,,,25 m²,15 m²,,,,,,,34 m²,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8430/middelkerke/rbt72961,RBT72961,Penthouse à vendre,425000,Koninginnelaan 50 404,8430 Middelkerke,,,2,76 m²,,,,,,1,,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,27 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4630/soumagne/vbc91869,VBC91869,Immeuble mixte à vendre,229000,Rue Paul d'Andrimont 11,4630 Soumagne,,,2,219 m²,,Oui,,,,1,,Mazout,Double vitrage,,,,,207 kWh/m²/an,,20/04/2026,"oui, attestation non conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,108 m²,Non,,,,,Sud,9 m,,,,9 m,Non,Oui,A l’acte,7 m²,Oui,,,,,2,2,,Non,Non,,,,Oui,,,,,,,,,39293 kWh/an,13 m²,12 m²,,,,,,,12 m²,1,,,,,,,Indépendante,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4040/herstal/vbc91868,VBC91868,Maison à vendre,199000,Rue Haute Maison 5,4040 Herstal,Normal,,2,124 m²,,Oui,,,,2,,Gaz,,Non,Non,,Oui,515 kWh/m²/an,,28/11/2033,"oui, attestation conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,291 m²,485 m²,Non,,,,,Nord,6 m,,2,,6 m,Non,Non,,18 m²,Oui,,,,Equipée,2,3,70 m²,Non,Non,,,Oui,Oui,,,,,,,Oui,,74725 kWh/an,17 m²,13 m²,,,,,,,20 m²,2,,,,,,,Américaine,15 m²,,,,,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91867,VBC91867,Maison à vendre,89000,Rue de la Province 59,4100 Seraing,Normal,,1,50 m²,,,,,,1,,,,Non,Non,,,505 kWh/m²/an,,30/01/2033,"oui, attestation non conforme",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,30 m²,Non,,,,,Nord-ouest,4 m,1,,,4 m,Non,Non,A l’acte,11 m²,Oui,,,,,2,2,,Non,Non,,,,Oui,,,,,,,Oui,,30869 kWh/an,19 m²,,,,Oui,,,,14 m²,1,,,,,,,Indépendante,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1370/melin/vbc91866,VBC91866,Maison à vendre,1250000,Rue des trois héros 19-21,1370 Mélin,Normal,1900,6,625 m²,Oui,,Oui,,,1,,Mazout,Double vitrage,Oui,Oui,,Oui,228 kWh/m²/an,,08/02/2034,"non, pas d'attestation",Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,2941 m²,3773 m²,Non,Oui,,Oui,,,26 m,2,43,,26 m,Oui,Non,A l’acte,27 m²,Oui,,,,Equipée,5,3,150 m²,Non,Non,,Sud-ouest,,Oui,52 m,,,41 m²,,,Oui,,98906 kWh/an,19 m²,15 m²,21 m²,,Oui,,,22 m²,17 m²,3,24084,,,,,22 m²,Américaine,21 m²,,,,Oui,Sud-ouest,,,,,,,1921 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2110/wijnegem/rbt72958,RBT72958,Maison à vendre,420000,Krommelei 4,2110 Wijnegem,À rénover,1954,3,120 m²,Non,Oui,Non,Oui,1,,,Gaz,,Non,,,,367 kWh/m²/an,20250618-0003624803,,pas d'application,,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,594 m²,Non,,,,,Nord,,,,,,,Non,A l’acte,,Non,Non,Non,Non,,1,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/2440/geel/rbt72957,RBT72957,Immeuble mixte à vendre,890000,Dr.-Van de Perrestraat 93-97,2440 Geel,Normal,1948,8,550 m²,Oui,,,Oui,1,4,,Gaz,Double vitrage,,,,Oui,83 kWh/m²/an,,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,896 m²,,,,,,,,,,,,,,,,,,,,,8,2,,Oui,Non,,,,,,,,,,,,,,14 m²,15 m²,15 m²,,,,,,,,,,,,,17 m²,,,,,,,,,,,,,,24 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4020/liege/vbc91865,VBC91865,Immeuble mixte à vendre,1350000,Rue Roture 24,4020 Liège,Normal,,,1241 m²,Non,Non,Non,,,,,,,Non,,,,128 kWh/m²/an,,18/11/2033,"oui, attestation conforme",,,,,,Information non communiquée,Information non communiquée,,,,,,Non,,,,,,,,,,,,Non,,,Non,Non,Non,Non,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3001/heverlee/rbt72954,RBT72954,Appartement à vendre,120000,Populierenlaan 10 C0208,3001 Heverlee,,,1,55 m²,,,,,,1,,,,,,,Oui,209 kWh/m²/an,,13/03/2035,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Oui,Non,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2018/anvers/rbt72953,RBT72953,Penthouse à vendre,1020000,,2018 Anvers,Nouveau,,3,141 m²,,,,Oui,2,,,,,,,8,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2018/anvers/rbt72952,RBT72952,Appartement à vendre,520000,Van Eycklei 27 05,2018 Anvers,Nouveau,,2,85 m²,,,,,,1,,,,,,5,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,,,1,,,,,,,,,,,,,,2,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2018/anvers/rbt72951,RBT72951,Rez-de-chaussée à vendre,500000,Van Eycklei 27 00,2018 Anvers,Nouveau,,2,82 m²,,,,,,1,,,,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,2,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1910/kampenhout/rbt72950,RBT72950,Appartement à vendre,250000,Bergstraat 24 1,1910 Kampenhout,Excellent,1970,2,76 m²,,,,,,1,,,,,,,,298 kWh/m²/an,,,"oui, attestation conforme",,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,Immédiatement,,,,,,Super équipée,,2,,Oui,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1910/kampenhout/rbt72949,RBT72949,Maison à vendre,499000,Bergstraat 24,1910 Kampenhout,,1970,3,185 m²,,,,Oui,,2,,,,,,,Oui,240 kWh/m²/an,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,680 m²,,,,,,,,,,,,,,Immédiatement,,,,,,Super équipée,2,4,,Oui,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/trivieres/vbc91861,VBC91861,Maison à vendre,119000,,7100 Trivières,À rénover,1950,4,197 m²,,,,,,,,Non specifié,Double vitrage,Non,Non,,Oui,862 kWh/m²/an,,11/03/2035,"non, pas d'attestation",,,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,,272 m²,,,,,,,,2,,,,Non,Non,A l’acte,,,,,,,,2,,,,,,,,,,,,,,Oui,,169662 kWh/an,20 m²,20 m²,15 m²,,,,,,,,222,,,,,15 m²,Indépendante,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7141/carnieres/vbc91860,VBC91860,Maison à vendre,225000,,7141 Carnières,Normal,,2,134 m²,Oui,Oui,,Oui,1,1,,Mazout,Double vitrage,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,1600 m²,,,,,,,,,,,,,,A l’acte,36 m²,,,,,,1,3,,,,,,,Oui,,,,,,,Oui,,,18 m²,15 m²,,,,,,,8 m²,1,,,,,,,,,,,Oui,,Sud-est,,,,,,,,,,,,,,,,,,,,
