ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Surface_totale,Garage,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Porte_de_garage_motorisée,Station_de_charge_électrique,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Panneaux_solaires,Type_de_chauffage,Chauffage_au_sol,Pompe_à_chaleur,Type_de_vitrage,Compteur_électrique_individuel,Compteur_Bihoraire,Compteur_deau_individuel,Compteur_de_gaz_individuel,Air_conditionné,Parlophone,Alarme_antieffraction,Ascenseur,HammamSaunaJacuzzi,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Caves,Surface_des_caves,Véranda,Nombre_de_Garages,Surface_de_lades_salles_de_bain,Accessible_aux_moins_valides,Surface_totale_du_terrain,Référence_PEB,Permis_durbanisation_accordé,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Bien_actuellement_loué,Disponibilité_du_bien,Meublé,Grenier,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_douches,Nombre_de_toilettes,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Surface_du_séjour,Surface_salle_à_manger,Surface_de_la_cuisine,Largeur_de_la_façade,Surface_constructible,Largeur_du_terrain_à_rue,Date_de_validité_PEB,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_dressing,Type_de_cuisine,Espace_ouvert_sensible_à_leau__WORG,Étage_de_lappartement,Adoucisseur_deau,Porte_daccès_sécurisée,Affectation_urbanistique_la_plus_récente,Maison_basse_énergie,Feu_ouvert,Surface_du_bureau,Surface_du_grenier,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Emission_de_CO2,Balcon,Conso_annuelle_totale_dénergie_primaire,Possibilités_pour_profession_libérale,Domotique,Adaptations_pour_les_seniors,Surface_de_la_véranda,Attestation__Installation_électrique__Validité,Attestation__Asbuilt,Niveau_E,Niveau_S,Clef_électronique,Panneaux_solaires_thermiques
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt36134,RBT36134,Appartement à vendre,159000,Breughelpark 6 17,1731 Zellik,Normal,1967,2,8 m²,9 m²,,72 m²,,,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,7 m²,,Oui,Oui,Oui,,,166 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,2 m²,,,,,,,,Non,,,,,,,1,,,24 m²,,6 m²,,,,09/05/2035,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbt36133,RBT36133,Maison à vendre,397500,Monseigneur Denayerstraat 28,1731 Zellik,Normal,1957,3,6 m²,16 m²,17 m²,204 m²,,,,,,,,1,,Gaz,,,Double vitrage,,,,,,,Oui,,,,2,,Oui,,,Oui,,,Oui,Oui,Oui,Oui,,268 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,220 m²,,,,,,Non,Oui,,,,,,1,,,32 m²,,11 m²,6 m,,6 m,06/06/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1731/zellik/rbt33651,RBT33651,Penthouse à vendre,349000,Nachtegaallaan 16 6,1731 Zellik,Excellent,1990,1,16 m²,,,139 m²,,Oui,1,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,2,,,,,Oui,,,,Oui,Oui,,,152 kWh/m²/an,"oui, attestation non conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,Oui,,,,8 m²,,,,,,,A l’acte,Non,,,,,,,1,6,,51 m²,,4 m²,,,,22/08/2034,,,,,,6,,Oui,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt31633,RBT31633,Appartement à vendre,225000,Nachtegaallaan 12 4,1731 Zellik,Excellent,1998,1,13 m²,,,54 m²,,Oui,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,6 m²,Sud-ouest,Oui,Oui,Oui,,,118 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,6 m²,,,,,,,A l’acte,Non,,,,,,,1,,,24 m²,,,,,,25/02/2032,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt30260,RBT30260,Appartement à vendre,149000,Breughelpark 10 10,1731 Zellik,À rénover,1958,2,9 m²,13 m²,,72 m²,,,,,,,,1,,Gaz,,,,,,,,,Oui,,Oui,,,,,,,,Oui,,Est,Oui,Oui,Oui,,,208 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,3 m²,,,,,,,A l’acte,Non,,,,,,,1,,,27 m²,,7 m²,,,,25/04/2035,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt30078,RBT30078,Appartement à vendre,165000,Breughelpark 11,1731 Zellik,À rénover,1973,2,9 m²,13 m²,,65 m²,,,,,,,Semi-équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,18 m²,,Oui,Oui,Oui,Non,Non,183 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,4 m²,Non,,,Non,,Oui,,,Non,,,,,1,1,8,,26 m²,,7 m²,,,,,,,,Kitchenette,,8,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt23019,RBT23019,Appartement à vendre,145000,Breughelpark 10 33,1731 Zellik,À rénover,1967,2,12 m²,8 m²,,80 m²,,Oui,2,,,,Semi-équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,Est,,,,,,Oui,7 m²,Ouest,Oui,Oui,Oui,,Non,169 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,2,3 m²,,,,Non,,Non,A l’acte,Non,Non,,,Oui,,,1,,,26 m²,,8 m²,,,,13/03/2035,,,,Kitchenette,Non,9,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/vbc69027,VBC69027,Appartement à vendre,199000,Breughelpark 18 13,1731 Zellik,Normal,1968,2,,,,75 m²,,,,,,,Super équipée,1,,Mazout,,,,,,,,,,,Oui,,,4,,Non,,,Oui,18 m²,,,,,,,270 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,Non,,,,,,,1,15,,25 m²,,,,,,,,,,,,4,,,,,,,,,,4463,,17133 kWh/an,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1731/zellik/rbt20504,RBT20504,Immeuble mixte à vendre,515000,Frans Timmermansstraat 134,1731 Zellik,Excellent,1965,4,11 m²,16 m²,,270 m²,,Oui,,,,,,2,,Gaz,,,,,,,,,Oui,,,,,2,,Oui,,,,,,Oui,Oui,Oui,,,258 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,1,,,,,,,,A l’acte,Non,,,,,,,3,,,25 m²,,8 m²,,,,26/02/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt20098,RBT20098,Appartement à vendre,189850,Breughelpark 13 6,1731 Zellik,Excellent,,1,12 m²,,,72 m²,,,,,,,,1,,Gaz,,,,,,,,,Oui,,,,,,,,,,Oui,14 m²,,Oui,Oui,Oui,,,146 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,4 m²,,,,,,,A l’acte,Non,,,,,,,1,,,31 m²,,8 m²,,,,10/06/2032,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt20089,RBT20089,Appartement à vendre,159000,Breughelpark 10 26,1731 Zellik,À rénover,,2,8 m²,10 m²,,72 m²,,,,,,,,1,,Gaz,,,,,,,,,Oui,,,,,,,,,,Oui,6 m²,,Oui,Oui,Oui,,,211 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,5 m²,,,,,,,,Non,,,,,,,1,,,26 m²,,7 m²,,,,23/04/2035,,,,,,7,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbs65573,RBS65573,Maison à vendre,324750,Goede Luchtwijk 36,1731 Zellik,Normal,1920,3,10 m²,10 m²,12 m²,140 m²,,,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,,,,,,2,,Oui,,,Oui,,,Oui,Oui,Oui,,,303 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,A l’acte,Non,,,,,,,2,,,34 m²,,15 m²,8 m,,,26/11/2033,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt15058,RBT15058,Appartement à vendre,130000,Breughelpark 16 14,1731 Zellik,Normal,1968,1,9 m²,,,50 m²,,,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,9 m²,,Oui,Oui,Oui,,,163 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,5 m²,,,,,,,A l’acte,Non,,,,,,,1,,,22 m²,,7 m²,,,,21/04/2035,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt09535,RBT09535,Appartement à vendre,225000,Hendrik de Kosterlaan 37,1731 Zellik,Normal,1964,2,12 m²,14 m²,,,,Oui,1,,,,,1,,Gaz,,,Double vitrage,,,,,,,,Non,,,2,,,,,Oui,6 m²,,Oui,Oui,Oui,,Non,223 kWh/m²/an,"oui, attestation conforme",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,8 m²,Non,,,,,Non,,,,,,,,,1,3,,33 m²,,10 m²,,,,,,,,,Non,3,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbt07526,RBT07526,Maison à vendre,649000,Goede Luchtwijk 24,1731 Zellik,Normal,1991,3,12 m²,19 m²,21 m²,221 m²,,Oui,,,,,,1,,Gaz,,,Double vitrage,,,,,,,,,,,4,,Oui,,,Oui,,,Oui,Oui,Oui,,,196 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,1285 m²,,,,,A l’acte,Non,,,,,,,2,,,60 m²,,16 m²,12 m,,12 m,14/04/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbt01716,RBT01716,Appartement à vendre,260000,Jan Dekinderstraat 60 2,1731 Zellik,Excellent,,2,7 m²,12 m²,,85 m²,,Oui,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Non,,,,,,,,Oui,6 m²,,,,,,,90 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,,6 m²,,,,,,,,Non,,,,,,,1,,,32 m²,,7 m²,,,,28/03/2035,,,,Américaine,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/vbc58704,VBC58704,Appartement à vendre,249000,Cesar van Malderenstraat 16,1731 Zellik,Excellent,1977,2,10 m²,14 m²,,96 m²,,,,,,,Equipée,1,,,,,Double vitrage,,,,,,Oui,,Non,,Ouest,2,,,,,Oui,4 m²,Est,,,,,Non,274 kWh/m²/an,"non, pas d'attestation",,,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,,Non,,,,,Oui,,Non,,,,,,,1,2,,30 m²,,16 m²,13 m,,13 m,26/11/2034,,,,Américaine,,2,,,,,,,,,,5211,,26291 kWh/an,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbr54750,RBR54750,Appartement à vendre,169000,Breughelpark 13 29,1731 Zellik,Normal,1969,2,9 m²,12 m²,,72 m²,,,,,,,Semi-équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,3,,,,,Oui,16 m²,,Oui,Oui,Oui,,,186 kWh/m²/an,"oui, attestation non conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,Oui,,,,4 m²,,,,,,,A l’acte,Non,,,,,,,,8,,26 m²,,6 m²,,,,19/07/2022,,,,Kitchenette,,8,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbs87558,RBS87558,Appartement à vendre,315000,Nachtegaallaan 14 1,1731 Zellik,Normal,1990,2,9 m²,16 m²,,105 m²,,,,,,,Semi-équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,,,,,,,,,Oui,17 m²,,Oui,Oui,Oui,,,259 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,,5 m²,,,,,,,A l’acte,Non,,,,,,,2,,,39 m²,,8 m²,,,,16/07/2034,,,,Kitchenette,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbs87188,RBS87188,Maison à vendre,749000,Brusselsesteenweg 438,1731 Zellik,Normal,1960,4,18 m²,20 m²,22 m²,320 m²,,Oui,,,,,,2,,,,,Double vitrage,,,,,,,,,,,4,8,Oui,350 m²,,Oui,,,,,,,,399 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,Oui,,,2,,,,,,,,A l’acte,Non,Oui,,,,,,4,,,55 m²,,24 m²,,,,16/07/2024,39 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbs82956,RBS82956,Appartement à vendre,184950,Nachtegaallaan 48,1731 Zellik,Normal,,1,12 m²,,,71 m²,,,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,,,,,,,,,Oui,Oui,Oui,,,127 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,5 m²,,,,,,,A l’acte,Non,,,,,,,1,4,,29 m²,,6 m²,,,,12/03/2035,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbs73955,RBS73955,Appartement à vendre,185000,Breughelpark 16 28,1731 Zellik,Normal,1968,2,9 m²,13 m²,,72 m²,,,,,,,Semi-équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,14 m²,,Oui,Oui,Oui,,,133 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,,4 m²,,,,,,,A l’acte,Non,,,,,,,1,,,27 m²,,7 m²,,,,28/02/2035,,,,Kitchenette,,7,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/vbc43461,VBC43461,Appartement à vendre,249000,Brusselsesteenweg 521,1731 Zellik,À rénover,1970,2,,,,80 m²,,Oui,,,,,,1,,Gaz,,,,,,,,,,,Non,,,3,,Non,,,Oui,2 m²,,,Oui,Oui,,,,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,A convenir,Non,,,,,,,1,3,,35 m²,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbs69405,RBS69405,Maison à vendre,269000,Theodoor Coppensstraat 115,1731 Zellik,À rénover,,2,6 m²,13 m²,,104 m²,,,,,,,Semi-équipée,1,,Gaz,,,Double vitrage,,,,,,,,,,,3,,Oui,,,Oui,,,Oui,Oui,Oui,,,324 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,166 m²,,,,,A l’acte,Non,,,,,,,1,,,28 m²,,10 m²,10 m,,10 m,18/02/2035,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbs68970,RBS68970,Appartement à vendre,249000,Frans Timmermansstraat 125 6,1731 Zellik,Normal,,2,12 m²,15 m²,,92 m²,,,,,,,,1,,Gaz,,,Double vitrage,,,,,,Oui,,,,,,,,,,Oui,,,Oui,Oui,Oui,,,147 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,,6 m²,,,,,,,,Non,,,,,,,1,,,35 m²,,12 m²,,,,17/12/2034,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbs68147,RBS68147,Maison à vendre,420000,Frans Timmermansstraat 127b,1731 Zellik,Excellent,2014,3,14 m²,10 m²,7 m²,162 m²,,Oui,2,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,Oui,,,,2,,Oui,,,Oui,,,Oui,Oui,Oui,,,113 kWh/m²/an,"non, pas d'attestation",,Oui,Oui,,,,,Information non communiquée,Information non communiquée,,,,1,,,480 m²,,Oui,,,,Non,,,,,,,2,,,29 m²,,9 m²,6 m,,6 m,03/02/2026,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbr66227,RBR66227,Appartement à vendre,224999,Frans Thirrystraat 3 5,1731 Zellik,Normal,1990,2,14 m²,8 m²,,100 m²,,Oui,1,,,,Super équipée,1,,Gaz,,,,,,,,,Oui,,Non,,Sud,,,,,,Oui,4 m²,Sud,Oui,,,,,144 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,,6 m²,,,,,,,A l’acte,Non,,,,,,,1,,,37 m²,,7 m²,,,,23/07/2034,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbs62210,RBS62210,Appartement à vendre,149000,Breughelpark 6 35,1731 Zellik,Normal,1977,2,8 m²,12 m²,,64 m²,,,,,,,Semi-équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,9 m²,,Oui,Oui,Oui,,,241 kWh/m²/an,,,,,,,,,Information non communiquée,Information non communiquée,,,,,4 m²,,,,,,,,Non,,,,,,,1,,,22 m²,,6 m²,,,,12/02/2035,,,,Kitchenette,,9,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbs17053,RBS17053,Appartement à vendre,224000,Nachtegaallaan 46 4,1731 Zellik,Normal,1977,2,12 m²,7 m²,,73 m²,,,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,2,,Oui,,,Oui,3 m²,Sud,Oui,Oui,Oui,,,787 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Information non communiquée,Information non communiquée,Oui,,,,3 m²,,,,,,,A l’acte,Non,,,,,,,1,4,,27 m²,,6 m²,,,,26/09/2032,,,,Américaine,,4,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbr68269,RBR68269,Maison à vendre,789000,François Jacobslaan 19,1731 Zellik,Excellent,1985,6,37 m²,19 m²,12 m²,351 m²,,,,,,,Super équipée,3,Oui,Gaz,,,Double vitrage,,,,,,Oui,Oui,,,,4,,Oui,,,Oui,,,Oui,Oui,Oui,Oui,,224 kWh/m²/an,"oui, attestation conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,Oui,,Oui,,,,2415 m²,,,,,A l’acte,Non,,,,,,,1,,,38 m²,,34 m²,37 m,,37 m,25/10/2029,11 m²,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbs30719,RBS30719,Appartement à vendre,249000,Nachtegaallaan 20 7,1731 Zellik,Excellent,1977,2,13 m²,8 m²,,74 m²,,Oui,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,2,,,,,Oui,7 m²,Nord,Oui,Oui,Oui,,,144 kWh/m²/an,"oui, attestation non conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,Oui,,,,5 m²,,,,,,,A l’acte,Non,,,,,,,1,5,,31 m²,,8 m²,,,,24/12/2034,,,,Américaine,,3,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1731/zellik/rbs19218,RBS19218,Duplex à vendre,425000,Vliegwezenlaan 70 5,1731 Zellik,Excellent,1998,4,14 m²,13 m²,12 m²,184 m²,,Oui,2,,,,Super équipée,2,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,3,2,,,,Oui,,,Oui,Oui,Oui,,,145 kWh/m²/an,"oui, attestation conforme",,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,A l’acte,Non,,,,,,,3,,,,,,,,,25/10/2034,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbs17026,RBS17026,Appartement à vendre,224750,Hendrik de Kosterlaan 27 3,1731 Zellik,Normal,1961,2,13 m²,10 m²,,76 m²,,,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Non,,,2,,,,,Oui,3 m²,,Oui,Oui,Oui,,,484 kWh/m²/an,"oui, attestation non conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,Oui,,,,3 m²,,,,,,,A l’acte,Non,,,,,,,1,3,,23 m²,,9 m²,,,,29/04/2034,,,,Américaine,,3,,Oui,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1731/zellik/rbs16385,RBS16385,Maison à vendre,675000,Jan Tieboutstraat 76,1731 Zellik,Excellent,1899,5,16 m²,13 m²,11 m²,166 m²,,Oui,1,,,,Super équipée,3,,Gaz,,,Double vitrage,,,,,,Oui,,,,,3,,Oui,,,Oui,,,Oui,Oui,Oui,,,253 kWh/m²/an,,,Oui,Oui,,,,,Information non communiquée,Information non communiquée,,,,,,,656 m²,,Oui,,,A l’acte,Non,Oui,,,,,,3,,,42 m²,,9 m²,5 m,,,08/10/2034,10 m²,9 m²,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1731/zellik/rbr11141,RBR11141,Duplex à vendre,449000,Brusselsesteenweg 415A,1731 Zellik,Excellent,2013,2,11 m²,9 m²,,130 m²,,Oui,1,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,Oui,,,,2,2,Oui,68 m²,,Oui,,,Oui,Oui,Oui,,,134 kWh/m²/an,"oui, attestation non conforme",,,Oui,,,,,Information non communiquée,Information non communiquée,,,,,7 m²,,,,,,,A l’acte,Non,,,,,,,1,,,25 m²,,23 m²,6 m,,6 m,03/10/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbq05179,RBQ05179,Appartement à vendre,185000,Breughelpark 10 46,1731 Zellik,Normal,1969,2,12 m²,9 m²,,73 m²,,,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,Oui,,Oui,,,3,,,,,Oui,7 m²,,,Oui,Oui,,,214 kWh/m²/an,"oui, attestation conforme",,,Non,,,,,Information non communiquée,Information non communiquée,Oui,,,,3 m²,Oui,,,,,,,Non,,,,,,,1,12,,31 m²,,7 m²,,,,16/05/2032,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbr78633,RBR78633,Appartement à vendre,119000,Breughelpark 4 1,1731 Zellik,Normal,1969,1,,,,55 m²,,,,,,,Semi-équipée,1,,Gaz,,,,,,,,,,,Oui,,,,,Non,,,Oui,10 m²,,,,,,,171 kWh/m²/an,pas d'application,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,20120622-0001150531-00000002-6,,,,,Non,,,,,,,1,12,,25 m²,,,,,,22/06/2022,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbr27192,RBR27192,Appartement à vendre,292030,Jan Longinstraat 3,1731 Zellik,Excellent,2021,2,12 m²,8 m²,,76 m²,,Oui,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,,,,,,,,,,,Oui,16 m²,Sud,,Oui,Oui,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,Immédiatement,Non,,,,,,,1,1,,36 m²,,6 m²,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1731/zellik/rbr27191,RBR27191,Appartement à vendre,298642,Jan Longinstraat 7,1731 Zellik,Excellent,2021,2,13 m²,8 m²,,82 m²,,Oui,,,,,Super équipée,1,,Gaz,,,Double vitrage,,,,,,,,,,,,,,,,Oui,65 m²,Sud,,Oui,Oui,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,Non,,,,,,,1,1,,39 m²,,6 m²,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
