ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_détages_de_limmeuble,Jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Emission_de_CO2,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Surface_des_caves,Nombre_de_Garages,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Orientation_du_jardin,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Piscine_extérieure,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Citerne_à_eau_de_pluie,Parlophone,Orientation_de_la_terrasse,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Panneaux_solaires,Étage_de_lappartement,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Espace_ouvert_sensible_à_leau__WORG,Surface_du_grenier,Alarme_antieffraction,Air_conditionné,Maison_basse_énergie,Panneaux_solaires_thermiques,Chauffage_au_sol,Pompe_à_chaleur,Compteur_électrique_individuel,Compteur_Bihoraire,Compteur_deau_individuel,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Appartement_de_service,Attestation__Citernes_à_mazout,Attestation__Installation_électrique__Validité,Surface_du_bureau,Surface_chambre_à_coucher_5,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,Surface_du_dressing,Affectation_urbanistique_la_plus_récente,Surface_totale,Station_de_charge_électrique,Balcon,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Possibilités_pour_profession_libérale,Niveau_S,Surface_de_la_véranda
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc57971,VBC57971,Maison à vendre,395000,Chemin des Chapelles 45,4500 Huy,,1850,A l’acte,4,275 m²,Non,,Oui,,,,,,Oui,3,3,Gaz,Non,Nord-ouest,4,1,Oui,Oui,40 m²,1542 m²,,295 kWh/m²/an,,54,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,1,Equipée,Américaine,,2,,Double vitrage,Non,,1,,,,Oui,Non,Oui,Non,,,Sud-est,Oui,Oui,84675 kWh/an,03/04/2035,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/4500/huy/vbb53909,VBB53909,Penthouse à vendre,412900,Rue Clos de la Légion Romaine,4500 Huy,,,,3,134 m²,Non,,,,,,,,,1,,,,,,,,Oui,34 m²,,,,,,,,,Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbb53908,VBB53908,Appartement à vendre,322700,Rue Clos de la Légion Romaine,4500 Huy,,,,2,106 m²,Non,,,,,,,,,1,,,,,,,,Oui,16 m²,,,,,,,,,Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/4500/huy/vbb53907,VBB53907,Rez-de-chaussée à vendre,325600,Rue Clos de la Légion Romaine,4500 Huy,,,,2,109 m²,Non,,,,,,,,,1,,,,,,,,Oui,10 m²,,,,,,,,,Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/4500/huy/vbb53905,VBB53905,Rez-de-chaussée à vendre,322700,Rue Clos de la Légion Romaine,4500 Huy,,,,2,106 m²,Non,,,,,,,,,1,,,,,,,,Oui,16 m²,,,,,,,,,Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/4500/huy/vbb53904,VBB53904,Rez-de-chaussée à vendre,252500,Rue Clos de la Légion Romaine,4500 Huy,,,,1,73 m²,Non,,,,,,,,,1,,,,,,,Oui,Oui,23 m²,,,,,,,,,Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,170 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/4500/huy/vbb53903,VBB53903,Rez-de-chaussée à vendre,366800,Rue Clos de la Légion Romaine,4500 Huy,,,,2,114 m²,Non,,,,,,,,,1,,,,,,,Oui,Oui,23 m²,,,,,,,,,Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,,,314 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc57496,VBC57496,Appartement à vendre,285000,Rue de France 32 1.3,4500 Huy,Non,2023,,2,95 m²,Non,,,,,,,,,1,1,Gaz,Oui,Nord,4,3,Oui,Oui,,,,67 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Nouveau,12 m²,11 m²,,38 m²,,,Super équipée,,,1,5 m²,Double vitrage,Oui,,,50 m²,,,Oui,,,,,Oui,Sud,,,6298 kWh/an,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc57286,VBC57286,Maison à vendre,99000,Rue de l'Église 6,4500 Huy,,,,4,251 m²,Non,Oui,Oui,Non,,,,,,,,Mazout,Non,Sud-ouest,,2,,,,250 m²,,430 kWh/m²/an,20250327032550,106,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,,Double vitrage,Non,,1,,,,,,,Non,,,,,,97415 kWh/an,27/03/2035,,,,,,,,Non,,38 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4500/huy/vbc54748,VBC54748,Duplex à vendre,273296,Rue Thier Erbonne 18,4500 Huy,,2016,,3,119 m²,,Non,Non,Non,,,,,,1,,Non specifié,Non,Nord,,2,,Oui,5 m²,,,,20201228503659,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,,Non,,,,,,,,,Non,,,,,,,28/12/2030,,,,,,1,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc54235,VBC54235,Appartement à vendre,195000,Chaussée Napoléon 22F 11,4500 Huy,Non,2024,A l’acte,2,136 m²,Non,,,,,,,,Oui,1,2,Gaz,Non,,3,1,,Oui,12 m²,,,98 kWh/m²/an,,17,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Nouveau,11 m²,10 m²,,33 m²,,,,Indépendante,16 m²,1,7 m²,Double vitrage,Non,,,,,,Oui,,,,,Oui,Est,Oui,Oui,15954 kWh/an,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc53927,VBC53927,Maison à vendre,59000,Rue de l'Église 3,4500 Huy,,,,2,77 m²,Non,Oui,Non,Non,,,,,,,,Non specifié,Non,Sud-est,,2,Oui,,,110 m²,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,13 m²,,,,,,,Simple vitrage,Non,,1,,,,,,,Non,,,,,,,,,,,,,,40 m²,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc53235,VBC53235,Maison à vendre,139000,Rue de la Couronne 2,4500 Huy,,,,2,141 m²,Non,Non,Non,Non,,,,,,1,,Gaz,Non,Nord,,2,,,,100 m²,,342 kWh/m²/an,20240+04008664,64,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,5 m²,Double vitrage,Non,,,,,,,,,Non,,,,,,42037 kWh/an,04/09/2034,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc51383,VBC51383,Appartement à vendre,160000,Quai de Compiègne 2 7,4500 Huy,Non,1965,A l’acte,2,107 m²,Non,,,,,,,,,1,1,Mazout,Oui,,3,8,,Oui,,,,265 kWh/m²/an,,67,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,À rénover,16 m²,17 m²,,36 m²,,,Super équipée,,11 m²,1,4 m²,,Oui,,,,,,Oui,,,,,,,Oui,Oui,28312 kWh/an,04/09/2030,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc48479,VBC48479,Maison à vendre,149500,Rue des Larrons 17,4500 Huy,Oui,1850,,2,116 m²,Non,,,,,,,,,1,2,Gaz,Non,,3,1,,,,45 m²,,251 kWh/m²/an,,47,"non, pas d'attestation",Non,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,Equipée,Américaine,,,,Double vitrage,Non,,,,,,Oui,Non,,,,,,Oui,Oui,,14/03/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/4500/huy/vbc46305,VBC46305,Loft à vendre,95000,Rue de Statte 13 rez 1,4500 Huy,,,,0,312 m²,Non,Non,Non,Non,,,,,,,,Non specifié,Non,Ouest,,2,Oui,,,,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,,Double vitrage,Non,,,,,,,,,Non,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc45710,VBC45710,Maison à vendre,299500,Rue d'Angleterre 43,4500 Huy,Non,1930,A l’acte,4,170 m²,Non,,,Oui,,,,,Oui,1,2,Gaz,Non,,4,1,Oui,Oui,,886 m²,,488 kWh/m²/an,,89,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,1,Equipée,Américaine,,,,Double vitrage,Non,,,,,,Oui,Non,Oui,Non,,,Sud-est,Oui,Oui,86540 kWh/an,01/01/2033,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc45614,VBC45614,Appartement à vendre,60000,Rue de Statte 13 2.2,4500 Huy,,,,0,25 m²,Non,Non,Non,Non,,,,,,1,,Gaz,Non,,,,,,,,,425 kWh/m²/an,20141123002118,97,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,Double vitrage,Non,,,,,,,,,Non,,Oui,,,,14034 kWh/an,23/11/2024,,,,,,2,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc45613,VBC45613,Appartement à vendre,90000,Rue de Statte 13 1.2,4500 Huy,,,,1,46 m²,Non,Non,Non,Non,,,,,,1,,Gaz,Non,,,,,,,,,209 kWh/m²/an,20190827012189,39,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,7 m²,Double vitrage,Non,,,,,,,,,Non,,Oui,,,,12158 kWh/an,27/08/2029,,,,,,1,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc45612,VBC45612,Appartement à vendre,65000,Rue de Statte 13 1.1,4500 Huy,,,,1,32 m²,Non,Non,Non,Non,,,,,,1,,Gaz,Non,,,,,,,,,322 kWh/m²/an,20190827012516,60,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,Double vitrage,Non,,,,,,,,,Non,,Oui,,,,12308 kWh/an,27/08/2029,,,,,,1,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc45611,VBC45611,Appartement à vendre,90000,Rue de Statte 13 2.1,4500 Huy,,,,1,42 m²,Non,Non,Non,Non,,,,,,1,,Gaz,Non,,,,,,,,,281 kWh/m²/an,20190827013030,52,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,Double vitrage,Non,,,,,,,,,Non,,Oui,,,,16319 kWh/an,27/08/2029,,,,,,2,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4500/huy/vbc43988,VBC43988,Immeuble mixte à vendre,225000,Rue Entre 2 Portes 42,4500 Huy,,1970,A l’acte,2,227 m²,,Oui,,,,,,,,2,3,Gaz,Non,,2,2,,Oui,15 m²,200 m²,28 m,462 kWh/m²/an,,462,"oui, attestation non conforme",,,Pas de risque d’inondation,Information non communiquée,À rénover,14 m²,,,31 m²,53 m²,,Semi-équipée,Kitchenette,16 m²,2,9 m²,,Non,6 m,,,,6 m,Oui,Non,,,,Oui,,,Oui,82288 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc25957,VBC25957,Appartement à vendre,119000,Rue entre deux portes 57 12,4500 Huy,,1957,,1,63 m²,,Oui,Oui,,,,,,Oui,1,1,Gaz,Non,,2,1,,Oui,4 m²,,,211 kWh/m²/an,,39,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,À rénover,14 m²,,,25 m²,8 m²,1,,,14 m²,1,,Double vitrage,Non,,1,,,,Oui,Non,Non,Non,,Oui,,,Oui,15285 kWh/an,02/05/2027,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc40765,VBC40765,Appartement à vendre,270931,Rue Thier Erbonne 8,4500 Huy,,2016,,2,118 m²,,Non,Non,Non,,,,,,1,,Non specifié,Non,Nord,,2,Oui,Oui,20 m²,,,,2020122850316,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,,Non,,,,,,,,,Non,,Oui,,,,,28/12/2030,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4500/huy/vbc40764,VBC40764,Duplex à vendre,273296,Rue Thier Erbonne 88,4500 Huy,,,,3,119 m²,,Non,Non,Non,,,,,,2,,Non specifié,Non,Nord,,2,,Oui,5 m²,,,,20201228507191,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,5 m²,,Non,,,,,,,,,Non,,,,,,,28/12/2030,,,,,,1,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc33206,VBC33206,Maison à vendre,99500,Rue Sous-le Château 14,4500 Huy,Non,1850,A l’acte,3,170 m²,Non,Oui,,Oui,Oui,,,,,1,1,Gaz,Non,,2,3,Oui,Oui,,,,377 kWh/m²/an,,71,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,À rénover,16 m²,13 m²,10 m²,14 m²,17 m²,,Equipée,Américaine,9 m²,1,5 m²,,Non,,,,,,Oui,Non,,,,,,Oui,Oui,53426 kWh/an,10/02/2035,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc28058,VBC28058,Maison à vendre,420254,,4500 Huy,,,,4,148 m²,,,,,,,,,,1,2,,,,4,,,,,1370 m²,,,,,,,,Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,11 m,,,,11 m,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc28057,VBC28057,Maison à vendre,455150,,4500 Huy,,,,5,160 m²,,,,,,,,,,3,2,,,,4,,,,,1370 m²,,,,,,,,Information non communiquée,Information non communiquée,Nouveau,,,,,,,,,,,,,,11 m,,,,11 m,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc27777,VBC27777,Appartement à vendre,199500,Thier Erbonne 48,4500 Huy,Non,2017,A l’acte,1,70 m²,Non,,,,,,,,Oui,1,1,Gaz,Non,,2,,,Oui,5 m²,,,104 kWh/m²/an,,20,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,12 m²,,,34 m²,,1,Super équipée,,,1,6 m²,Double vitrage,Non,,1,,,,Oui,,Oui,Non,,,Sud,Oui,Oui,7253 kWh/an,28/12/2030,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbc25605,VBC25605,Maison à vendre,175000,Rue Entre Deux Portes 31,4500 Huy,,1950,,4,197 m²,Non,Non,Non,Non,,,,,,2,,Gaz,Non,Est,,3,Oui,Oui,,182 m²,,512 kWh/m²/an,20231014003737,115,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,4 m²,Double vitrage,Non,4 m,,,,,,,,Non,,,,,,100996 kWh/an,14/10/2033,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/triplex/a-vendre/4500/huy/vbc10875,VBC10875,Triplex à vendre,224000,Rue des Fouarges 4 b,4500 Huy,,1850,,4,147 m²,,Oui,Oui,,,,,,,2,,Gaz,Non,,2,3,,,,,19 m,454 kWh/m²/an,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Normal,21 m²,14 m²,20 m²,21 m²,11 m²,,Equipée,Américaine,12 m²,2,,Double vitrage,Non,7 m,,,,7 m,Oui,Non,,,,,,,Oui,81224 kWh/an,02/02/2027,21 m²,,,,,,,,,93 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/huy/vbb93281,VBB93281,Maison à vendre,295000,Rue Clos de la Légion Romaine 28,4500 Huy,Non,2024,A l’acte,3,175 m²,Non,,Oui,,,,,,Oui,1,2,,Non,Ouest,3,2,Oui,Oui,15 m²,242 m²,,115 kWh/m²/an,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,Nouveau,17 m²,13 m²,12 m²,48 m²,,1,,Indépendante,7 m²,1,10 m²,Double vitrage,Oui,,1,30 m²,,,Oui,Non,Oui,Oui,Oui,,Est,Oui,Oui,,,,,1,22 m²,,,,,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbb90329,VBB90329,Appartement à vendre,232000,Rue du Long Thier 26A RC2,4500 Huy,Non,2024,A l’acte,2,86 m²,Non,,,,,,,,Oui,1,2,Gaz,,,2,,,Oui,7 m²,,,58 kWh/m²/an,,,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,Nouveau,12 m²,11 m²,,35 m²,,,,,,1,6 m²,Double vitrage,Oui,,,,,,Oui,,,,,Oui,Sud,Oui,Oui,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbb90328,VBB90328,Appartement à vendre,237000,Rue du Long Thier 26A RC2,4500 Huy,Non,2024,A l’acte,2,85 m²,Non,,,,,,,,Oui,1,2,Gaz,,,2,,,Oui,15 m²,,,73 kWh/m²/an,,,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,Nouveau,13 m²,9 m²,,29 m²,,,,,,1,4 m²,Double vitrage,Oui,,,,,,Oui,,,,,Oui,Sud,Oui,Oui,8030 kWh/an,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbb90327,VBB90327,Appartement à vendre,232000,Rue du Long Thier 26A RC2,4500 Huy,Non,2024,A l’acte,2,86 m²,Non,,,,,,,,Oui,1,2,Gaz,,,2,,,Oui,7 m²,,,83 kWh/m²/an,,,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,Nouveau,12 m²,11 m²,,35 m²,,,,,,1,6 m²,Double vitrage,Oui,,,,,,Oui,,,,,Oui,Sud,Oui,Oui,9628 kWh/an,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbb90214,VBB90214,Appartement à vendre,237000,Rue du Long Thier 26A RC2,4500 Huy,Non,2024,A l’acte,2,85 m²,Non,,,,,,,,Oui,1,2,Gaz,,,2,,,Oui,15 m²,,,73 kWh/m²/an,,,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,Nouveau,13 m²,9 m²,,29 m²,,,,,,1,4 m²,Double vitrage,Oui,,,,,,Oui,,,,,Oui,Sud,Oui,Oui,8103 kWh/an,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbb90213,VBB90213,Appartement à vendre,237000,Rue du Long Thier 26A RC2,4500 Huy,Non,2024,A l’acte,2,86 m²,Non,,,,,,,,Oui,1,2,Gaz,,,2,,,Oui,20 m²,,,113 kWh/m²/an,,,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,Nouveau,12 m²,10 m²,,35 m²,,,,,,1,6 m²,Double vitrage,Oui,,,,,,Oui,,,,,Oui,Sud,Oui,Oui,10170 kWh/an,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbb90212,VBB90212,Appartement à vendre,212000,Rue du Long Thier 26A RC2,4500 Huy,Non,2024,A l’acte,1,74 m²,Non,,,,,,,,Oui,1,1,Gaz,,,2,,,Oui,14 m²,,,90 kWh/m²/an,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Nouveau,12 m²,,,24 m²,,,,,6 m²,1,6 m²,Double vitrage,Oui,,,,,,Oui,,,,,Oui,Sud,Oui,Oui,8730 kWh/an,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4500/huy/vbb78190,VBB78190,Immeuble mixte à vendre,,Chaussée de Waremme 78,4500 Huy,,,,7,300 m²,,,,,,,,,Oui,,,Gaz,Non,,4,,,Oui,,300 m²,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,,,,,,,Non,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbb76845,VBB76845,Appartement à vendre,,Chemin d'Antheit 97-99 15,4500 Huy,,2024,,2,90 m²,,,,,,,,,,1,1,Gaz,,,4,,,Oui,12 m²,,,77 kWh/m²/an,,,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,Indépendante,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbb76844,VBB76844,Appartement à vendre,,Chemin d'Antheit 97-99 14,4500 Huy,,2024,,1,57 m²,,,,,,,,,,,1,Gaz,,,4,,,Oui,,,,83 kWh/m²/an,,,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,,Indépendante,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
