ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Panneaux_solaires,Orientation_de_la_façade_du_bien,Nombre_de_places_de_parking_extérieur,Piscine_extérieure,Étage_de_lappartement,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Surface_constructible,Date_de_validité_PEB,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_de_la_cuisine,Type_de_vitrage,Orientation_de_la_terrasse,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Largeur_de_la_façade,Largeur_du_terrain_à_rue,Citerne_à_eau_de_pluie,Nombre_de_place_de_parking_intérieur,Espace_ouvert_sensible_à_leau__WORG,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Surface_du_jardin,Profondeur_du_terrain,Surface_du_bureau,Emission_de_CO2,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Conso_annuelle_totale_dénergie_primaire,Panneaux_solaires_thermiques,Surface_du_garage,Orientation_du_jardin,Pompe_à_chaleur,Surface_de_lades_salles_de_bain,Parlophone,Nombre_de_douches,Station_de_charge_électrique,Maison_basse_énergie,Attestation__Citernes_à_mazout,Chauffage_au_sol,Niveau_E,Niveau_K,Raccordé_aux_égouts,Appartement_de_service,Compteur_Bihoraire,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_du_grenier,Surface_des_caves,Surface_de_la_véranda,Attestation__Installation_électrique__Validité,Adoucisseur_deau,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Surface_chambre_à_coucher_5
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/rbt35067,RBT35067,Maison à vendre,210000,,2590 Berlaar,À rénover,,,,4,120 m²,,,,Oui,,,,,,,,Non équipée,1,,,,,Oui,,445 m²,Oui,,594 kWh/m²/an,20241106-0003438229-RES-1,"oui, attestation non conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Risque élevé,Information non communiquée,,,,,,Oui,,,06/11/2034,,,,,,,Simple vitrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2590/berlaar/rbt33762,RBT33762,Appartement à vendre,335000,Schoolstraat 100 b3,2590 Berlaar,Normal,Non,2012,A convenir,2,101 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,1,Super équipée,1,1,Gaz,Non,2,,Oui,,Oui,Oui,78 kWh/m²/an,,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,1,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/vbc74335,VBC74335,Maison à vendre,576493,,2590 Berlaar,Nouveau,,,,3,182 m²,,,,,,,,,,Oui,1,,2,2,,,4,,,801 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,11 m,11 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/rbt25822,RBT25822,Maison à vendre,695000,Alflaar 4A,2590 Berlaar,Normal,Non,2009,A convenir,4,324 m²,Non,54 m²,Non,Oui,Non,Non,Non,Non,Non,,,Super équipée,1,2,,Non,4,Oui,Oui,1589 m²,,Oui,47 kWh/m²/an,,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud,4,,,,,,,,,,,,,,,,,,,11 m,,,,,,,,90 m,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2590/berlaar/rbt09567,RBT09567,Appartement à vendre,280000,Liersesteenweg 167 2,2590 Berlaar,,,2006,,2,113 m²,Non,,,,,,,,,,,Super équipée,1,2,Gaz,Non,,Non,Oui,,Oui,Oui,197 kWh/m²/an,20220111-0002524473-RES-1,pas d'application,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud,1,,1,Oui,Oui,,11/01/2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/vbc61092,VBC61092,Maison à vendre,372154,,2590 Berlaar,Nouveau,,,,3,132 m²,,,,,,,,,,,,,1,2,,,3,,,270 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,7 m,7 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/vbc61090,VBC61090,Maison à vendre,392654,,2590 Berlaar,Nouveau,,,,3,132 m²,,,,,,,,,,,,,1,2,,,3,,,334 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,7 m,7 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/vbc58290,VBC58290,Maison à vendre,421261,,2590 Berlaar,Nouveau,,,,3,132 m²,,,,,,,,,,,,,1,2,,,3,,,649 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,7 m,7 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/vbc58288,VBC58288,Maison à vendre,394717,,2590 Berlaar,Nouveau,,,,3,162 m²,,,,,,,,,,,,,2,2,,,3,,,307 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,7 m,7 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2590/berlaar/rbs94218,RBS94218,Villa à vendre,985000,Misstraat 140,2590 Berlaar,,,,A l’acte,4,245 m²,Non,,,Oui,,,,,,Oui,4,,1,2,Mazout,,4,Oui,Oui,5141 m²,,Oui,172 kWh/m²/an,,,Oui,,,Risque moyen,Information non communiquée,Oui,,4,,,Oui,Non,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/rbs87338,RBS87338,Maison à vendre,498000,Bossen 15,2590 Berlaar,,Non,1997,,4,215 m²,,,,Oui,Non,Non,Non,Non,Non,,,Equipée,1,2,Gaz,Non,4,Oui,Oui,983 m²,,,157 kWh/m²/an,20240615-0003283442-RES-1,,Non,,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,,Sud-ouest,,,,Oui,Oui,,,,,,,,,,,,,,,7 m,20 m,,,,,,,39 m,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/2590/berlaar/rbs80023,RBS80023,Maison de maître à vendre,459000,,2590 Berlaar,,Non,,,3,210 m²,,,Non,Oui,Non,Non,Non,Oui,Non,Oui,1,,1,2,,,3,Oui,Oui,400 m²,Oui,Oui,0 kWh/m²/an,,"oui, attestation conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,19 m²,13 m²,,,,,,,,,,,6 m,,,,,3,13 m²,,,,,,,,,,,,,,Oui,13 m²,,,,,,,,,,,,,,,,,26 m²,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2590/berlaar/rbs76702,RBS76702,Appartement à vendre,344000,Aarschotsebaan 127 1,2590 Berlaar,Normal,Non,2023,A l’acte,2,97 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,Super équipée,1,1,Gaz,Non,2,Oui,Oui,,,,,,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,,,,Oui,,,,,,,,,,,,,,,,,,,,,2,24 m²,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2590/berlaar/rbs75551,RBS75551,Villa à vendre,899000,Itegembaan 231,2590 Berlaar,,Non,2009,Immédiatement,5,437 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,2,Equipée,2,3,Non specifié,Non,4,Oui,,1814 m²,,,82 kWh/m²/an,20230324-0002846350-RES-2,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nord-est,,Non,,,,,,,,,,,,Double vitrage,,,,,,,,,,,3,,,,,,Non,Oui,Non,Non,Non,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/vbc32112,VBC32112,Maison à vendre,715718,,2590 Berlaar,Nouveau,,,,4,260 m²,,,,,,,,,,Oui,2,,2,2,,,4,,,1030 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,14 m,14 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/rbs26790,RBS26790,Maison à vendre,669000,Kegelstraat 35,2590 Berlaar,Excellent,Non,,A l’acte,4,238 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,Super équipée,3,3,Gaz,Non,4,Oui,,1313 m²,,,215 kWh/m²/an,2952620-RES-1,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,182 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2590/berlaar/rbs26789,RBS26789,Villa à vendre,669000,Kegelstraat 35,2590 Berlaar,Excellent,Non,,A l’acte,4,238 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,Super équipée,3,3,Gaz,Non,4,Oui,,1313 m²,,,215 kWh/m²/an,2952620-RES-1,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,182 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/rbs26779,RBS26779,Maison à vendre,669000,Kegelstraat 35,2590 Berlaar,Excellent,Non,,A l’acte,4,238 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,Super équipée,3,3,Gaz,Non,4,Oui,,1313 m²,,,215 kWh/m²/an,2952620-RES-1,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,182 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2590/berlaar/rbs62899,RBS62899,Maison à vendre,425000,Heikneuterhof 13,2590 Berlaar,Nouveau,Non,2021,A l’acte,3,275 m²,Non,42 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,Super équipée,1,2,Gaz,Non,3,Oui,Oui,393 m²,Oui,Oui,,,"oui, attestation conforme",Non,Non,,Pas de risque d’inondation,Information non communiquée,,Nord-ouest,1,,,,,100 m²,,,,,,,,,,,,,,,,,,,,21 m²,270 m²,38 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt72984,RBT72984,Appartement à vendre,265000,Robijnstraat 1,2600 Berchem,Normal,Non,,,2,87 m²,Non,32 m²,Non,Non,Non,Non,Non,Non,Non,,,,1,1,Gaz,Non,,,,,,,231 kWh/m²/an,0002201345,"oui, attestation conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2600/berchem/rbt72410,RBT72410,Rez-de-chaussée à vendre,275000,Karmelietenstraat 63,2600 Berchem,Normal,Non,1963,A l’acte,1,79 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,1,,Gaz,Non,2,Oui,Oui,,,,287 kWh/m²/an,,"oui, attestation conforme",Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt70657,RBT70657,Appartement à vendre,199000,Borsbeeksebrug 5 F0801,2600 Berchem,À rénover,Non,1976,Immédiatement,2,87 m²,Non,27 m²,Oui,,,,,,,,,Equipée,1,1,Gaz,Oui,2,Oui,Oui,,Oui,Oui,149 kWh/m²/an,,"non, pas d'attestation",Non,,,Pas de risque d’inondation,Information non communiquée,,Ouest,,Non,8,Oui,Non,,11/02/2034,15 m²,11 m²,,,Américaine,8 m²,,Ouest,,,,,,,,,Non,13,10 m²,,,,,,,Oui,,,,,,,,6 m²,Oui,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt67705,RBT67705,Appartement à vendre,210000,Rucaplein 63 8V,2600 Berchem,,Non,1964,,2,110 m²,,,Non,Non,Non,Non,Non,Oui,Non,,,Equipée,2,,Gaz,Oui,4,,Oui,,Oui,Oui,143 kWh/m²/an,,"non, pas d'attestation",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Non,8,,,,,17 m²,13 m²,,,,9 m²,Double vitrage,,,,,,,,,,,,12 m²,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2600/berchem/rbt67664,RBT67664,Maison à vendre,429000,Langemarkstraat 7,2600 Berchem,,Non,1935,,3,162 m²,,32 m²,Non,Non,Non,Non,Non,Non,Non,,,Equipée,1,,Gaz,,2,Oui,Oui,159 m²,Oui,Oui,297 kWh/m²/an,,"non, pas d'attestation",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,18 m²,18 m²,16 m²,,,12 m²,Double vitrage,,,,,,,,,,,,70 m²,,,,,,,,,,,,,Sud-est,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt67618,RBT67618,Appartement à vendre,445000,Troyentenhoflaan 2 5,2600 Berchem,Normal,,1986,A l’acte,3,160 m²,Non,,,,,,,,,Oui,1,Super équipée,1,2,Gaz,Oui,4,,Oui,,Oui,Oui,155 kWh/m²/an,,"oui, attestation non conforme",Non,,,Pas de risque d’inondation,Information non communiquée,,,1,,3,,,,08/02/2034,15 m²,15 m²,21 m²,,,,Double vitrage,,,,,,,,,,Non,3,6 m²,,,,4598,,,,,,23745 kWh/an,,,,,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt67282,RBT67282,Appartement à vendre,235000,Potvlietlaan 10 15,2600 Berchem,,,1970,,2,69 m²,,,,,,,,,,Oui,,,1,1,,Oui,,,Oui,,,,0 kWh/m²/an,20220419-0002585400-RES-1,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,2,,0,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2600/berchem/rbt66718,RBT66718,Maison à vendre,375000,Willem Van Laarstraat 39,2600 Berchem,À rénover,Non,,Immédiatement,4,184 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,Semi-équipée,2,2,Electrique,Non,3,,,62 m²,Oui,Oui,656 kWh/m²/an,20210323-0002391644-res-1,pas d'application,Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-est,,,,,,62 m²,23/03/2031,,,,,,,,,,,,,,,,,,,,,10 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt66338,RBT66338,Appartement à vendre,225000,Potvlietlaan 10 36,2600 Berchem,À rénover,,1973,A l’acte,3,83 m²,Non,32 m²,,,,,,,,Oui,,Semi-équipée,1,2,Gaz,Oui,,Non,Oui,,,,156 kWh/m²/an,20240702-0003299031-RES-1,"oui, attestation non conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,1,,,,,,,,,,,,,,,,,,,,,,15,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt40304,RBT40304,Appartement à vendre,250000,Lambert Briesstraat 12 001,2600 Berchem,Normal,,,,2,65 m²,,,Oui,Non,Non,,,,,,,,1,,Gaz,Non,,Oui,,,,,245 kWh/m²/an,20250509-0003594582-RES-1,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,Non,,09/05/2035,,,,,,,Double vitrage,,,,,,,,,,,2,,,,,,,,Non,,Non,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2600/berchem/rbt64734,RBT64734,Maison à vendre,398000,Berchemhofstraat 11,2600 Berchem,,Non,,A l’acte,5,227 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,2,3,Gaz,Non,2,Oui,,,Oui,Oui,380 kWh/m²/an,20250520-0003605359-RES-1,"oui, attestation non conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,132 m²,20/05/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt64511,RBT64511,Appartement à vendre,245000,Diksmuidelaan 157 201,2600 Berchem,Normal,Non,,,2,77 m²,Non,21 m²,Non,Non,Non,Non,Non,Non,Non,,,,1,1,Gaz,Non,,,Oui,,,,232 kWh/m²/an,20250512-0003595307-RES-1,pas d'application,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-ouest,,,2,,,120 m²,,,,,,,,,,,,,,6 m,,,,,2,6 m²,,29 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2600/berchem/rbt63077,RBT63077,Maison à vendre,795000,Lodewijk van Berkelaan 2,2600 Berchem,,Non,1996,Immédiatement,4,318 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,1,Equipée,3,4,Gaz,Non,2,Oui,Oui,170 m²,,,179 kWh/m²/an,20240424-0003223235-RES-1,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nord,1,,,Oui,Non,,,,,,,,,Double vitrage,,,,,,18 m,,,,,2,30 m²,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt45969,RBT45969,Appartement à vendre,299000,Oogststraat 21,2600 Berchem,À rénover,Non,1963,A l’acte,4,135 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,,,Gaz,Non,,,Oui,,,,116 kWh/m²/an,,pas d'application,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2600/berchem/rbt45673,RBT45673,Maison à vendre,435000,Uitbreidingstraat 568,2600 Berchem,À rénover,Non,1918,A l’acte,5,242 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,2,3,Gaz,Non,2,Oui,,129 m²,Oui,Oui,433 kWh/m²/an,,"oui, attestation non conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nord-ouest,,,,,,104 m²,22/05/2026,,,,,,,,,,,,,,,,,,2,,,27 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt45556,RBT45556,Appartement à vendre,205000,Bikschotelaan 135 1,2600 Berchem,Normal,Non,1936,A l’acte,1,50 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,Semi-équipée,1,1,Gaz,Non,2,,Oui,,Oui,Oui,169 kWh/m²/an,,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud-est,,,1,,,68 m²,,,,,,,,,,,,,,,,,,,,,,33 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt45077,RBT45077,Appartement à vendre,299000,Oogststraat 21,2600 Berchem,À rénover,Non,1963,A l’acte,2,100 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,,Non,3,Oui,,,,,223 kWh/m²/an,,"oui, attestation non conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt42511,RBT42511,Appartement à vendre,259000,Wapenstilstandlaan 10 301,2600 Berchem,Normal,Non,1970,A l’acte,2,81 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,Super équipée,1,1,Gaz,Oui,3,,Oui,,,Oui,179 kWh/m²/an,,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nord-ouest,,,3,,,348 m²,16/02/2033,,,,,,,,,,,,,21 m,,,,,,,,17 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt37489,RBT37489,Appartement à vendre,275000,Borsbeeksebrug 3 0105,2600 Berchem,Normal,Non,1976,A convenir,2,97 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,Super équipée,1,1,Gaz,Oui,2,Non,Oui,,Oui,Oui,86 kWh/m²/an,20250521-0003607100-RES-1,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Est,,,1,Oui,Non,1642 m²,21/05/2035,,,,,,,,,,,,,,,,,,12,16 m²,,153 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt33737,RBT33737,Appartement à vendre,349000,Bikschotelaan 110 2,2600 Berchem,Excellent,Non,,A l’acte,3,123 m²,,51 m²,Oui,,,,,Oui,,,,,1,,Gaz,Non,2,,Oui,,Oui,Oui,149 kWh/m²/an,,"oui, attestation conforme",Non,,,Pas de risque d’inondation,Information non communiquée,,,,,2,Oui,Non,,23/11/2033,5 m²,15 m²,13 m²,,,9 m²,Double vitrage,,,,,,12 m,,,,Non,2,1 m²,,,,,,,,,,,,,,,9 m²,,,,,,,,,,,,,,,,,,,,05/02/2024,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rwc39503,RWC39503,Appartement à vendre,179000,De Roest d'Alkemadelaan 4,2600 Berchem,Normal,Non,1970,A l’acte,1,58 m²,,22 m²,Oui,,,,,,,,,Semi-équipée,1,,Gaz,Oui,,,Oui,,Oui,Oui,127 kWh/m²/an,,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,1,,,,,12 m²,,,,Indépendante,,Double vitrage,,,,,,,,,,,,12 m²,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,Oui,,,
